GeographyCode,WP7701EW0001,WP7701EW0002,WP7701EW0003,WP7701EW0004,WP7701EW0005,WP7701EW0006,WP7701EW0007,WP7701EW0008,WP7701EW0009,WP7701EW0010,WP7701EW0011,WP7701EW0012,WP7701EW0013,WP7701EW0014,WP7701EW0015,WP7701EW0016,WP7701EW0017,WP7701EW0018,WP7701EW0019,WP7701EW0020,WP7701EW0021,WP7701EW0022,WP7701EW0023,WP7701EW0024,WP7701EW0025,WP7701EW0026,WP7701EW0027,WP7701EW0028,WP7701EW0029,WP7701EW0030,WP7701EW0031,WP7701EW0032,WP7701EW0033,WP7701EW0034,WP7701EW0035,WP7701EW0036,WP7701EW0037,WP7701EW0038,WP7701EW0039,WP7701EW0040,WP7701EW0041,WP7701EW0042,WP7701EW0043,WP7701EW0044,WP7701EW0045,WP7701EW0046,WP7701EW0047,WP7701EW0048,WP7701EW0049,WP7701EW0050,WP7701EW0051,WP7701EW0052,WP7701EW0053,WP7701EW0054,WP7701EW0055,WP7701EW0056,WP7701EW0057,WP7701EW0058,WP7701EW0059,WP7701EW0060,WP7701EW0061,WP7701EW0062,WP7701EW0063,WP7701EW0064,WP7701EW0065,WP7701EW0066,WP7701EW0067,WP7701EW0068,WP7701EW0069,WP7701EW0070,WP7701EW0071,WP7701EW0072,WP7701EW0073,WP7701EW0074,WP7701EW0075,WP7701EW0076,WP7701EW0077
E02006211,1704,245,285,325,140,32,6,21,21,403,226,403,0,0,0,0,0,0,0,0,403,0,56,9,8,28,5,1,0,0,1,0,4,959,128,209,246,116,28,5,18,16,0,193,17,5,3,6,2,0,1,0,0,0,0,109,77,6,14,6,1,0,1,1,0,3,160,26,59,31,11,2,0,2,3,0,26
E02006212,1921,218,290,424,206,45,14,23,20,400,281,400,0,0,0,0,0,0,0,0,400,0,68,5,27,21,6,0,0,0,2,0,7,1189,114,219,360,174,38,14,19,12,0,239,22,5,4,4,5,2,0,0,0,0,2,135,77,17,21,11,2,0,3,2,0,2,107,17,23,18,10,3,0,1,4,0,31
E02006213,3593,240,186,692,1097,384,70,96,82,493,253,493,0,0,0,0,0,0,0,0,493,0,470,1,11,81,256,91,5,10,9,0,6,2133,130,147,515,693,247,55,72,58,0,216,23,8,4,4,1,2,0,2,0,0,2,153,74,9,14,29,9,1,5,8,0,4,321,27,15,78,118,35,9,7,7,0,25
E02006214,3469,962,366,623,767,107,73,62,49,263,197,263,0,0,0,0,0,0,0,0,263,0,97,5,22,20,33,2,2,7,4,0,2,2263,426,285,529,637,89,63,44,29,0,161,61,30,13,9,6,2,0,1,0,0,0,552,445,20,18,32,5,3,8,10,0,11,233,56,26,47,59,9,5,2,6,0,23
E02006215,2215,240,365,370,311,50,30,23,26,499,301,499,0,0,0,0,0,0,0,0,499,0,48,5,9,11,8,4,1,1,5,0,4,1359,130,287,316,263,44,26,16,16,0,261,20,3,9,3,2,1,0,1,0,0,1,123,85,11,8,11,0,0,0,3,0,5,166,17,49,32,27,1,3,5,2,0,30
E02006216,2403,381,371,280,370,79,20,28,82,476,316,476,0,0,0,0,0,0,0,0,476,0,31,6,3,3,4,1,0,3,6,0,5,1498,225,279,242,324,65,17,23,55,0,268,52,24,15,7,1,1,0,0,2,0,2,158,97,20,4,11,3,1,1,12,0,9,188,29,54,24,30,9,2,1,7,0,32
E02006217,3124,485,658,422,415,234,100,81,114,352,263,352,0,0,0,0,0,0,0,0,352,0,135,8,40,17,24,20,9,2,6,0,9,2070,235,460,363,355,190,84,72,99,0,212,86,35,31,4,1,2,0,3,1,0,9,232,172,33,3,2,9,3,0,3,0,7,249,35,94,35,33,13,4,4,5,0,26
E02006218,8666,2014,2872,873,1240,574,189,142,268,275,219,275,0,0,0,0,0,0,0,0,275,0,844,150,416,92,52,45,10,11,50,0,18,5492,886,1772,698,1080,474,167,112,152,0,151,225,99,98,9,5,3,1,1,4,0,5,985,694,189,14,19,9,3,10,33,0,14,845,185,397,60,84,43,8,8,29,0,31
E02006219,3390,731,829,182,507,283,104,61,77,328,288,328,0,0,0,0,0,0,0,0,328,0,95,19,40,3,5,10,0,3,1,0,14,2453,443,660,164,480,253,101,57,73,0,222,49,17,29,1,0,1,0,0,0,0,1,225,186,24,1,1,4,1,0,0,0,8,240,66,76,13,21,15,2,1,3,0,43
E02006220,900,187,132,23,63,17,2,5,0,240,231,240,0,0,0,0,0,0,0,0,240,0,24,7,7,1,3,0,0,1,0,0,5,463,78,102,18,54,17,2,4,0,0,188,17,6,9,0,0,0,0,0,0,0,2,100,83,6,1,1,0,0,0,0,0,9,56,13,8,3,5,0,0,0,0,0,27
E02006221,4461,795,1487,380,595,324,83,105,232,234,226,234,0,0,0,0,0,0,0,0,234,0,233,15,124,26,32,4,6,2,14,0,10,3059,427,980,303,520,292,62,90,200,0,185,129,47,66,7,2,1,2,0,0,0,4,358,221,102,3,5,5,5,7,3,0,7,448,85,215,41,36,22,8,6,15,0,20
E02006222,784,210,98,28,40,16,2,6,7,174,203,174,0,0,0,0,0,0,0,0,174,0,52,16,16,0,2,2,1,1,1,0,13,375,87,60,23,33,11,1,4,5,0,151,10,4,2,0,0,0,0,0,0,0,4,93,80,6,1,2,1,0,0,0,0,3,80,23,14,4,3,2,0,1,1,0,32
E02006223,809,233,110,26,65,26,13,6,4,132,194,132,0,0,0,0,0,0,0,0,132,0,28,10,6,0,3,0,0,0,0,0,9,477,116,90,25,60,26,12,6,3,0,139,10,4,3,0,0,0,0,0,0,0,3,98,86,2,0,0,0,0,0,1,0,9,64,17,9,1,2,0,1,0,0,0,34
E02006224,2743,414,575,178,303,261,154,58,115,372,313,372,0,0,0,0,0,0,0,0,372,0,66,9,31,4,4,11,2,0,0,0,5,1831,241,387,148,273,219,128,56,110,0,269,39,13,21,2,1,0,1,0,1,0,0,173,113,38,4,4,4,3,0,2,0,5,262,38,98,20,21,27,20,2,2,0,34
E02006225,1056,192,125,23,59,17,3,3,5,329,300,329,0,0,0,0,0,0,0,0,329,0,16,1,5,1,2,1,0,0,0,0,6,552,102,99,20,56,15,3,3,4,0,250,11,6,3,0,0,0,0,0,0,0,2,91,75,7,1,0,0,0,0,0,0,8,57,8,11,1,1,1,0,0,1,0,34
E02006226,4382,1203,1087,233,473,302,147,90,102,353,392,353,0,0,0,0,0,0,0,0,353,0,132,21,40,14,10,10,17,4,5,0,11,2892,637,775,189,432,266,98,79,91,0,325,132,52,59,6,5,3,0,2,0,0,5,476,400,54,3,2,3,4,1,2,0,7,397,93,159,21,24,20,28,4,4,0,44
E02006227,2126,209,156,373,352,98,47,29,34,564,264,564,0,0,0,0,0,0,0,0,564,0,37,0,1,4,8,5,1,3,5,0,10,1184,83,135,300,297,80,38,21,19,0,211,30,6,4,7,6,1,2,0,0,0,4,190,111,6,31,14,4,1,2,9,0,12,121,9,10,31,27,8,5,3,1,0,27
E02006228,1886,177,101,313,168,85,176,19,36,465,346,465,0,0,0,0,0,0,0,0,465,0,36,3,0,4,0,2,7,1,10,0,9,1082,93,85,251,148,72,88,16,24,0,305,18,9,3,2,1,0,0,1,0,0,2,87,57,3,10,6,4,3,0,1,0,3,198,15,10,46,13,7,78,1,1,0,27
E02006229,1812,265,324,214,154,113,31,12,56,387,256,387,0,0,0,0,0,0,0,0,387,0,87,1,27,9,5,6,0,0,33,0,6,1011,117,227,173,127,88,28,11,18,0,222,26,13,8,1,0,1,0,1,0,0,2,173,121,20,7,10,4,1,0,4,0,6,128,13,42,24,12,14,2,0,1,0,20
E02006230,4735,1175,293,405,1399,273,86,46,70,617,371,617,0,0,0,0,0,0,0,0,617,0,94,4,3,5,57,4,2,2,5,0,12,2977,500,236,358,1132,255,79,38,59,0,320,117,77,17,8,9,1,0,1,0,0,4,630,525,20,10,57,2,0,2,1,0,13,300,69,17,24,144,11,5,3,5,0,22
E02006231,4942,605,1172,1043,675,318,137,107,99,473,313,473,0,0,0,0,0,0,0,0,473,0,238,32,109,56,16,6,2,2,5,0,10,3366,327,776,840,587,281,117,91,76,0,271,154,45,71,21,9,2,2,0,2,0,2,306,147,72,33,15,16,5,4,7,0,7,405,54,144,93,48,13,11,10,9,0,23
E02006232,2043,319,329,268,201,137,34,26,26,429,274,429,0,0,0,0,0,0,0,0,429,0,24,4,3,5,2,0,1,1,4,0,4,1284,155,280,231,172,126,29,23,19,0,249,65,36,16,6,5,1,1,0,0,0,0,127,97,10,3,9,4,1,0,0,0,3,114,27,20,23,13,6,2,2,3,0,18
E02006233,8758,3033,1476,953,1057,783,234,140,153,479,450,479,0,0,0,0,0,0,0,0,479,0,293,45,70,62,49,33,9,0,11,0,14,5576,1346,1084,797,906,651,194,114,124,0,360,257,150,66,5,8,12,6,3,1,0,6,1507,1293,85,10,28,41,10,7,6,0,27,646,199,171,79,66,46,15,16,11,0,43
E02006234,1523,349,104,74,105,78,15,9,12,384,393,384,0,0,0,0,0,0,0,0,384,0,29,9,2,2,4,1,0,0,2,0,9,784,127,81,62,91,68,14,9,7,0,325,28,13,2,1,2,1,0,0,0,0,9,211,179,12,2,2,5,1,0,2,0,8,87,21,7,7,6,3,0,0,1,0,42
E02006235,2476,149,177,287,438,162,41,28,74,775,345,775,0,0,0,0,0,0,0,0,775,0,44,1,4,5,8,5,0,1,4,0,16,1390,69,144,246,379,134,37,24,59,0,298,40,11,7,6,6,3,1,0,2,0,4,119,64,8,9,19,9,2,1,5,0,2,108,4,14,21,26,11,1,2,4,0,25
E02006236,2743,315,255,279,554,159,41,30,46,668,396,668,0,0,0,0,0,0,0,0,668,0,73,8,5,9,22,2,1,1,7,0,18,1588,140,199,210,471,137,33,26,35,0,337,57,30,7,7,7,1,1,0,0,0,4,202,123,18,20,20,6,5,2,3,0,5,155,14,26,33,34,13,1,1,1,0,32
E02006237,2678,290,168,507,258,98,52,287,206,535,277,535,0,0,0,0,0,0,0,0,535,0,69,2,2,28,10,3,1,4,10,0,9,1530,123,131,415,218,79,45,174,111,0,234,79,17,4,8,4,0,2,37,7,0,0,331,137,20,22,12,15,1,58,58,0,8,134,11,11,34,14,1,3,14,20,0,26
E02006238,4432,817,160,1158,600,491,157,184,127,397,341,397,0,0,0,0,0,0,0,0,397,0,329,8,0,194,26,44,20,10,23,0,4,2808,370,119,787,508,395,125,136,78,0,290,151,103,6,16,6,1,2,6,5,0,6,339,257,12,14,11,13,4,16,4,0,8,408,79,23,147,49,38,6,16,17,0,33
E02006239,5843,1064,528,1303,1353,493,207,178,69,273,375,273,0,0,0,0,0,0,0,0,273,0,36,2,11,9,3,0,1,4,0,0,6,4850,786,460,1162,1278,462,192,149,56,0,305,57,29,4,12,1,2,3,3,1,0,2,255,172,7,17,7,2,2,11,5,0,32,372,75,46,103,64,27,9,11,7,0,30
E02006240,3842,508,637,488,650,322,126,85,41,580,405,580,0,0,0,0,0,0,0,0,580,0,24,1,3,3,4,1,1,3,1,0,7,2823,347,548,435,607,307,114,75,35,0,355,67,34,16,3,4,6,1,0,0,0,3,121,83,8,4,6,1,1,2,4,0,12,227,43,62,43,29,7,9,5,1,0,28
E02006241,5103,1212,469,492,1304,392,310,197,110,276,341,276,0,0,0,0,0,0,0,0,276,0,70,7,12,9,19,6,5,7,3,0,2,3637,578,394,429,1046,357,280,172,89,0,292,220,154,11,8,31,4,4,0,3,0,5,546,401,11,7,102,4,6,5,4,0,6,354,72,41,39,106,21,15,13,11,0,36
E02006242,2612,143,177,416,362,240,93,128,147,519,387,519,0,0,0,0,0,0,0,0,519,0,42,4,3,9,2,2,1,3,8,0,10,1814,80,142,363,332,223,87,115,123,0,349,41,12,6,13,3,4,0,1,1,0,1,69,37,7,6,2,4,0,3,7,0,3,127,10,19,25,23,7,5,6,8,0,24
E02006243,6989,1835,622,1055,1158,715,230,275,230,517,352,517,0,0,0,0,0,0,0,0,517,0,147,10,9,30,43,16,2,12,17,0,8,4606,744,414,908,999,638,206,225,177,0,295,365,244,74,15,12,9,1,4,3,0,3,884,716,55,19,29,11,14,13,15,0,12,470,121,70,83,75,41,7,21,18,0,34
E02006245,1425,321,218,161,124,48,9,10,13,226,295,226,0,0,0,0,0,0,0,0,226,0,57,8,20,12,6,0,0,0,0,0,11,810,128,157,127,108,45,7,6,8,0,224,35,15,8,4,1,1,0,1,0,0,5,172,144,13,2,2,0,1,1,0,0,9,125,26,20,16,7,2,1,2,5,0,46
E02006246,1848,418,381,160,141,59,29,18,38,298,306,298,0,0,0,0,0,0,0,0,298,0,89,22,29,8,5,3,1,1,2,0,18,1131,219,275,138,122,53,27,15,30,0,252,63,24,25,3,0,0,0,0,3,0,8,154,125,15,3,1,0,1,1,0,0,8,113,28,37,8,13,3,0,1,3,0,20
E02006247,5003,1043,1116,860,612,304,138,100,202,256,372,256,0,0,0,0,0,0,0,0,256,0,304,50,128,70,23,6,5,0,13,0,9,3420,481,763,684,546,274,125,94,164,0,289,189,77,70,27,3,1,0,0,1,0,10,473,352,67,18,7,7,2,2,5,0,13,361,83,88,61,33,16,6,4,19,0,51
E02006248,2078,476,523,175,153,77,51,18,17,288,300,288,0,0,0,0,0,0,0,0,288,0,75,11,30,7,6,1,3,0,1,0,16,1243,212,366,151,134,69,44,17,13,0,237,90,37,33,7,2,1,1,0,0,0,9,273,202,50,2,4,4,2,1,3,0,5,109,14,44,8,7,2,1,0,0,0,33
E02006249,1916,392,478,115,129,40,25,9,15,482,231,482,0,0,0,0,0,0,0,0,482,0,151,17,85,8,8,1,3,3,2,0,24,861,140,278,100,114,37,21,6,8,0,157,51,19,24,2,0,0,0,0,1,0,5,249,180,39,2,3,0,1,0,0,0,24,122,36,52,3,4,2,0,0,4,0,21
E02006250,3757,1006,1027,286,360,165,63,36,65,340,409,340,0,0,0,0,0,0,0,0,340,0,436,62,187,49,52,17,6,2,18,0,43,1741,263,512,210,276,131,49,27,29,0,244,127,36,60,4,2,1,0,0,7,0,17,818,584,176,4,6,4,3,3,4,0,34,295,61,92,19,24,12,5,4,7,0,71
E02006251,17990,4669,6086,1712,2502,1109,480,287,394,403,348,403,0,0,0,0,0,0,0,0,403,0,3083,319,1555,363,435,139,63,43,133,0,33,8418,1039,2526,1131,1837,875,367,213,208,0,222,744,264,361,59,29,5,6,0,6,0,14,3842,2721,961,14,31,23,12,13,32,0,35,1500,326,683,145,170,67,32,18,15,0,44
E02006252,2892,753,641,280,311,124,73,47,37,305,321,305,0,0,0,0,0,0,0,0,305,0,135,16,56,23,10,3,1,0,5,0,21,1815,338,465,229,283,111,67,38,30,0,254,106,61,28,9,2,0,0,1,0,0,5,357,285,42,2,4,1,4,1,2,0,16,174,53,50,17,12,9,1,7,0,0,25
E02006253,6878,1846,1993,901,877,330,160,80,130,323,238,323,0,0,0,0,0,0,0,0,323,0,395,56,199,60,35,6,9,5,19,0,6,4374,681,1332,752,794,311,142,64,93,0,205,509,290,173,27,7,2,1,2,3,0,4,868,707,108,13,5,4,5,7,13,0,6,409,112,181,49,36,7,3,2,2,0,17
E02006254,10597,2103,3411,1213,1536,809,351,257,306,295,316,295,0,0,0,0,0,0,0,0,295,0,1102,131,372,115,214,103,55,33,69,0,10,6504,757,2066,961,1192,657,261,191,207,0,212,524,145,277,50,21,4,6,7,5,0,9,1434,934,377,14,24,19,12,18,15,0,21,738,136,319,73,85,26,17,8,10,0,64
E02006255,2490,619,587,191,229,103,42,44,40,307,328,307,0,0,0,0,0,0,0,0,307,0,89,20,28,5,7,4,0,1,7,0,17,1514,269,446,166,201,87,38,41,29,0,237,100,47,32,8,2,3,1,0,0,0,7,319,244,35,3,5,0,0,1,3,0,28,161,39,46,9,14,9,3,1,1,0,39
E02006256,2495,529,676,196,231,127,49,43,53,255,336,255,0,0,0,0,0,0,0,0,255,0,184,28,69,8,18,9,4,3,17,0,28,1475,211,450,169,200,108,43,38,36,0,220,97,32,53,5,1,0,0,0,0,0,6,306,225,47,2,3,3,0,2,0,0,24,178,33,57,12,9,7,2,0,0,0,58
E02006257,1017,264,118,54,59,27,11,9,4,213,258,213,0,0,0,0,0,0,0,0,213,0,35,11,12,2,0,0,0,0,1,0,9,539,102,90,46,57,22,10,7,3,0,202,20,9,5,2,0,0,0,0,0,0,4,145,129,3,2,1,3,1,0,0,0,6,65,13,8,2,1,2,0,2,0,0,37
E02006258,8082,1058,2269,1854,1171,529,217,165,193,288,338,288,0,0,0,0,0,0,0,0,288,0,355,23,138,118,30,9,6,0,17,0,14,5998,550,1658,1494,1049,489,192,152,158,0,256,353,112,154,57,11,4,5,0,3,0,7,461,301,95,19,8,4,4,5,5,0,20,627,72,224,166,73,23,10,8,10,0,41
E02006259,1487,269,227,79,72,41,14,9,298,175,303,175,0,0,0,0,0,0,0,0,175,0,106,11,31,0,1,3,0,0,48,0,12,832,94,145,64,67,35,14,7,156,0,250,42,13,12,3,0,0,0,0,10,0,4,228,127,22,6,1,2,0,2,58,0,10,104,24,17,6,3,1,0,0,26,0,27
E02006260,1646,318,344,142,123,92,26,15,44,220,322,220,0,0,0,0,0,0,0,0,220,0,66,13,20,5,4,2,2,1,2,0,17,1073,153,264,121,115,86,24,13,41,0,256,44,22,8,7,0,0,0,1,0,0,6,131,100,20,1,0,1,0,0,1,0,8,112,30,32,8,4,3,0,0,0,0,35
E02006261,4312,281,483,672,687,411,358,221,83,762,354,762,0,0,0,0,0,0,0,0,762,0,241,2,3,11,17,60,60,68,3,0,17,2798,137,401,570,614,314,270,123,73,0,296,74,23,22,14,4,2,2,0,0,0,7,161,103,12,9,11,7,3,6,5,0,5,276,16,45,68,41,28,23,24,2,0,29
E02006262,2830,220,231,356,388,150,76,62,28,884,435,884,0,0,0,0,0,0,0,0,884,0,28,3,2,3,4,1,2,0,4,0,9,1550,107,188,300,306,128,64,52,19,0,386,74,30,15,9,11,3,1,0,2,0,3,106,66,0,14,14,3,2,1,0,0,6,188,14,26,30,53,15,7,9,3,0,31
E02006263,2601,220,248,227,299,167,184,36,21,802,397,802,0,0,0,0,0,0,0,0,802,0,58,2,7,3,4,5,24,5,3,0,5,1369,98,197,191,263,138,103,27,10,0,342,69,30,14,9,6,3,1,1,0,0,5,136,77,12,8,8,12,6,0,6,0,7,167,13,18,16,18,9,50,3,2,0,38
E02006264,2320,235,193,376,292,124,86,43,39,576,356,576,0,0,0,0,0,0,0,0,576,0,29,2,1,9,3,2,1,1,0,0,10,1407,115,152,313,255,109,75,40,34,0,314,35,15,9,2,3,1,2,0,0,0,3,133,92,12,11,6,4,1,1,3,0,3,140,11,19,41,25,8,7,1,2,0,26
E02006265,2016,252,219,265,230,131,39,32,33,509,306,509,0,0,0,0,0,0,0,0,509,0,38,3,4,6,6,1,2,2,8,0,6,1197,145,166,224,196,113,32,29,21,0,271,62,26,18,7,2,2,1,1,0,0,5,103,68,8,8,6,5,0,0,1,0,7,107,10,23,20,20,10,4,0,3,0,17
E02006266,3388,265,299,452,467,475,118,71,140,700,401,700,0,0,0,0,0,0,0,0,700,0,75,7,7,8,8,19,4,1,7,0,14,2041,134,213,378,370,313,97,66,118,0,352,56,16,17,6,8,4,0,0,2,0,3,203,99,22,8,46,10,1,1,7,0,9,313,9,40,52,35,129,16,3,6,0,23
E02006267,3648,245,262,508,877,244,86,88,80,864,394,864,0,0,0,0,0,0,0,0,864,0,55,1,1,5,21,3,0,2,7,0,15,2204,98,209,443,675,220,78,79,62,0,340,63,26,8,5,17,2,3,0,1,0,1,181,108,11,17,22,6,0,3,5,0,9,281,12,33,38,142,13,5,4,5,0,29
E02006268,1577,543,161,127,173,99,28,16,10,216,204,216,0,0,0,0,0,0,0,0,216,0,39,9,4,5,7,3,1,0,2,0,8,928,235,124,109,151,90,26,14,8,0,171,61,53,7,0,1,0,0,0,0,0,0,256,217,14,4,8,3,0,2,0,0,8,77,29,12,9,6,3,1,0,0,0,17
E02006269,1968,290,292,207,242,130,36,16,23,468,264,468,0,0,0,0,0,0,0,0,468,0,32,3,4,4,7,4,1,0,0,0,9,1169,139,227,180,219,114,31,16,19,0,224,54,27,13,3,3,0,0,0,2,0,6,135,100,13,7,0,5,2,0,1,0,7,110,21,35,13,13,7,2,0,1,0,18
E02006270,6691,1978,929,725,1166,519,179,151,117,503,424,503,0,0,0,0,0,0,0,0,503,0,193,25,14,20,75,17,9,14,8,0,11,4233,797,647,618,985,453,161,120,93,0,359,395,232,119,17,16,3,0,1,3,0,4,974,813,59,21,25,27,2,4,9,0,14,393,111,90,49,65,19,7,12,4,0,36
E02006271,7291,1304,430,1766,1412,582,209,145,590,552,301,552,0,0,0,0,0,0,0,0,552,0,184,4,12,62,41,8,4,4,38,0,11,4889,457,349,1443,1228,502,188,115,345,0,262,333,181,18,62,15,15,3,5,30,0,4,881,613,10,57,21,21,3,15,135,0,6,452,49,41,142,107,36,11,6,42,0,18
E02006272,3023,318,361,613,461,241,128,87,60,438,316,438,0,0,0,0,0,0,0,0,438,0,77,3,10,36,9,6,4,2,2,0,5,2114,155,275,515,427,221,118,76,51,0,276,50,13,14,11,4,2,1,3,1,0,1,185,126,28,14,4,3,1,1,3,0,5,159,21,34,37,17,9,4,5,3,0,29
E02006273,2110,183,212,212,418,108,70,43,53,529,282,529,0,0,0,0,0,0,0,0,529,0,27,0,3,3,6,2,1,1,1,0,10,1282,99,171,181,354,92,61,36,42,0,246,42,12,15,2,7,1,0,0,1,0,4,93,64,6,3,9,1,2,4,3,0,1,137,8,17,23,42,12,6,2,6,0,21
E02006274,3548,895,170,473,407,207,98,116,441,492,249,492,0,0,0,0,0,0,0,0,492,0,56,6,2,10,6,4,1,4,20,0,3,1894,225,134,394,350,160,88,98,226,0,219,167,94,10,14,16,11,1,1,15,0,5,759,547,13,13,10,21,3,7,140,0,5,180,23,11,42,25,11,5,6,40,0,17
E02006275,1533,372,246,79,194,139,59,15,21,204,204,204,0,0,0,0,0,0,0,0,204,0,27,5,4,1,6,2,0,1,0,0,8,904,120,195,63,163,123,56,14,20,0,150,58,34,15,4,0,1,0,0,0,0,4,235,191,15,5,1,3,2,0,0,0,18,105,22,17,6,24,10,1,0,1,0,24
E02006276,3810,355,672,414,627,392,152,142,331,519,206,519,0,0,0,0,0,0,0,0,519,0,152,5,15,6,11,10,2,3,95,0,5,2538,190,532,351,549,347,130,125,137,0,177,113,32,31,11,7,2,7,3,18,0,2,216,102,28,11,6,7,1,5,53,0,3,272,26,66,35,54,26,12,6,28,0,19
E02006277,4237,577,1017,363,772,431,148,158,169,369,233,369,0,0,0,0,0,0,0,0,369,0,92,2,37,6,11,11,6,4,7,0,8,3037,322,721,312,691,380,127,137,148,0,199,141,59,57,8,3,2,0,6,4,0,2,274,164,68,4,12,8,4,2,3,0,9,324,30,134,33,55,30,11,9,7,0,15
E02006278,10447,2701,1562,882,1896,1325,568,374,378,476,285,476,0,0,0,0,0,0,0,0,476,0,622,67,95,72,176,87,63,22,25,0,15,6501,905,1017,696,1530,1079,462,325,291,0,196,288,138,85,12,20,9,5,2,5,0,12,1750,1394,185,18,28,44,13,7,27,0,34,810,197,180,84,142,106,25,18,30,0,28
E02006279,4841,1145,685,410,797,638,250,193,77,364,282,364,0,0,0,0,0,0,0,0,364,0,117,22,17,10,20,18,12,5,5,0,8,3349,504,520,370,714,561,223,172,60,0,225,157,90,40,8,8,1,0,2,1,0,7,548,435,48,2,17,18,1,5,9,0,13,306,94,60,20,38,40,14,9,2,0,29
E02006280,4185,246,456,719,761,466,146,157,93,773,368,773,0,0,0,0,0,0,0,0,773,0,52,2,10,9,11,5,2,2,2,0,9,2746,128,338,598,630,375,132,142,76,0,327,63,18,21,13,4,2,0,3,0,0,2,146,82,12,16,13,6,5,2,6,0,4,405,16,75,83,103,78,7,8,9,0,26
E02006281,8860,1766,1646,773,1708,1198,509,343,193,462,262,462,0,0,0,0,0,0,0,0,462,0,230,16,68,25,36,32,14,10,19,0,10,6220,785,1109,667,1460,1058,454,317,155,0,215,318,129,134,14,12,9,5,3,3,0,9,948,698,139,15,34,25,11,3,11,0,12,682,138,196,52,166,74,25,10,5,0,16
E02006282,1718,145,115,161,217,66,34,17,40,630,293,630,0,0,0,0,0,0,0,0,630,0,33,0,5,3,4,2,1,0,5,0,13,841,57,93,124,185,55,28,16,28,0,255,15,5,2,2,3,1,0,0,0,0,2,113,76,3,9,9,2,3,0,5,0,6,86,7,12,23,16,6,2,1,2,0,17
E02006283,2966,226,372,497,423,225,106,69,56,650,342,650,0,0,0,0,0,0,0,0,650,0,30,2,5,4,0,2,1,2,4,0,10,1826,83,264,424,380,199,90,50,42,0,294,41,5,14,7,2,6,1,1,1,0,4,186,113,21,21,10,5,3,2,1,0,10,233,23,68,41,31,13,11,14,8,0,24
E02006284,1609,641,93,64,83,123,25,19,8,257,296,257,0,0,0,0,0,0,0,0,257,0,29,9,3,2,0,3,2,1,0,0,9,926,328,79,58,81,107,18,16,6,0,233,18,14,0,0,0,1,1,0,0,0,2,273,248,6,0,2,5,2,0,0,0,10,106,42,5,4,0,7,2,2,2,0,42
E02006285,1175,307,140,56,37,34,10,13,8,264,306,264,0,0,0,0,0,0,0,0,264,0,37,15,6,1,2,3,1,3,1,0,5,645,166,98,48,30,25,8,9,5,0,256,19,10,3,2,0,0,0,0,1,0,3,115,88,13,0,0,4,1,0,0,0,9,95,28,20,5,5,2,0,1,1,0,33
E02006286,7361,3217,1183,337,535,662,223,221,206,351,426,351,0,0,0,0,0,0,0,0,351,0,114,43,14,5,5,15,8,5,6,0,13,4768,1601,914,291,482,570,196,186,185,0,343,202,126,53,3,4,10,1,1,0,0,4,1286,1121,68,2,5,38,8,9,9,0,26,640,326,134,36,39,29,10,20,6,0,40
E02006287,2157,101,183,285,292,128,63,35,23,738,309,738,0,0,0,0,0,0,0,0,738,0,46,2,2,5,6,3,8,0,5,0,15,1142,50,153,233,243,115,49,27,13,0,259,41,6,10,10,9,1,0,1,0,0,4,69,38,4,8,2,5,3,2,1,0,6,121,5,14,29,32,4,3,5,4,0,25
E02006288,3694,475,303,544,645,319,66,32,44,894,372,894,0,0,0,0,0,0,0,0,894,0,36,0,2,8,5,6,2,3,1,0,9,2171,183,247,459,570,273,56,26,31,0,326,72,35,10,12,6,2,2,0,2,0,3,321,233,17,21,19,12,2,1,7,0,9,200,24,27,44,45,26,4,2,3,0,25
E02006289,2628,433,165,408,272,205,84,25,75,578,383,578,0,0,0,0,0,0,0,0,578,0,92,4,2,8,7,9,6,2,36,0,18,1482,169,129,350,239,170,67,15,27,0,316,89,52,10,10,3,6,1,0,0,0,7,244,188,9,14,5,8,7,1,4,0,8,143,20,15,26,18,12,3,7,8,0,34
E02006290,4586,825,461,724,552,565,353,104,103,491,408,491,0,0,0,0,0,0,0,0,491,0,70,6,2,25,5,3,8,5,3,0,13,3032,316,344,580,497,493,298,87,86,0,331,229,125,46,20,5,8,9,0,1,0,15,439,345,9,27,9,18,8,3,9,0,11,325,33,60,72,36,43,30,9,4,0,38
E02006291,2501,295,261,430,586,95,45,45,50,446,248,446,0,0,0,0,0,0,0,0,446,0,58,6,7,6,19,2,0,1,6,0,11,1583,113,198,367,504,85,44,32,34,0,206,84,34,13,13,10,2,0,1,6,0,5,183,124,16,11,13,5,0,7,0,0,7,147,18,27,33,40,1,1,4,4,0,19
E02006292,2496,141,211,447,563,155,44,60,62,555,258,555,0,0,0,0,0,0,0,0,555,0,70,1,4,18,27,2,1,1,7,0,9,1556,77,160,369,455,136,37,51,46,0,225,31,6,13,3,3,1,0,0,1,0,4,95,46,10,12,15,3,1,0,8,0,0,189,11,24,45,63,13,5,8,0,0,20
E02006293,4585,523,359,568,832,279,69,59,325,1140,431,1140,0,0,0,0,0,0,0,0,1140,0,79,4,1,8,15,6,2,0,17,0,26,2451,201,219,446,709,227,62,54,164,0,369,197,110,17,24,20,3,0,1,17,0,5,478,184,98,27,33,9,2,1,110,0,14,240,24,24,63,55,34,3,3,17,0,17
