GeographyCode,WP210EW0001,WP210EW0002,WP210EW0003,WP210EW0004,WP210EW0005,WP210EW0006,WP210EW0007,WP210EW0008,WP210EW0009,WP210EW0010
E33050496,302,201,0,1,0,0,0,3,70,27
E33050497,290,185,2,0,0,0,0,4,82,17
E33050498,294,200,1,3,1,1,0,3,69,16
E33050499,1178,746,4,4,0,2,3,11,321,87
E33050500,364,221,1,0,1,2,0,1,108,30
E33050501,626,379,4,2,0,1,0,4,191,45
E33050502,665,430,1,0,0,1,0,1,198,34
E33050503,545,335,2,1,1,1,0,4,168,33
E33050504,529,343,5,2,0,1,1,7,132,38
E33050505,372,235,2,2,1,1,1,3,97,30
E33050506,345,228,3,0,0,0,0,3,90,21
E33050507,401,264,0,0,1,2,0,0,106,28
E33050508,415,263,1,0,0,0,0,3,116,32
E33050509,386,191,2,1,0,5,0,5,158,24
E33050510,289,187,2,0,1,2,1,1,74,21
E33050511,403,267,1,0,0,1,0,3,102,29
E33050512,368,232,0,1,0,1,0,3,106,25
E33050513,259,168,0,0,0,0,0,2,64,25
E33050514,604,379,8,0,0,7,0,14,156,40
E33050515,324,214,2,0,0,0,0,4,79,25
E33050516,540,350,1,0,1,2,2,0,140,44
E33050517,274,164,2,0,0,2,0,0,86,20
E33050518,498,343,0,0,0,0,0,3,108,44
E33050519,445,318,1,1,0,0,0,1,98,26
E33050520,354,212,1,1,0,1,0,1,111,27
E33050521,426,237,1,36,0,12,0,0,102,38
E33050522,494,321,1,1,1,0,0,3,122,45
E33050523,333,220,0,0,0,0,0,3,81,29
E33050524,352,213,3,0,0,2,0,1,98,35
E33050525,551,363,1,2,0,2,0,1,149,33
E33050526,478,338,0,0,1,1,0,4,112,22
E33050527,236,162,0,0,2,2,0,1,53,16
E33050528,379,212,0,1,0,3,0,1,131,31
E33050529,598,390,3,0,0,1,1,1,173,29
E33050530,284,172,2,0,0,0,0,3,78,29
E33050531,284,197,1,0,0,0,0,2,63,21
E33050532,329,200,0,0,2,0,0,3,88,36
E33050533,1086,807,5,10,3,1,1,4,197,58
E33050534,305,196,1,0,0,0,0,5,82,21
E33050535,421,279,7,3,0,6,0,2,106,18
E33050536,249,145,5,0,1,3,0,1,80,14
E33050537,596,340,34,26,0,4,2,3,155,32
E33050538,305,199,1,3,0,1,0,1,82,18
E33050539,347,238,0,0,1,1,0,6,77,24
E33050540,332,216,1,0,0,0,0,2,86,27
E33050541,308,187,2,0,0,7,0,1,95,16
E33050542,442,302,2,0,1,1,3,4,102,27
E33050543,665,424,2,1,1,3,1,5,181,47
E33050544,552,357,2,2,1,2,0,2,149,37
E33050545,339,215,0,0,1,0,0,3,91,29
E33050546,359,229,1,1,0,2,0,5,95,26
E33050547,1393,664,5,6,8,8,1,11,585,105
E33050548,351,224,0,1,0,0,1,2,96,27
E33050549,522,349,3,3,0,1,2,4,132,28
E33050550,285,194,0,1,0,1,1,1,68,19
E33050551,313,211,0,1,0,1,0,1,74,25
E33050552,330,206,1,2,1,3,0,1,94,22
E33050553,306,197,0,1,0,0,0,1,88,19
E33050554,317,200,3,1,0,4,0,0,88,21
E33050555,304,194,0,0,0,0,0,0,89,21
E33050556,277,187,0,1,0,1,0,0,69,19
E33050557,398,250,0,0,0,2,0,1,106,39
E33050558,334,211,1,1,1,1,2,1,89,27
E33050559,253,172,2,0,0,1,0,1,59,18
E33050560,310,219,0,0,1,1,1,3,62,23
E33050561,395,276,1,0,0,1,1,0,92,24
E33050562,330,223,5,3,0,0,0,0,74,25
E33050563,440,284,1,9,0,3,1,1,110,31
E33050564,335,206,0,0,0,0,0,2,105,22
E33050565,560,366,1,1,0,2,0,2,153,35
E33050566,271,183,0,2,0,0,0,2,63,21
E33050567,338,209,1,1,0,1,0,1,101,24
E33050568,305,189,2,7,0,2,0,0,81,24
E33050569,554,320,0,4,1,3,1,3,186,36
E33050570,240,155,0,3,0,0,3,2,58,19
E33050571,1059,554,3,6,1,8,4,4,396,83
E33050572,612,335,3,4,1,4,0,2,210,53
E33050573,273,167,1,1,0,1,0,4,72,27
E33050574,271,176,1,1,0,1,0,3,78,11
E33050575,434,251,0,0,0,2,0,0,138,43
E33050576,408,208,2,1,0,4,1,1,166,25
E33050577,308,172,3,9,0,13,1,1,83,26
E33050578,2959,1857,3,11,3,10,3,16,780,276
E33050579,527,304,2,1,1,2,0,3,162,52
E33050580,939,559,36,122,1,5,5,2,165,44
E33050581,447,285,2,2,0,1,1,5,123,28
E33050582,271,175,0,0,0,0,0,0,70,26
E33050583,360,208,4,1,1,0,0,2,121,23
E33050584,426,261,1,2,0,2,0,3,129,28
E33050585,595,359,2,4,0,1,1,3,184,41
E33050586,595,337,2,5,0,4,6,2,198,41
E33050587,320,209,4,6,0,0,0,3,78,20
E33050588,738,465,1,2,1,2,1,5,214,47
E33050589,282,165,0,0,0,0,1,2,97,17
E33050590,976,554,3,12,3,5,3,7,324,65
E33050591,359,208,3,0,0,0,0,1,126,21
E33050592,1258,725,3,3,0,5,4,4,413,101
E33050593,810,476,2,4,0,5,1,0,267,55
E33050594,274,174,2,0,1,0,0,1,78,18
E33050595,282,153,0,3,1,0,1,2,100,22
E33050596,358,186,1,0,0,0,0,1,136,34
E33050597,624,382,1,3,0,0,2,1,196,39
E33050598,331,194,2,2,0,0,1,1,111,20
E33050599,656,359,1,4,1,5,1,2,233,50
E33050600,257,157,0,1,0,1,1,1,69,27
E33050601,410,238,3,1,1,1,0,2,139,25
E33050602,396,221,1,1,1,1,2,4,136,29
E33050603,621,347,4,1,1,1,0,7,229,31
E33050604,664,379,5,2,1,8,0,4,214,51
E33050605,542,393,2,3,2,0,1,2,102,37
E33050606,367,229,2,0,0,0,0,4,103,29
E33050607,316,194,3,0,0,1,1,2,92,23
E33050608,260,173,0,2,0,0,0,1,61,23
E33050609,326,187,7,0,1,3,0,3,105,20
E33050610,357,227,6,0,0,0,0,4,95,25
E33050611,413,276,0,0,0,2,0,8,97,30
E33050612,373,248,1,0,1,0,0,2,97,24
E33050613,375,208,1,0,1,0,0,1,127,37
E33050614,287,169,0,0,0,0,0,2,91,25
E33050615,427,274,0,1,1,2,0,3,115,31
E33050616,282,162,0,0,0,4,0,0,89,27
E33050617,313,160,6,0,0,1,0,7,112,27
E33050618,703,426,1,1,1,2,1,6,211,54
E33050619,399,224,1,1,1,1,0,3,128,40
E33050620,442,268,2,0,0,8,0,2,125,37
E33050621,382,230,1,0,1,1,0,3,118,28
E33050622,247,160,2,0,0,0,0,5,61,19
E33050623,523,341,1,2,0,3,0,1,127,48
E33050624,356,217,2,0,0,4,2,6,102,23
E33050625,502,310,3,1,1,0,0,7,143,37
E33050626,291,161,3,0,1,0,1,7,99,19
E33050627,410,222,0,0,0,0,0,3,149,36
E33050628,288,157,0,1,0,0,0,0,109,21
E33050629,1005,719,3,7,0,3,0,6,219,48
E33050630,261,149,1,0,1,0,0,2,89,19
E33050631,310,188,2,0,0,0,0,1,93,26
E33050632,484,280,4,1,0,2,0,1,168,28
E33050633,351,219,0,0,0,0,0,1,109,22
E33050634,369,217,2,0,2,0,0,0,125,23
E33050635,366,202,2,1,1,1,0,5,136,18
E33050636,328,172,0,0,0,1,2,2,121,30
E33050637,360,217,3,1,0,0,0,4,117,18
E33050638,267,154,2,2,0,0,0,1,83,25
E33050639,276,161,4,3,0,0,0,1,82,25
E33050640,286,175,0,0,0,0,0,0,82,29
E33050641,579,370,6,10,0,7,0,4,142,40
E33050642,383,242,2,4,0,0,0,0,111,24
E33050643,360,248,0,4,0,2,1,2,87,16
E33050644,261,172,1,0,0,0,0,2,61,25
E33050645,447,301,0,0,0,1,2,2,114,27
E33050646,434,293,4,0,0,1,0,3,106,27
E33050647,384,276,0,0,0,0,0,5,81,22
E33050648,324,203,2,0,0,0,0,4,91,24
E33050649,654,385,0,5,0,0,2,2,204,56
E33050650,350,231,2,0,0,1,0,0,87,29
E33050651,391,253,1,0,0,3,0,5,102,27
E33050652,581,377,2,4,0,6,0,2,153,37
E33050653,307,207,0,0,0,0,0,2,73,25
E33050654,704,463,6,1,0,2,1,5,183,43
E33050655,282,181,1,0,0,1,0,4,76,19
E33050656,2668,1431,11,15,1,8,1,18,1000,183
E33050657,499,334,3,0,0,1,0,1,127,33
E33050658,877,583,4,8,0,6,2,7,206,61
E33050659,500,320,3,0,2,0,0,0,128,47
E33050660,358,221,2,0,0,0,1,4,88,42
E33050661,585,410,0,0,0,2,0,2,129,42
E33050662,553,327,3,0,1,1,1,5,155,60
E33050663,439,266,1,0,1,0,0,4,123,44
E33050664,271,164,2,0,1,0,0,5,81,18
E33050665,864,553,3,3,2,8,1,4,221,69
E33050666,338,224,1,1,1,1,0,3,86,21
E33050667,452,255,1,1,0,6,0,5,148,36
E33050668,295,175,0,2,0,0,0,1,96,21
E33050669,271,173,0,1,0,2,0,2,70,23
E33050670,342,239,0,0,0,0,0,1,73,29
E33050671,225,154,0,0,0,1,0,0,59,11
E33050672,266,153,3,0,0,0,1,1,86,22
E33050673,387,256,1,4,0,0,0,0,94,32
E33050674,351,246,2,0,1,0,0,3,77,22
E33050675,332,219,1,0,2,0,0,5,82,23
E33050676,386,245,2,0,0,0,0,1,107,31
E33050677,474,331,1,0,0,0,0,3,101,38
E33050678,359,220,1,0,0,0,0,6,101,31
E33050679,399,255,0,1,1,0,0,2,104,36
E33050680,636,393,5,0,2,5,1,5,167,58
E33050681,422,255,1,0,0,1,0,1,125,39
E33050682,248,163,2,1,0,0,0,0,64,18
E33050683,558,268,1,3,0,4,1,5,233,43
E33050684,508,305,4,0,0,5,0,5,149,40
E33050685,266,150,2,4,0,17,3,1,68,21
E33050686,374,222,1,1,0,3,1,0,117,29
E33050687,335,217,0,0,0,0,0,3,86,29
E33050688,477,297,1,1,0,5,1,0,136,36
E33050689,264,173,4,0,1,1,0,1,62,22
E33050690,257,152,1,0,0,2,0,1,78,23
E33050691,296,164,1,1,0,0,0,5,91,34
E33050692,539,361,3,3,2,7,0,4,125,34
E33050693,556,380,0,1,0,1,0,2,128,44
E33050694,294,189,0,2,1,2,0,3,81,16
E33050695,472,328,1,1,0,1,0,4,98,39
E33050696,445,265,1,3,0,5,0,5,138,28
E33050697,360,232,1,0,0,2,0,1,96,28
E33050698,427,286,3,7,0,2,0,3,97,29
E33050699,248,155,0,0,0,4,0,1,68,20
E33050700,235,159,1,0,0,3,0,2,55,15
E33050701,540,343,6,1,0,8,2,7,137,36
E33050702,292,190,0,0,2,1,0,1,74,24
E33050703,461,300,4,1,2,1,0,5,116,32
E33050704,316,197,2,0,0,0,0,1,83,33
E33050705,291,201,0,1,0,0,0,2,66,21
E33050706,633,394,0,0,0,0,0,1,178,60
E33050707,337,205,3,0,0,0,0,4,97,28
E33050708,381,262,1,0,0,0,0,1,90,27
E33050709,274,166,2,0,0,0,0,2,78,26
E33050710,307,200,1,0,0,0,0,4,83,19
E33050711,254,178,0,0,1,1,0,3,47,24
E33050712,341,214,2,1,0,1,0,2,89,32
E33050713,244,177,0,0,0,0,0,1,48,18
E33050714,294,191,1,1,1,0,0,5,74,21
E33050715,338,257,0,1,0,0,0,1,58,21
E33050716,251,161,0,0,0,4,0,1,68,17
E33050717,267,173,1,4,0,0,0,0,71,18
E33050718,259,179,0,0,0,0,1,0,62,17
E33050719,325,202,0,0,0,1,0,1,98,23
E33050720,298,207,0,0,0,1,0,3,72,15
E33050721,459,271,0,3,0,7,0,1,131,46
E33050722,614,384,1,0,0,1,0,3,185,40
E33050723,415,231,1,0,0,4,1,2,145,31
E33050724,509,293,2,1,2,2,0,1,159,49
E33050725,341,224,0,0,0,0,0,1,99,17
E33050726,285,181,1,1,0,1,0,0,74,27
E33050727,424,253,4,0,0,0,1,1,138,27
E33050728,405,230,6,0,0,0,0,2,128,39
E33050729,317,183,2,2,0,0,0,1,104,25
E33050730,378,215,0,0,0,2,0,1,120,40
E33050731,300,184,1,0,0,1,0,2,87,25
E33050732,435,279,3,2,0,2,0,4,106,39
E33050733,533,324,2,0,0,8,0,6,161,32
E33050734,276,170,1,1,0,4,0,3,77,20
E33050735,435,271,0,3,0,2,2,3,124,30
E33050736,315,173,2,3,1,0,0,0,112,24
E33050737,264,153,0,2,0,0,0,3,86,20
E33050738,252,129,2,0,0,2,0,5,87,27
E33050739,446,269,2,0,3,0,0,8,124,40
E33050740,614,355,3,0,0,1,1,3,196,55
E33050741,349,213,2,0,1,1,2,3,109,18
E33050742,379,208,4,0,1,3,0,8,135,20
E33050743,301,165,2,0,2,0,0,6,100,26
E33050744,296,144,3,0,0,0,0,6,115,28
E33050745,477,257,2,0,0,0,1,1,175,41
E33050746,289,141,5,2,1,1,0,0,109,30
E33050747,612,339,10,0,0,4,0,7,209,43
E33050748,591,322,4,2,0,1,2,4,209,47
E33050749,243,160,2,0,0,0,0,1,63,17
E33050750,344,213,0,0,0,0,0,2,113,16
E33050751,330,204,0,1,0,4,1,2,95,23
E33050752,462,281,3,1,0,2,0,0,147,28
E33050753,301,195,1,0,0,1,0,0,88,16
E33050754,499,271,1,0,0,6,2,4,191,24
E33050755,785,447,1,1,0,2,1,3,275,55
E33050756,993,567,0,0,2,18,1,3,322,80
E33050757,540,356,3,0,1,3,2,2,128,45
E33050758,541,328,2,4,0,4,1,4,158,40
E33050759,384,232,2,0,0,1,0,6,117,26
E33050760,437,290,3,3,0,6,0,2,113,20
E33050761,719,400,3,5,0,5,1,4,247,54
E33050762,730,415,3,0,0,2,0,2,252,56
E33050763,371,208,3,3,0,1,0,1,126,29
E33050764,361,221,4,2,1,4,0,1,102,26
E33050765,376,210,0,1,0,0,5,1,129,30
E33050766,238,135,0,0,0,1,0,2,80,20
E33050767,290,185,0,0,0,0,0,0,83,22
E33050768,528,305,2,1,1,2,0,2,175,40
E33050769,958,536,3,2,1,16,0,4,325,71
E33050770,447,247,1,1,2,8,0,3,154,31
E33050771,493,279,1,1,0,2,0,2,177,31
E33050772,720,450,1,0,1,5,0,6,209,48
E33050773,295,154,4,0,0,4,3,5,103,22
E33050774,354,218,1,0,0,2,0,2,107,24
E33050775,250,164,0,0,0,0,0,0,66,20
E33050776,355,219,3,0,0,3,0,0,98,32
E33050777,423,285,1,0,0,1,0,4,105,27
E33050778,234,140,1,0,0,0,0,4,66,23
E33050779,443,250,1,1,1,0,0,1,153,36
E33050780,273,160,1,0,0,0,0,3,84,25
E33050781,462,281,1,0,0,1,2,7,128,42
E33050782,254,149,0,0,0,0,0,3,86,16
E33050783,267,181,1,0,0,0,0,0,70,15
E33050784,316,178,0,0,0,2,0,2,111,23
E33050785,355,218,2,0,0,0,0,1,114,20
E33050786,518,322,2,2,0,3,1,4,155,29
E33050787,303,184,7,0,0,1,0,1,92,18
E33050788,499,294,6,0,0,8,1,1,150,39
E33050789,510,275,1,0,2,1,0,4,183,44
E33050790,410,248,1,1,1,0,0,3,120,36
E33050791,261,181,1,1,0,0,0,2,55,21
E33050792,264,174,0,0,0,0,0,0,66,24
E33050793,2131,1460,14,13,2,10,2,7,511,112
E33050794,235,142,1,0,0,0,0,0,72,20
E33050795,391,247,1,0,0,0,1,5,109,28
E33050796,299,193,0,0,1,1,0,1,81,22
E33050797,326,215,1,0,1,1,0,0,85,23
E33050798,523,314,2,0,0,2,0,3,159,43
E33050799,239,133,0,1,0,3,0,2,83,17
E33050800,334,234,3,0,2,3,0,2,71,19
E33050801,325,206,1,0,0,0,0,2,101,15
E33050802,437,297,1,0,0,2,0,4,107,26
E33050803,406,249,3,1,1,1,0,1,116,34
E33050804,633,400,5,1,0,7,0,4,169,47
E33050805,283,175,2,0,0,0,0,2,80,24
E33050806,394,241,3,0,1,1,0,1,120,27
E33050807,546,341,1,0,0,3,1,4,146,50
E33050808,281,198,0,0,0,3,0,1,60,19
E33050809,1793,1107,9,9,0,7,0,12,532,117
E33050810,377,249,0,0,1,0,0,2,106,19
E33050811,257,145,3,0,1,0,0,0,82,26
E33050812,217,91,0,0,0,0,0,1,105,20
E33050813,306,161,3,1,1,1,0,3,94,42
E33050814,280,130,2,0,0,0,0,1,116,31
E33050815,239,117,0,0,0,0,0,4,97,21
E33050816,507,316,3,5,1,5,0,4,127,46
E33050817,501,315,2,1,1,0,0,3,144,35
E33050818,294,194,1,0,1,0,0,1,74,23
E33050819,448,258,1,0,0,3,0,5,152,29
E33050820,235,139,1,1,0,1,0,4,68,21
E33050821,363,213,2,1,0,0,0,1,121,25
E33050822,396,277,1,1,0,2,0,2,94,19
E33050823,262,148,0,0,1,2,0,1,81,29
E33050824,976,554,2,4,3,2,0,3,363,45
E33050825,399,232,4,1,0,4,0,2,133,23
E33050826,474,271,3,0,1,3,0,1,169,26
E33050827,576,321,3,3,0,1,0,6,212,30
E33050828,692,332,2,2,0,0,0,6,294,56
E33050829,513,278,3,3,1,2,2,5,179,40
E33050830,367,215,0,1,0,2,2,1,129,17
E33050831,394,213,2,4,0,2,1,1,141,30
E33050832,279,146,3,2,0,1,1,3,98,25
E33050833,335,190,1,1,1,4,3,2,124,9
E33050834,488,266,1,4,0,5,2,0,169,41
E33050835,644,343,2,3,0,9,3,1,249,34
E33050836,1200,699,10,9,1,9,3,5,408,56
E33050837,448,253,9,6,0,3,3,2,142,30
E33050838,377,208,3,12,0,1,2,3,134,14
E33050839,346,176,3,0,2,7,0,2,129,27
E33050840,425,226,3,3,2,16,1,1,133,40
E33050841,292,143,1,1,1,4,0,4,113,25
E33050842,255,138,0,4,0,3,0,4,84,22
E33050843,324,202,2,1,4,7,0,2,85,21
E33050844,565,306,3,10,7,9,0,3,177,50
E33050845,305,176,1,0,3,7,0,0,94,24
E33050846,258,139,0,5,4,4,0,4,78,24
E33050847,273,153,3,0,2,3,1,4,88,19
E33050848,331,176,6,2,1,9,0,4,106,27
E33050849,275,143,3,3,3,2,0,6,93,22
E33050850,479,190,6,2,2,67,4,7,163,38
E33050851,450,255,7,0,2,11,0,2,139,34
E33050852,973,504,5,10,1,18,1,10,350,74
E33050853,460,178,5,2,0,24,1,3,201,46
E33050854,368,187,1,2,2,3,0,1,142,30
E33050855,493,238,5,2,0,16,2,6,193,31
E33050856,598,283,3,5,0,10,4,2,255,36
E33050857,414,118,10,1,0,96,15,2,125,47
E33050858,347,99,4,4,0,42,11,8,140,39
E33050859,283,107,1,3,0,74,7,4,63,24
E33050860,475,186,7,3,1,93,4,3,146,32
E33050861,712,331,4,4,1,85,5,7,212,63
E33050862,270,117,2,1,0,55,3,3,70,19
E33050863,262,135,1,2,0,32,1,5,73,13
E33050864,280,126,3,4,0,30,6,1,76,34
E33050865,417,128,3,8,0,106,17,3,112,40
E33050866,301,93,2,1,1,31,8,10,134,21
E33050867,316,81,4,13,0,69,12,5,103,29
E33050868,443,170,7,2,2,28,4,3,192,35
W35000001,298,165,1,0,0,0,0,1,101,30
W35000002,301,159,0,1,0,5,0,4,104,28
W35000003,363,248,1,1,0,1,0,1,95,16
W35000004,867,545,0,1,0,1,0,0,253,67
W35000005,266,172,0,2,0,1,0,0,75,16
W35000006,1179,831,3,0,1,0,1,8,267,68
W35000007,749,462,0,0,0,0,0,1,228,58
W35000008,301,198,0,1,3,0,0,1,68,30
W35000009,286,166,2,0,1,0,0,1,96,20
W35000010,724,426,0,0,0,2,0,2,241,53
W35000011,198,119,1,0,0,2,0,1,60,15
W35000012,300,164,3,2,0,3,0,4,100,24
W35000013,326,171,0,1,0,1,0,1,124,28
W35000014,294,152,0,0,0,3,0,5,111,23
W35000015,294,158,0,0,0,3,0,2,118,13
W35000016,1022,549,3,2,2,8,0,7,369,82
W35000017,374,236,1,0,0,0,0,6,108,23
W35000018,266,176,1,3,0,0,0,1,70,15
W35000019,308,185,0,0,0,3,0,3,100,17
W35000020,241,158,0,0,0,0,0,2,64,17
W35000021,273,117,3,1,1,1,0,7,115,28
W35000022,856,449,5,3,0,4,1,3,312,79
W35000023,449,297,0,0,0,0,0,3,110,39
W35000024,215,114,0,0,0,0,0,1,80,20
W35000025,578,379,1,0,0,0,0,4,155,39
W35000026,385,243,2,0,0,3,0,0,111,26
W35000027,926,531,2,2,1,3,0,2,320,65
W35000028,3155,2020,8,55,0,83,0,13,796,180
W35000029,430,261,1,0,0,2,0,1,136,29
W35000030,364,174,1,1,1,9,0,2,147,29
W35000031,410,208,0,1,0,5,0,1,153,42
W35000032,210,130,1,0,0,0,0,3,62,14
W35000033,515,331,3,0,0,0,0,2,146,33
W35000034,284,166,0,0,0,2,1,1,98,16
W35000035,331,196,1,0,0,2,0,0,105,27
W35000036,230,132,2,0,0,1,0,1,76,18
W35000037,283,169,0,0,0,1,0,0,91,22
W35000038,256,142,1,0,0,4,1,0,93,15
W35000039,361,223,2,0,0,10,0,2,106,18
W35000040,1249,831,6,2,0,1,0,4,324,81
W35000041,326,203,1,0,0,0,0,0,95,27
W35000042,313,218,2,2,0,4,0,2,71,14
W35000043,745,452,2,1,0,3,1,5,238,43
W35000044,213,128,1,0,0,4,0,2,65,13
W35000045,598,323,0,0,0,6,2,2,216,49
W35000046,1005,661,1,1,2,5,0,5,266,64
W35000047,313,214,0,1,0,0,0,1,80,17
W35000048,427,259,3,2,0,13,0,3,119,28
W35000049,242,151,2,3,0,0,0,2,72,12
W35000050,392,223,0,1,0,8,1,5,124,30
W35000051,240,143,1,0,0,1,0,3,79,13
W35000052,636,381,0,0,0,1,0,3,202,49
W35000053,280,175,1,0,0,6,0,0,80,18
W35000054,759,489,2,0,0,4,0,5,202,57
W35000055,224,146,3,0,0,1,0,1,55,18
W35000056,233,154,1,0,0,4,0,0,60,14
W35000057,300,180,1,0,0,2,0,3,90,24
W35000058,225,140,0,0,0,2,0,1,67,15
W35000059,259,150,0,7,0,1,0,1,79,21
W35000060,211,135,0,0,0,1,0,0,58,17
W35000061,793,506,2,0,1,0,0,2,232,50
W35000062,526,311,1,0,0,2,0,1,178,33
W35000063,277,154,2,0,0,0,1,4,102,14
W35000064,386,220,4,0,1,1,1,2,122,35
W35000065,454,314,3,4,0,1,0,2,106,24
W35000066,552,328,1,1,0,4,0,6,166,46
W35000067,304,186,1,2,0,1,0,1,81,32
W35000068,359,242,0,0,0,1,1,1,87,27
W35000069,425,247,3,0,0,0,0,0,141,34
W35000070,236,162,0,0,0,2,0,0,57,15
W35000071,598,318,3,2,0,7,0,4,218,46
W35000072,877,554,2,0,0,2,0,5,243,71
W35000073,345,206,1,0,1,1,0,1,106,29
W35000074,365,262,0,0,0,0,1,2,86,14
W35000075,616,411,1,2,0,6,0,2,156,38
W35000076,706,472,2,1,0,0,0,3,188,40
W35000077,273,167,1,0,0,1,0,0,79,25
W35000078,669,401,1,1,0,1,0,1,221,43
W35000079,227,152,0,1,0,0,0,3,61,10
W35000080,770,471,1,0,1,0,0,4,229,64
W35000081,344,210,1,0,0,0,0,1,109,23
W35000082,501,304,5,2,0,2,0,1,150,37
W35000083,647,414,4,1,0,1,0,7,173,47
W35000084,645,384,3,1,0,5,0,2,203,47
W35000085,200,117,0,0,0,0,0,4,67,12
W35000086,243,150,0,0,0,0,0,0,77,16
W35000087,207,119,1,0,0,7,0,1,69,10
W35000088,256,156,0,1,1,7,0,1,74,16
W35000089,300,190,0,0,0,0,0,0,91,19
W35000090,272,164,1,3,0,3,0,2,79,20
W35000091,481,277,0,0,1,6,0,1,165,31
W35000092,302,192,1,2,0,2,0,3,85,17
W35000093,688,455,3,0,0,3,0,2,189,36
W35000094,624,390,2,3,0,6,2,3,176,42
W35000095,449,290,1,0,0,1,0,3,117,37
W35000096,715,471,1,0,1,0,1,1,188,52
W35000097,450,269,0,1,0,2,1,0,145,32
W35000098,514,349,2,0,0,2,1,1,133,26
W35000099,4609,3053,3,1,1,11,1,7,1226,306
W35000100,284,177,0,0,0,4,0,1,81,21
W35000101,1056,702,2,2,0,1,0,1,293,55
W35000102,594,403,5,1,1,1,1,3,145,34
W35000103,321,198,0,0,0,0,0,1,105,17
W35000104,1022,671,0,4,0,1,0,1,277,68
W35000105,1201,786,3,5,0,8,0,1,333,65
W35000106,1018,672,2,1,0,6,0,3,262,72
W35000107,801,501,0,0,2,3,0,0,243,52
W35000108,1359,788,4,13,2,17,3,5,455,72
W35000109,345,233,3,0,0,3,0,0,90,16
W35000110,266,159,1,0,0,0,0,0,86,20
W35000111,575,316,0,1,0,0,0,1,205,52
W35000112,585,374,2,5,1,4,0,0,160,39
W35000113,867,534,3,1,0,1,0,6,268,54
W35000114,252,168,2,1,1,0,0,2,60,18
W35000115,766,484,0,1,0,7,0,5,203,66
W35000116,2002,1397,4,2,1,2,0,7,459,130
W35000117,227,137,0,0,0,0,0,3,68,19
W35000118,737,484,5,2,0,0,0,2,197,47
W35000119,420,286,0,1,0,1,0,0,110,22
W35000120,1239,924,3,1,0,10,0,1,245,55
W35000121,297,188,1,0,0,0,0,0,91,17
W35000122,248,133,2,0,0,6,0,0,92,15
W35000123,470,326,0,0,0,5,0,0,119,20
W35000124,255,167,2,0,0,0,0,0,78,8
W35000125,313,194,1,0,0,1,0,0,97,20
W35000126,887,551,2,1,0,0,0,4,266,63
W35000127,239,160,1,0,0,0,0,1,60,17
W35000128,210,134,1,0,0,0,0,2,63,10
W35000129,532,331,0,2,0,2,0,2,164,31
W35000130,2594,1659,6,3,0,9,6,1,732,178
W35000131,610,388,0,7,2,4,1,0,170,38
W35000132,1130,726,3,3,0,5,0,2,304,87
W35000133,576,378,1,0,0,1,0,2,158,36
W35000134,1156,767,4,2,1,18,0,1,281,82
W35000135,1183,713,0,1,2,8,1,3,363,92
W35000136,1147,714,3,9,3,9,4,1,349,55
W35000137,764,492,0,0,1,3,0,1,201,66
W35000138,235,121,1,2,1,16,0,1,72,21
W35000139,618,357,0,4,1,4,2,0,207,43
W35000140,207,126,0,0,0,4,0,0,58,19
W35000141,974,605,3,1,1,10,0,2,271,81
W35000142,683,445,3,2,0,3,0,4,178,48
W35000143,220,145,0,0,0,2,0,0,65,8
W35000144,297,184,0,0,0,2,0,0,84,27
W35000145,869,605,2,0,0,1,0,2,210,49
W35000146,337,216,0,0,0,2,0,2,99,18
W35000147,374,232,0,3,1,14,1,0,103,20
W35000148,381,212,0,1,0,7,0,1,127,33
W35000149,213,128,1,0,0,1,0,0,66,17
W35000150,225,154,0,0,0,0,0,1,58,12
W35000151,244,152,5,0,0,1,1,1,66,18
W35000152,352,229,2,0,1,3,0,2,95,20
W35000153,409,250,1,0,0,2,0,2,122,32
W35000154,890,587,8,1,2,2,0,7,227,56
W35000155,1197,728,4,12,0,19,4,3,345,82
W35000156,892,534,6,7,0,11,0,3,272,59
W35000157,448,276,2,1,0,0,0,0,144,25
W35000158,864,552,1,0,0,2,1,1,251,56
W35000159,1803,1149,6,5,1,8,0,1,508,125
W35000160,1123,670,3,10,0,1,1,3,355,80
W35000161,528,337,2,0,1,0,0,0,145,43
W35000162,447,299,0,1,0,2,0,2,114,29
W35000163,581,349,2,2,0,0,0,0,188,40
W35000164,1889,1182,6,5,0,9,0,4,549,134
W35000165,402,236,1,0,0,1,0,0,136,28
W35000166,775,470,2,0,0,1,1,1,238,62
W35000167,1924,1229,6,3,0,13,1,2,550,120
W35000168,656,399,0,3,0,8,0,2,202,42
W35000169,533,346,2,0,1,4,0,1,152,27
W35000170,786,490,0,1,1,3,0,2,239,50
W35000171,1182,664,1,21,1,11,14,4,395,71
W35000172,198,97,1,9,1,14,0,0,63,13
W35000173,517,343,8,2,0,11,0,1,112,40
W35000174,332,192,0,0,0,0,0,3,103,34
W35000175,551,280,2,0,0,0,0,4,217,48
W35000176,242,141,0,0,0,1,0,1,78,21
W35000177,1053,654,3,1,0,3,0,2,326,64
W35000178,371,199,4,0,0,1,0,4,128,35
W35000179,207,111,0,1,0,1,0,1,78,15
W35000180,214,120,3,0,0,9,1,0,63,18
W35000181,360,223,0,0,0,0,0,4,110,23
