GeographyCode,WP101EW0001
E00116942,34
E00116943,21
E00116944,22
E00116945,22
E00116946,37
E00116947,91
E00116948,2348
E00116949,44
E00116950,755
E00116951,62
E00116952,324
E00116953,55
E00116954,17
E00116955,34
E00116956,46
E00116957,33
E00116958,25
E00116959,196
E00116960,30
E00116961,1040
E00116962,7
E00116963,44
E00116964,18
E00116965,25
E00116966,32
E00116967,43
E00116968,88
E00116970,25
E00116971,48
E00116972,44
E00116973,36
E00116974,39
E00116975,104
E00116976,474
E00116977,30
E00116978,104
E00116979,41
E00116980,211
E00116981,268
E00116982,103
E00116983,104
E00116984,187
E00116985,44
E00116986,31
E00116987,31
E00116988,32
E00116989,79
E00116990,29
E00116991,114
E00116992,226
E00116993,50
E00116994,339
E00116995,829
E00116996,87
E00116997,154
E00116998,98
E00116999,202
E00117000,80
E00117001,98
E00117002,65
E00117003,89
E00117004,218
E00117005,727
E00117006,174
E00117007,25
E00117008,40
E00117009,119
E00117010,31
E00117011,24
E00117012,30
E00117013,23
E00117014,64
E00117015,28
E00117016,33
E00117017,48
E00117018,202
E00117019,35
E00117020,11
E00117021,74
E00117022,14
E00117023,28
E00117024,62
E00117025,148
E00117026,29
E00117027,24
E00117028,60
E00117029,55
E00117030,106
E00117031,25
E00117032,94
E00117033,22
E00117034,28
E00117035,27
E00117036,81
E00117037,61
E00117038,19
E00117039,39
E00117040,53
E00117041,183
E00117042,96
E00117043,77
E00117044,29
E00117045,111
E00117046,71
E00117047,76
E00117048,8
E00117049,34
E00117050,35
E00117051,59
E00117052,60
E00117053,81
E00117054,119
E00117056,30
E00117057,83
E00117058,24
E00117059,28
E00117060,37
E00117061,23
E00117062,100
E00117063,58
E00117064,18
E00117065,18
E00117066,27
E00117067,17
E00117068,30
E00117069,27
E00117070,32
E00117071,211
E00117072,33
E00117073,35
E00117074,35
E00117075,13
E00117076,31
E00117077,109
E00117078,93
E00117079,32
E00117080,36
E00117081,710
E00117082,465
E00117083,30
E00117084,268
E00117085,140
E00117086,74
E00117087,99
E00117088,29
E00117089,268
E00117090,22
E00117091,21
E00117092,45
E00117093,54
E00117094,317
E00117095,104
E00117096,1135
E00117097,235
E00117098,613
E00117099,52
E00117100,181
E00117101,120
E00117102,130
E00117103,39
E00117104,258
E00117105,29
E00117106,126
E00117107,248
E00117108,68
E00117109,108
E00117110,359
E00117111,38
E00117112,37
E00117113,76
E00117114,32
E00117115,175
E00117116,33
E00117117,271
E00117118,1326
E00117119,60
E00117120,42
E00117121,37
E00117122,68
E00117123,31
E00117124,462
E00117125,309
E00117126,39
E00117127,50
E00117128,136
E00117129,87
E00117130,72
E00117131,126
E00117132,55
E00117133,210
E00117134,89
E00117135,133
E00117136,40
E00117137,28
E00117138,29
E00117139,45
E00117140,24
E00117141,73
E00117142,39
E00117143,10
E00117144,49
E00117145,190
E00117146,67
E00117147,48
E00117148,536
E00117149,302
E00117150,75
E00117151,419
E00117152,350
E00117153,32
E00117154,38
E00117155,246
E00117156,14
E00117157,18
E00117158,23
E00117159,31
E00117160,49
E00117161,156
E00117162,14
E00117163,885
E00117164,14
E00117165,526
E00117166,34
E00117167,238
E00117168,26
E00117169,121
E00117170,315
E00117171,39
E00117172,31
E00117173,87
E00117174,34
E00117175,41
E00117176,61
E00117177,310
E00117178,25
E00117179,40
E00117180,156
E00117181,42
E00117182,18
E00117183,92
E00117184,22
E00117185,40
E00117186,19
E00117187,197
E00117188,29
E00117189,236
E00117190,49
E00117191,74
E00117192,41
E00117193,35
E00117194,93
E00117195,30
E00117196,148
E00117197,344
E00117198,46
E00117199,37
E00117200,105
E00117201,90
E00117202,67
E00117203,43
E00117204,39
E00117205,50
E00117206,84
E00117207,43
E00117208,24
E00117209,22
E00117210,141
E00117211,41
E00117212,58
E00117213,54
E00117214,37
E00117215,25
E00117216,119
E00117217,57
E00117218,843
E00117219,341
E00117220,38
E00117221,43
E00117222,99
E00117223,964
E00117224,36
E00117225,26
E00117226,1038
E00117227,88
E00117228,366
E00117229,182
E00117230,34
E00117231,64
E00117232,98
E00117233,936
E00117234,74
E00117235,152
E00117236,37
E00117237,120
E00117238,216
E00117239,25
E00117240,38
E00117241,67
E00117242,258
E00117243,16
E00117244,104
E00117245,160
E00117246,169
E00117247,21
E00117248,44
E00117249,21
E00117250,46
E00117251,33
E00117252,97
E00117253,39
E00117254,33
E00117255,25
E00117256,83
E00117257,83
E00117258,31
E00117259,28
E00117260,26
E00117261,29
E00117262,10
E00117263,102
E00117264,193
E00117265,203
E00117266,37
E00117267,889
E00117268,608
E00117269,323
E00117270,891
E00117271,97
E00117272,34
E00117273,61
E00117274,119
E00117275,46
E00117277,11
E00117278,29
E00117279,26
E00117280,88
E00117281,31
E00117282,19
E00117283,38
E00117284,2171
E00117285,30
E00117286,29
E00117287,77
E00117288,37
E00117289,30
E00117290,36
E00117291,173
E00117292,30
E00117293,17
E00117294,32
E00117295,32
E00117296,19
E00117297,38
E00117298,485
E00117299,799
E00117300,353
E00117301,420
E00117302,27
E00117303,28
E00117304,62
E00117305,46
E00117306,28
E00117307,30
E00117308,42
E00117309,26
E00117310,28
E00117311,31
E00117312,20
E00117313,40
E00117314,32
E00117315,186
E00117316,40
E00117317,20
E00117318,38
E00117319,76
E00117320,47
E00117321,34
E00117322,362
E00117323,381
E00117324,30
E00117325,31
E00117326,36
E00117327,22
E00117328,21
E00117329,26
E00117330,30
E00117331,76
E00117332,24
E00117333,41
E00117334,29
E00117335,54
E00117336,19
E00117337,35
E00117338,199
E00117339,401
E00117340,71
E00117341,1488
E00117342,21
E00117343,86
E00117344,559
E00117345,234
E00117346,36
E00117347,25
E00117348,22
E00117349,16
E00117350,29
E00117351,1425
E00117352,30
E00117353,40
E00117354,50
E00117355,25
E00117357,74
E00117358,707
E00117359,149
E00117360,56
E00117361,26
E00117362,32
E00117363,299
E00117364,62
E00117365,107
E00117366,546
E00117367,3611
E00117368,104
E00117369,574
E00117370,48
E00117371,57
E00117372,25
E00117373,39
E00117374,34
E00117375,97
E00117376,26
E00117377,192
E00117378,80
E00117379,20
E00117380,175
E00117381,65
E00117382,34
E00117383,36
E00117384,53
E00117385,31
E00117386,27
E00117387,46
E00117388,24
E00117389,57
E00117390,441
E00117391,48
E00117392,125
E00117393,30
E00117394,247
E00117395,93
E00117396,34
E00117397,27
E00117398,26
E00117399,80
E00117400,33
E00117401,36
E00117402,504
E00117403,45
E00117404,866
E00117405,21
E00117406,25
E00117407,62
E00117408,26
E00117409,25
E00117410,26
E00117411,13
E00117412,20
E00117413,148
E00117414,12
E00117415,39
E00117416,326
E00117417,39
E00117418,80
E00117419,36
E00117420,129
E00117421,40
E00117422,199
E00117423,83
E00117424,24
E00117425,41
E00117426,108
E00117427,105
E00117428,72
E00117429,56
E00117430,23
E00117431,194
E00117432,40
E00117433,64
E00117434,36
E00117435,31
E00117436,39
E00117437,2230
E00117438,43
E00117439,19
E00117440,28
E00117441,49
E00117442,85
E00117443,29
E00117444,39
E00117445,28
E00117446,18
E00117448,113
E00117449,47
E00117450,40
E00117451,31
E00117452,223
E00117453,109
E00117454,57
E00117455,33
E00117456,31
E00117457,84
E00117458,74
E00117459,89
E00117460,98
E00117461,391
E00117462,162
E00117463,34
E00117464,32
E00117465,62
E00117466,40
E00117467,50
E00117468,24
E00117469,21
E00117470,67
E00117471,32
E00117472,27
E00117473,30
E00117474,29
E00117475,52
E00117476,101
E00117477,89
E00117478,29
E00117479,25
E00117480,26
E00117481,28
E00117482,31
E00117483,32
E00117484,30
E00117485,30
E00117486,37
E00117487,974
E00117488,52
E00117489,47
E00117490,38
E00117491,36
E00117492,671
E00117493,75
E00117494,34
E00117496,38
E00117497,41
E00117498,17
E00117499,11
E00117500,161
E00117501,29
E00117503,40
E00117504,40
E00117505,41
E00117506,114
E00117507,97
E00117508,77
E00117509,61
E00117510,34
E00117511,116
E00117512,39
E00117513,79
E00117514,89
E00117515,65
E00117516,51
E00117517,29
E00117518,55
E00117519,24
E00117520,27
E00117521,22
E00117522,19
E00117523,31
E00117524,48
E00117525,17
E00117526,49
E00117527,51
E00117528,60
E00117530,25
E00117531,29
E00117532,26
E00117533,28
E00117534,34
E00117535,28
E00117536,97
E00117537,63
E00117539,31
E00117540,32
E00117541,223
E00117542,68
E00117543,20
E00117545,66
E00117546,25
E00117547,32
E00117548,26
E00117549,43
E00117550,507
E00117551,684
E00117552,51
E00117553,40
E00117554,140
E00117555,24
E00117556,4225
E00117557,256
E00117558,158
E00117559,436
E00117560,165
E00117561,906
E00117562,367
E00117563,116
E00117564,363
E00117565,60
E00117566,41
E00117567,64
E00117568,93
E00117569,258
E00117570,292
E00117571,97
E00117572,168
E00117573,30
E00117574,2489
E00117575,406
E00117576,375
E00117577,23
E00117578,236
E00117579,20
E00117580,45
E00117581,51
E00117582,321
E00117583,25
E00117585,946
E00117587,247
E00117589,585
E00117590,23
E00117591,764
E00117592,133
E00117594,29
E00117595,29
E00117596,139
E00117597,77
E00117598,24
E00117599,77
E00117600,25
E00117601,23
E00117602,26
E00117603,50
E00117604,55
E00117605,33
E00117606,20
E00117607,48
E00117608,36
E00117609,28
E00117610,28
E00117611,26
E00117612,35
E00117613,117
E00117614,76
E00117615,947
E00117616,145
E00117617,188
E00117618,25
E00117619,123
E00117620,33
E00117621,299
E00117622,24
E00117623,764
E00117624,396
E00117625,697
E00117626,147
E00117627,35
E00117628,293
E00117629,72
E00117630,21
E00117631,35
E00117632,20
E00117633,22
E00117634,51
E00117635,18
E00117636,15
E00117637,33
E00117638,24
E00117639,81
E00117640,21
E00117641,100
E00117642,23
E00117643,23
E00117644,105
E00117645,100
E00117646,22
E00117647,15
E00117648,13
E00117649,24
E00117650,556
E00117651,252
E00117653,26
E00117654,249
E00117655,164
E00117656,28
E00117657,53
E00117658,83
E00117659,176
E00117660,284
E00117661,109
E00117662,109
E00117663,128
E00117664,72
E00117665,270
E00117666,87
E00117667,33
E00117668,70
E00117669,51
E00117670,68
E00117672,98
E00117673,80
E00117674,72
E00117675,47
E00117676,50
E00117677,39
E00117678,117
E00117679,224
E00117680,77
E00117681,142
E00117682,188
E00117683,91
E00117684,94
E00117685,51
E00117686,42
E00117687,88
E00117688,64
E00117689,105
E00117690,42
E00117691,393
E00117692,241
E00117693,29
E00117694,55
E00117695,69
E00117696,81
E00117697,60
E00117698,69
E00117699,106
E00117700,79
E00117701,50
E00117702,99
E00117703,106
E00117704,155
E00117705,79
E00117706,41
E00117707,59
E00117708,47
E00117709,137
E00117710,84
E00117711,101
E00117712,176
E00117713,110
E00117714,133
E00117715,100
E00117716,73
E00117717,190
E00117718,190
E00117719,250
E00117720,46
E00117721,23
E00117722,53
E00117723,173
E00117724,56
E00117725,25
E00117726,33
E00117727,74
E00117728,1263
E00117729,312
E00117730,78
E00117731,218
E00117732,134
E00117733,39
E00117734,240
E00117735,47
E00117736,47
E00117737,20
E00117738,764
E00117739,49
E00117740,23
E00117741,46
E00117742,58
E00117743,35
E00117744,34
E00117745,29
E00117746,3492
E00117747,72
E00117748,106
E00117749,26
E00117750,105
E00117751,48
E00117752,15
E00117753,99
E00117754,130
E00117755,29
E00117756,49
E00117757,16
E00117758,60
E00117759,29
E00117760,27
E00117761,31
E00117762,21
E00117763,623
E00117764,82
E00117765,131
E00117766,81
E00117767,46
E00117768,65
E00117769,185
E00117770,122
E00117771,178
E00117772,19
E00117773,170
E00117774,81
E00117775,153
E00117776,138
E00117777,52
E00117778,181
E00117779,105
E00117780,128
E00117781,26
E00117782,2536
E00117783,38
E00117784,83
E00117785,39
E00117786,373
E00117787,378
E00117788,42
E00117789,28
E00117790,20
E00117791,80
E00117792,577
E00117793,44
E00117794,53
E00117795,35
E00117796,48
E00117797,31
E00117798,61
E00117799,38
E00117800,28
E00117801,29
E00117802,29
E00117803,71
E00117804,67
E00117805,43
E00117806,256
E00117807,82
E00117808,173
E00117809,357
E00117810,359
E00117811,1719
E00117812,36
E00117813,213
E00117814,52
E00117815,31
E00117816,27
E00117817,106
E00117818,136
E00117819,87
E00117820,249
E00117821,39
E00117822,493
E00117823,43
E00117824,43
E00117825,33
E00117826,96
E00117827,26
E00117828,35
E00117829,44
E00117830,42
E00117831,28
E00117833,24
E00117834,23
E00117835,26
E00117836,30
E00117837,19
E00117838,259
E00117839,42
E00117840,20
E00117841,27
E00117842,63
E00117843,29
E00117845,30
E00117846,45
E00117847,113
E00117848,136
E00117849,30
E00117850,25
E00117851,19
E00117852,9
E00117853,289
E00117855,100
E00117856,39
E00117857,207
E00117858,36
E00117859,89
E00117862,61
E00117863,37
E00117864,269
E00117865,169
E00117866,71
E00117867,70
E00117868,25
E00117869,21
E00117870,99
E00117871,89
E00117872,255
E00117873,26
E00117874,50
E00117875,417
E00117876,757
E00117877,33
E00117878,46
E00117879,29
E00117880,543
E00117881,902
E00117882,670
E00117883,436
E00117884,2387
E00117885,39
E00117886,75
E00117887,218
E00117888,11
E00117889,19
E00117890,199
E00117891,23
E00117892,57
E00117893,74
E00117894,586
E00117895,67
E00117896,2383
E00117897,20
E00117898,1082
E00117899,15
E00117900,21
E00117901,15
E00117902,23
E00117903,813
E00117904,11
E00117905,229
E00117906,112
E00117907,73
E00117908,1386
E00117909,79
E00117910,49
E00117911,22
E00117912,29
E00117913,33
E00117914,62
E00117915,37
E00117916,135
E00117917,37
E00117918,29
E00117919,45
E00117920,24
E00117921,35
E00117922,25
E00117923,57
E00117924,29
E00117925,46
E00117926,23
E00117927,21
E00117928,25
E00117929,68
E00117930,31
E00117931,23
E00117932,71
E00117933,53
E00117934,89
E00117935,100
E00117936,33
E00117937,30
E00117938,31
E00117939,33
E00117940,38
E00117941,21
E00117942,111
E00117943,23
E00117944,179
E00117945,35
E00117946,40
E00117947,35
E00117948,51
E00117949,21
E00117950,26
E00117951,35
E00117952,74
E00117953,8
E00117954,79
E00117955,23
E00117956,128
E00117957,34
E00117958,36
E00117959,93
E00117960,1178
E00117961,62
E00117962,561
E00117963,50
E00117964,92
E00117965,66
E00117966,87
E00117967,70
E00117968,33
E00117969,55
E00117970,45
E00117971,59
E00117972,27
E00117973,124
E00117974,139
E00117975,661
E00117976,33
E00117977,35
E00117978,76
E00117979,42
E00117980,121
E00117981,197
E00117982,72
E00117983,30
E00117984,91
E00117985,82
E00117986,61
E00117987,30
E00117988,24
E00117989,253
E00117990,20
E00117991,31
E00117992,41
E00117993,79
E00117994,183
E00117995,136
E00117996,1268
E00117997,615
E00117998,136
E00117999,151
E00118000,151
E00118001,61
E00118002,106
E00118003,110
E00118004,66
E00118005,68
E00118006,83
E00118007,29
E00118008,25
E00118009,83
E00118010,303
E00118011,199
E00118012,24
E00118013,58
E00118014,34
E00118015,53
E00118016,35
E00118017,500
E00118018,36
E00118019,269
E00118020,162
E00118021,58
E00118022,83
E00118023,328
E00118024,222
E00118025,110
E00118026,79
E00118027,97
E00118028,1414
E00118029,30
E00118030,1000
E00118031,218
E00118032,21
E00118033,165
E00118034,114
E00118035,640
E00118036,29
E00118037,206
E00118038,22
E00118039,105
E00118040,584
E00118041,31
E00118042,170
E00118043,91
E00118044,60
E00118045,40
E00118046,113
E00118047,73
E00118048,65
E00118049,74
E00118050,84
E00118051,84
E00118052,36
E00118053,57
E00118054,17
E00118055,43
E00118056,200
E00118057,108
E00118058,101
E00118059,116
E00118060,73
E00118061,173
E00118062,114
E00118063,574
E00118064,131
E00118065,206
E00118066,126
E00118067,89
E00118068,61
E00118069,42
E00118070,187
E00118071,46
E00118072,46
E00118073,52
E00118074,40
E00118075,53
E00118076,753
E00118077,22
E00118078,48
E00118079,46
E00118080,36
E00118081,188
E00118082,37
E00118083,32
E00118084,56
E00118085,22
E00118086,31
E00118087,78
E00118088,201
E00118089,42
E00118090,106
E00118091,634
E00118092,43
E00118093,33
E00118094,31
E00118095,27
E00118096,26
E00118097,32
E00118098,416
E00118099,29
E00118100,32
E00118101,34
E00118102,31
E00118103,85
E00118104,69
E00118105,36
E00118106,28
E00118107,790
E00118108,193
E00118109,272
E00118110,70
E00118111,125
E00118112,67
E00118113,240
E00118114,162
E00118115,344
E00118116,157
E00118117,147
E00118118,31
E00118119,28
E00118120,66
