GeographyCode,WP6604EW0001,WP6604EW0002,WP6604EW0003,WP6604EW0004,WP6604EW0005,WP6604EW0006,WP6604EW0007,WP6604EW0008,WP6604EW0009,WP6604EW0010,WP6604EW0011,WP6604EW0012,WP6604EW0013,WP6604EW0014,WP6604EW0015,WP6604EW0016,WP6604EW0017,WP6604EW0018,WP6604EW0019,WP6604EW0020,WP6604EW0021,WP6604EW0022,WP6604EW0023,WP6604EW0024,WP6604EW0025,WP6604EW0026,WP6604EW0027,WP6604EW0028,WP6604EW0029,WP6604EW0030,WP6604EW0031,WP6604EW0032,WP6604EW0033,WP6604EW0034,WP6604EW0035,WP6604EW0036,WP6604EW0037,WP6604EW0038,WP6604EW0039,WP6604EW0040,WP6604EW0041,WP6604EW0042,WP6604EW0043,WP6604EW0044,WP6604EW0045,WP6604EW0046,WP6604EW0047,WP6604EW0048,WP6604EW0049,WP6604EW0050,WP6604EW0051,WP6604EW0052,WP6604EW0053,WP6604EW0054,WP6604EW0055,WP6604EW0056,WP6604EW0057,WP6604EW0058,WP6604EW0059,WP6604EW0060,WP6604EW0061,WP6604EW0062,WP6604EW0063,WP6604EW0064,WP6604EW0065,WP6604EW0066,WP6604EW0067,WP6604EW0068,WP6604EW0069,WP6604EW0070,WP6604EW0071,WP6604EW0072,WP6604EW0073,WP6604EW0074,WP6604EW0075,WP6604EW0076,WP6604EW0077,WP6604EW0078,WP6604EW0079,WP6604EW0080,WP6604EW0081,WP6604EW0082,WP6604EW0083,WP6604EW0084,WP6604EW0085,WP6604EW0086,WP6604EW0087,WP6604EW0088,WP6604EW0089,WP6604EW0090
E02005936,4739,189,251,531,859,381,650,1636,242,618,24,58,57,164,66,97,120,32,670,8,30,39,14,122,141,300,16,804,8,30,8,50,76,117,462,53,621,15,20,31,76,27,95,332,25,763,78,60,295,141,16,90,48,35,334,10,4,1,19,10,12,227,51,259,2,14,3,204,1,17,16,2,197,13,24,47,25,38,22,22,6,473,31,11,50,166,25,59,109,22
E02005937,1837,12,64,177,383,119,372,571,139,228,1,12,8,67,11,50,64,15,276,1,8,8,10,20,94,127,8,271,3,8,5,14,10,70,139,22,228,0,8,5,22,6,86,84,17,239,4,12,123,55,10,21,11,3,194,0,1,2,3,1,19,107,61,168,0,3,1,140,3,4,15,2,72,3,5,15,21,13,5,10,0,161,0,7,10,51,45,23,14,11
E02005938,863,19,29,169,130,85,103,261,67,78,0,6,12,27,9,12,8,4,98,0,3,9,3,15,11,50,7,77,1,5,5,8,11,14,24,9,65,1,4,8,9,2,13,21,7,203,10,6,121,30,9,18,5,4,158,0,0,0,3,0,7,115,33,32,1,2,1,19,1,5,2,1,53,3,3,5,6,31,1,4,0,99,3,0,8,25,7,22,32,2
E02005939,7771,310,906,772,1442,1079,665,2416,181,884,33,134,90,197,182,99,125,24,1210,28,137,65,39,302,182,444,13,1698,26,176,46,123,224,110,962,31,921,31,84,54,141,98,83,403,27,1027,96,157,423,206,38,52,40,15,326,2,4,2,9,22,20,212,55,649,18,23,3,419,70,23,89,4,502,50,143,55,89,97,25,41,2,554,26,48,34,219,46,71,100,10
E02005940,1770,7,41,89,349,579,258,324,123,262,0,10,8,55,101,42,35,11,430,3,9,10,7,193,80,107,21,347,0,2,5,25,163,51,58,43,163,0,3,2,42,58,25,27,6,179,2,9,49,47,23,25,6,18,109,0,0,1,14,5,6,68,15,93,0,2,0,60,17,9,4,1,41,0,3,6,10,10,6,4,2,146,2,3,8,89,9,14,15,6
E02005941,2968,50,39,96,428,236,793,1035,291,400,9,4,15,116,44,118,62,32,901,10,7,19,19,77,252,478,39,523,14,6,6,29,69,201,118,80,326,11,2,5,29,19,149,72,39,147,2,8,36,46,8,18,20,9,286,1,0,3,7,7,19,179,70,118,3,2,0,89,2,13,4,5,32,0,7,1,0,8,2,11,3,235,0,3,11,93,2,21,91,14
E02005942,2976,9,31,53,353,174,421,1744,191,264,0,5,10,65,25,85,65,9,1155,0,2,5,16,71,126,891,44,361,2,9,3,13,47,86,133,68,271,0,2,2,22,16,53,161,15,153,2,8,22,54,2,5,55,5,380,1,0,3,6,7,15,314,34,135,1,0,0,103,0,22,6,3,32,1,4,3,7,3,4,10,0,225,2,1,5,67,3,25,109,13
E02005943,952,8,38,107,150,59,101,429,60,77,0,7,6,29,7,13,13,2,212,1,1,3,6,25,24,137,15,123,0,4,5,6,9,19,62,18,69,0,0,4,8,3,9,41,4,143,3,22,78,18,1,12,6,3,165,1,1,0,3,1,6,143,10,50,1,0,1,39,3,3,1,2,34,2,2,7,8,8,1,5,1,79,0,1,3,33,2,14,21,5
E02005944,843,5,17,169,93,62,109,336,52,53,0,2,7,12,6,6,18,2,157,2,1,5,2,9,18,112,8,93,0,1,5,7,7,23,34,16,63,1,1,6,2,2,9,37,5,169,1,9,114,24,3,10,6,2,137,1,0,0,2,5,16,99,14,31,0,0,0,23,3,2,3,0,55,0,1,16,4,25,3,5,1,85,0,2,16,17,2,22,22,4
E02005945,12837,28,124,239,905,219,1143,9892,287,696,2,11,20,159,34,105,336,29,6719,3,17,19,96,77,433,6031,43,1096,3,31,15,44,39,187,726,51,1360,3,14,20,58,12,169,1049,35,362,6,17,123,91,9,17,90,9,1430,2,7,8,58,6,48,1209,92,276,0,4,2,178,4,27,57,4,143,3,14,18,31,16,8,51,2,755,6,9,14,190,22,149,343,22
E02005946,2051,10,82,136,274,155,770,521,103,235,0,9,4,55,22,108,23,14,463,1,10,10,11,49,172,198,12,412,1,7,1,16,19,301,38,29,149,3,12,4,7,9,62,47,5,203,2,22,94,35,15,21,10,4,223,1,2,2,7,4,15,158,34,134,1,2,1,75,3,48,2,2,69,1,12,9,13,22,3,8,1,163,0,6,11,55,12,40,37,2
E02005947,28064,100,289,314,6057,918,3957,14769,1660,2361,20,47,34,927,106,409,680,138,9659,17,24,65,101,258,1592,7296,306,3029,9,35,19,155,155,676,1712,268,3496,12,22,43,208,60,674,2120,357,1377,12,64,77,540,16,43,577,48,1566,2,2,4,119,11,152,943,333,2832,3,20,12,2434,63,107,138,55,385,6,40,31,66,80,22,132,8,3359,19,35,29,1507,169,282,1171,147
E02005948,6708,22,214,357,1064,2449,599,1748,255,767,0,31,50,190,294,86,98,18,2032,3,30,50,26,883,227,757,56,1220,2,21,23,46,629,97,333,69,767,1,19,22,75,293,47,257,53,505,8,58,157,126,62,29,51,14,204,0,2,2,11,15,18,133,23,401,0,4,5,312,49,17,7,7,337,3,38,24,66,150,27,27,2,475,5,11,24,212,74,51,85,13
E02005949,6871,14,42,101,274,96,991,5237,116,243,0,4,8,27,5,22,160,17,3763,2,9,4,20,15,599,3086,28,730,3,6,4,13,13,145,521,25,730,0,2,1,7,8,116,576,20,209,4,5,62,37,4,17,79,1,639,0,0,2,27,4,21,565,20,116,2,1,0,56,2,4,50,1,107,0,10,9,5,34,5,44,0,334,3,5,11,82,11,62,156,4
E02005950,4593,10,84,224,1044,390,658,1801,382,612,3,14,26,225,52,105,147,40,1067,0,6,15,36,124,148,677,61,684,0,6,11,38,93,164,250,122,410,3,7,13,35,22,78,206,46,380,1,23,124,148,8,17,47,12,451,0,0,0,19,9,36,321,66,240,1,3,0,197,8,15,9,7,132,0,11,15,22,50,11,20,3,617,2,14,20,324,24,84,124,25
E02005951,990,12,33,52,272,82,108,340,91,100,2,4,3,49,7,11,19,5,269,1,3,1,2,42,46,154,20,126,0,3,3,16,18,13,37,36,60,0,2,1,20,1,7,22,7,111,1,13,43,36,2,3,8,5,112,0,0,0,12,0,10,76,14,75,0,2,0,59,2,5,7,0,36,3,1,0,17,9,1,3,2,101,5,5,1,61,1,12,14,2
E02005952,12371,142,3737,722,1982,2018,1227,2165,378,1320,9,252,53,383,273,158,149,43,1958,5,426,53,148,387,307,592,40,1562,10,270,35,250,267,180,446,104,1212,9,173,55,211,179,160,361,64,1576,15,796,361,214,62,63,45,20,557,1,17,6,19,14,42,393,65,411,6,34,25,229,46,40,23,8,2308,34,1369,72,163,557,66,40,7,1467,53,400,62,365,233,211,116,27
E02005953,1238,8,23,49,183,109,150,638,78,106,2,0,1,40,9,23,25,6,386,0,5,3,5,32,36,295,10,181,2,3,6,9,21,37,71,32,118,1,1,2,12,8,10,77,7,92,1,9,28,32,4,7,8,3,154,0,1,2,3,1,7,124,16,51,1,0,0,39,2,3,5,1,50,1,2,3,11,27,2,2,2,100,0,2,4,32,5,25,31,1
E02005954,6319,352,132,183,1305,558,941,2627,221,850,73,19,15,225,76,101,317,24,1494,32,26,7,98,189,247,868,27,1192,128,21,12,141,105,218,501,66,987,72,17,21,169,45,179,458,26,326,12,17,100,90,37,32,23,15,462,3,2,1,15,2,52,345,42,547,21,8,3,406,34,34,39,2,143,6,8,17,31,49,17,12,3,318,5,14,7,130,21,61,64,16
E02005955,5035,34,293,501,785,717,1146,1276,283,562,9,54,51,109,67,174,67,31,1279,2,69,59,34,205,367,499,44,671,3,57,38,83,82,202,122,84,435,3,20,46,62,42,115,116,31,395,5,35,203,73,17,29,23,10,444,0,6,6,13,5,32,358,24,330,1,14,4,210,45,29,11,16,222,7,23,47,33,74,22,16,0,697,4,15,47,168,180,176,64,43
E02005956,1895,11,97,149,590,503,110,365,70,130,0,13,6,64,28,8,6,5,129,1,1,6,7,13,5,89,7,89,0,14,2,17,13,7,27,9,102,0,3,11,21,27,9,24,7,220,5,30,85,52,22,15,6,5,197,0,0,3,9,5,6,156,18,335,0,1,4,292,18,7,11,2,462,1,29,17,42,346,6,14,7,231,4,6,15,86,31,47,32,10
E02005957,942,9,23,91,154,68,116,411,70,70,0,1,2,24,7,15,13,8,185,1,1,5,8,10,12,136,12,90,3,1,4,9,7,12,39,15,74,0,3,1,9,4,12,39,6,108,1,8,66,13,1,5,8,6,189,1,0,1,11,2,13,145,16,76,0,0,1,59,0,11,2,3,50,1,5,7,3,26,3,5,0,100,2,4,4,18,11,33,24,4
E02005958,3786,23,116,190,1050,254,1143,811,199,473,3,21,12,220,31,129,35,22,490,1,10,12,39,77,188,156,7,876,3,27,6,110,50,347,302,31,420,4,7,8,85,22,184,88,22,271,5,20,125,49,4,38,15,15,276,0,4,0,8,3,18,162,81,667,2,13,5,437,8,176,20,6,92,3,10,14,30,15,11,9,0,221,2,4,8,72,44,52,24,15
E02005959,2319,57,74,290,286,149,292,986,185,257,5,22,30,61,27,53,34,25,718,4,11,11,11,43,70,544,24,252,4,6,7,13,24,51,105,42,207,2,3,21,21,12,29,90,29,392,25,20,189,70,7,43,25,13,207,2,2,4,8,2,4,143,42,58,4,0,0,42,0,4,5,3,81,5,9,11,6,28,5,13,4,147,6,1,17,54,6,33,27,3
E02005960,4389,137,752,233,1209,314,696,869,179,652,12,129,32,242,65,110,39,23,664,13,85,21,47,61,118,306,13,620,15,115,14,140,48,173,85,30,565,19,88,18,147,31,139,107,16,494,23,149,94,152,11,35,15,15,346,0,2,2,10,4,18,254,56,317,9,25,2,206,8,43,14,10,287,36,106,30,44,49,9,10,3,444,10,53,20,221,37,51,39,13
E02005961,3322,102,300,317,1085,270,463,633,152,458,13,32,33,188,54,86,30,22,477,2,33,20,25,69,112,205,11,372,4,42,11,73,55,78,79,30,300,4,19,8,103,20,66,66,14,607,43,92,188,186,8,51,23,16,286,1,1,4,31,2,19,187,41,280,5,8,1,246,5,5,10,0,195,10,54,28,32,35,23,12,1,347,20,19,24,201,22,23,21,17
E02005962,2329,100,161,352,436,194,450,426,210,348,13,27,24,115,30,87,23,29,297,0,10,9,13,56,66,125,18,257,4,33,7,25,28,81,38,41,233,12,18,17,47,22,68,29,20,511,40,36,239,75,18,70,12,21,249,7,2,2,12,2,11,148,65,79,3,4,1,48,2,16,4,1,124,7,23,22,12,22,22,11,5,231,14,8,31,89,14,29,36,10
E02005963,4161,184,293,383,585,204,1314,1025,173,463,23,47,38,117,28,126,61,23,1113,17,60,25,13,63,538,365,32,566,12,38,14,30,26,234,185,27,365,9,22,21,52,17,117,104,23,580,28,60,236,96,12,101,29,18,303,2,5,2,19,2,21,217,35,109,1,3,0,80,3,18,2,2,238,33,45,21,27,40,47,22,3,424,59,13,26,151,13,112,40,10
E02005964,2317,60,445,296,412,207,461,326,110,383,6,69,27,101,47,102,18,13,355,1,43,31,8,39,118,94,21,316,2,62,13,41,37,99,39,23,211,6,33,20,37,17,53,33,12,443,31,107,167,66,11,43,9,9,166,0,0,1,12,11,12,108,22,63,0,5,1,42,4,8,1,2,144,4,76,15,13,25,1,8,2,236,10,50,21,92,16,25,16,6
E02005965,2084,91,181,188,373,145,405,564,137,290,12,34,25,93,34,63,18,11,387,3,5,17,14,36,90,210,12,251,0,25,2,27,26,85,53,33,193,6,12,9,20,15,63,55,13,366,43,58,112,65,1,49,23,15,249,4,2,2,7,2,21,168,43,81,0,5,1,57,3,13,1,1,85,4,27,13,14,16,2,7,2,182,19,13,7,76,12,19,29,7
E02005966,2737,76,222,212,1081,376,312,369,89,336,10,39,13,159,29,40,29,17,265,5,31,13,17,49,52,92,6,208,2,39,4,41,24,53,36,9,195,7,25,12,70,17,29,29,6,282,14,44,108,74,15,20,4,3,210,0,0,1,4,10,9,150,36,276,0,6,1,243,8,13,1,4,386,23,24,47,142,128,13,8,1,579,15,14,13,331,96,83,20,7
E02005967,3600,49,98,213,1246,233,563,1031,167,384,3,15,24,152,23,82,60,25,452,4,6,12,33,12,89,288,8,395,1,8,6,31,14,102,213,20,343,0,6,9,49,14,105,136,24,290,10,25,112,100,6,22,6,9,352,0,1,3,6,6,35,242,59,634,1,7,2,577,10,25,6,6,229,17,20,25,67,60,17,19,4,521,13,10,20,231,88,86,61,12
E02005968,6413,270,217,250,497,352,1037,3618,172,968,38,26,31,112,44,123,573,21,1158,21,25,24,11,151,478,423,25,1839,22,57,12,51,82,157,1430,28,524,45,12,21,36,26,114,253,17,820,37,70,122,91,10,77,387,26,360,4,2,2,6,2,15,293,36,122,1,2,3,79,7,3,26,1,232,51,12,17,15,21,8,104,4,390,51,11,18,96,9,62,129,14
E02005969,4856,118,339,371,1215,461,1067,1044,241,669,17,58,31,234,69,164,67,29,850,7,43,39,59,90,284,312,16,530,4,50,19,69,51,210,82,45,517,10,32,31,85,40,184,115,20,499,15,46,191,124,12,67,28,16,499,1,1,3,6,9,35,356,88,428,1,10,3,371,5,24,9,5,303,25,73,28,42,101,21,12,1,561,38,26,26,225,84,78,63,21
E02005970,1048,12,28,133,112,161,230,239,133,102,0,3,3,22,14,28,15,17,112,1,5,3,3,20,27,38,15,198,2,4,5,5,10,57,92,23,136,0,2,4,8,11,42,19,50,146,2,10,81,26,5,15,5,2,90,1,1,2,3,3,7,54,19,31,0,1,1,17,5,3,2,2,130,1,2,21,7,83,8,8,0,103,5,0,13,21,10,43,6,5
E02005971,1051,6,19,159,144,59,130,418,116,87,0,1,5,28,8,11,13,21,206,0,0,5,2,11,25,162,1,89,0,2,1,10,7,19,35,15,89,0,2,0,10,3,15,45,14,160,5,7,102,16,4,19,4,3,174,0,0,1,6,0,8,120,39,32,0,1,0,23,3,2,2,1,61,0,4,29,6,7,6,6,3,153,1,2,16,43,16,25,31,19
E02005972,2322,78,92,393,321,187,428,699,124,270,4,19,32,85,33,64,20,13,514,2,9,17,9,63,118,288,8,240,0,11,7,18,31,81,58,34,176,4,7,29,19,10,51,43,13,492,37,30,242,77,5,61,24,16,303,12,0,2,5,16,22,216,30,44,1,3,0,25,2,7,4,2,86,6,9,35,8,17,2,5,4,197,12,4,29,75,10,22,41,4
E02005973,3956,20,160,136,1109,325,1012,985,209,608,4,24,20,242,53,178,59,28,771,3,15,6,33,110,206,387,11,625,5,36,5,52,67,286,136,38,484,1,22,6,52,19,223,143,18,273,3,21,78,102,6,31,13,19,314,0,1,5,23,11,13,188,73,457,0,8,0,406,7,32,2,2,101,1,21,10,25,32,2,9,1,323,3,12,6,174,20,41,48,19
E02005974,3427,13,99,184,626,441,1353,510,201,474,3,30,27,119,59,190,17,29,697,5,4,10,19,124,317,193,25,650,0,17,11,42,80,401,56,43,436,3,8,23,62,25,240,57,18,250,1,18,91,78,11,40,7,4,276,0,3,3,5,29,24,153,59,247,0,2,1,186,14,37,2,5,110,0,15,9,37,32,13,1,3,287,1,2,9,78,67,91,24,15
E02005975,3172,124,261,252,576,253,633,883,190,426,16,44,30,136,41,101,32,26,779,29,50,18,46,100,187,330,19,415,19,40,7,50,46,150,68,35,257,10,15,21,40,16,65,78,12,461,21,62,137,105,9,55,58,14,322,4,2,1,10,10,25,209,61,127,4,4,5,96,4,7,5,2,113,9,34,17,14,12,9,17,1,272,12,10,16,79,15,34,86,20
E02005976,2671,68,244,244,587,217,600,473,238,473,17,49,39,144,46,118,29,31,545,4,85,17,27,50,175,171,16,339,4,32,8,33,47,101,55,59,247,8,13,24,57,17,73,37,18,431,21,40,127,131,8,62,14,28,236,4,4,0,12,14,20,127,55,61,2,1,3,40,3,4,3,5,97,5,16,17,11,31,6,8,3,242,3,4,9,132,1,41,29,23
E02005977,1723,45,77,184,273,147,314,545,138,252,12,12,21,70,26,67,26,18,355,0,9,12,12,58,65,192,7,206,2,18,6,14,30,48,58,30,137,2,5,12,7,7,44,45,15,298,13,25,121,63,7,39,12,18,249,4,1,1,6,1,16,184,36,67,1,1,0,54,4,1,2,4,41,2,4,3,8,9,6,9,0,118,9,2,8,39,5,28,17,10
E02005978,2312,126,77,336,422,178,424,616,133,311,9,11,49,93,29,81,27,12,525,13,12,37,24,72,129,225,13,272,19,8,16,58,28,75,40,28,230,11,5,20,59,11,58,56,10,363,25,20,171,70,8,35,15,19,265,0,1,1,8,0,10,209,36,70,2,3,0,48,9,3,3,2,116,32,10,18,20,18,5,10,3,160,15,7,24,42,3,28,31,10
E02005979,3832,44,123,263,599,216,1258,1110,219,501,5,23,20,138,41,189,57,28,1124,8,27,25,18,66,476,467,37,487,4,24,7,30,43,242,103,34,482,8,8,18,43,21,222,127,35,325,8,24,151,74,4,27,28,9,338,0,0,6,14,6,34,218,60,205,0,1,3,172,5,12,6,6,100,3,11,14,19,22,11,17,3,270,8,5,19,91,8,45,87,7
E02005980,5266,67,338,522,584,211,560,2816,168,558,14,50,54,95,37,77,214,17,775,2,49,25,20,54,120,494,11,1431,2,99,19,49,27,101,1100,34,405,8,17,37,44,22,71,187,19,723,17,55,284,136,18,71,134,8,386,0,4,0,9,3,23,285,62,165,2,9,2,94,3,12,42,1,404,6,47,68,27,38,13,203,2,419,16,8,33,110,9,72,157,14
E02005981,1106,10,64,198,159,109,215,288,63,126,2,9,9,41,11,36,17,1,190,1,7,7,4,41,47,75,8,125,1,12,3,12,13,42,29,13,74,0,4,8,7,3,15,31,6,238,1,20,156,20,6,27,6,2,147,0,1,0,1,5,6,109,25,68,1,5,0,51,3,7,0,1,57,1,4,8,5,17,6,15,1,81,3,2,7,18,10,29,6,6
E02005982,2262,12,235,361,315,591,219,370,159,230,0,24,65,58,35,29,7,12,628,4,24,55,13,345,51,122,14,338,0,39,37,37,116,40,33,36,187,0,29,37,23,25,29,27,17,295,5,58,135,53,11,22,1,10,203,0,0,1,6,4,8,134,50,76,0,3,4,54,5,4,2,4,121,3,46,12,13,35,5,5,2,184,0,12,15,58,15,31,39,14
E02005983,10886,135,1106,469,2349,786,1894,3765,382,1184,16,126,61,413,83,241,193,51,2559,65,149,53,83,237,537,1394,41,1424,12,195,27,163,96,368,512,51,1414,6,130,49,171,72,372,564,50,743,10,205,194,190,15,57,47,25,943,2,6,7,28,12,43,713,132,1107,3,38,12,811,23,76,135,9,535,12,183,37,114,105,47,37,0,977,9,74,29,376,143,153,170,23
E02005984,2790,129,192,396,644,183,543,521,182,405,13,36,54,118,34,101,25,24,454,2,17,23,14,54,134,191,19,311,2,25,14,34,18,115,68,35,222,8,20,32,32,16,52,52,10,560,54,60,195,119,11,67,17,37,211,5,0,1,7,2,19,138,39,168,3,3,1,147,3,8,2,1,158,12,22,40,33,26,15,7,3,301,30,9,36,140,19,32,21,14
E02005985,1546,16,46,189,619,76,313,238,49,151,2,4,11,69,12,40,9,4,164,0,3,8,5,17,51,78,2,147,0,9,3,13,12,74,28,8,100,0,1,4,23,1,52,16,3,208,5,17,113,44,3,16,6,4,138,1,2,2,7,2,16,84,24,328,0,3,2,304,3,13,3,0,83,4,4,17,31,14,7,4,2,227,4,3,29,123,12,44,10,2
E02005986,2773,93,285,388,607,200,449,589,162,347,13,43,26,123,30,70,30,12,377,0,20,18,14,50,91,170,14,268,3,27,8,40,22,84,60,24,264,5,36,23,48,14,77,44,17,487,31,64,222,80,15,49,15,11,331,9,2,1,7,3,28,214,67,167,1,4,1,135,3,7,10,6,203,14,67,30,37,32,10,9,4,329,17,22,59,123,31,33,37,7
E02005987,5809,487,667,539,1330,1133,834,684,135,622,42,73,42,182,100,119,52,12,1058,68,137,21,122,346,157,188,19,725,50,107,21,114,173,130,101,29,567,27,58,37,139,128,98,66,14,812,128,125,265,123,61,77,19,14,306,5,5,3,7,8,38,210,30,261,3,16,7,146,28,50,9,2,650,125,108,103,129,132,33,17,3,808,39,38,40,368,157,132,22,12
E02005988,1780,24,133,198,311,71,220,412,411,146,1,12,7,45,10,28,18,25,387,1,28,9,13,18,58,144,116,225,1,24,9,17,2,52,33,87,137,3,6,7,27,5,16,55,18,356,5,40,141,54,4,19,8,85,168,0,1,1,5,0,10,123,28,114,1,1,0,95,2,7,2,6,119,6,16,12,17,25,7,8,28,128,6,5,12,38,5,23,21,18
E02005991,3386,34,307,248,1016,180,429,900,272,352,7,29,14,171,9,55,36,31,504,9,51,8,16,48,62,295,15,334,3,42,4,30,20,96,109,30,290,0,29,11,45,11,90,72,32,346,5,35,144,83,9,30,24,16,453,0,3,4,13,4,18,291,120,499,2,6,4,458,7,15,2,5,201,3,82,31,35,25,7,12,6,407,5,30,28,165,47,56,59,17
E02005992,11490,410,852,450,997,2159,4629,1644,349,1274,71,150,51,165,267,414,105,51,4480,61,296,48,90,893,2381,639,72,1953,64,124,32,119,497,814,249,54,1152,56,75,35,114,189,469,174,40,743,61,93,194,117,41,178,36,23,511,4,2,1,17,11,59,345,72,267,7,11,3,131,42,47,18,8,416,44,70,46,29,121,80,18,8,694,42,31,40,215,98,187,60,21
E02005993,3348,36,377,260,650,211,611,995,208,356,2,40,16,124,34,67,39,34,515,3,47,10,10,45,103,284,13,389,2,38,8,38,23,131,93,56,370,1,20,8,38,17,166,94,26,438,14,71,178,88,9,37,19,22,484,2,1,0,9,5,21,399,47,239,0,5,4,199,8,13,10,0,192,3,116,8,23,19,12,7,4,365,9,39,28,121,51,61,50,6
E02005994,2893,235,273,298,439,193,402,476,577,371,30,42,35,82,33,70,26,53,490,7,29,13,7,31,95,161,147,323,4,32,5,22,31,76,48,105,207,17,13,19,41,29,32,27,29,626,81,65,176,88,7,67,24,118,238,7,2,2,22,1,5,150,49,87,2,2,1,59,11,6,1,5,252,25,73,24,26,40,7,12,45,299,62,15,23,92,10,44,27,26
E02005995,2112,128,198,244,345,193,412,454,138,306,25,23,27,85,33,74,28,11,346,3,21,13,3,70,84,139,13,249,4,34,2,21,37,74,53,24,190,9,17,17,20,16,64,38,9,409,47,46,162,57,13,47,18,19,239,8,5,1,16,9,19,139,42,97,1,2,1,74,2,8,5,4,95,7,35,14,10,12,4,8,5,181,24,15,7,59,1,38,26,11
E02005996,3006,58,342,273,603,222,579,669,260,366,7,45,24,130,35,74,23,28,621,1,54,38,14,67,174,246,27,372,2,58,9,37,57,94,74,41,265,5,25,11,31,20,71,78,24,431,25,48,162,95,10,60,11,20,342,0,4,4,25,2,42,192,73,141,3,7,3,91,6,6,3,22,135,5,65,12,15,18,10,6,4,333,10,36,10,165,7,48,36,21
E02005997,1739,37,137,221,324,204,354,342,120,238,2,24,18,65,26,55,28,20,319,2,13,9,7,76,87,108,17,224,4,18,9,25,28,78,32,30,144,5,8,11,18,20,43,29,10,333,14,52,143,54,16,32,11,11,163,0,1,0,9,1,11,117,24,68,0,1,1,51,3,6,4,2,62,2,13,11,9,20,6,1,0,188,8,7,19,86,14,36,12,6
E02005998,2591,71,158,221,438,340,729,505,129,361,8,31,26,90,55,107,34,10,577,2,22,12,13,118,234,145,31,360,3,21,8,29,67,140,69,23,341,7,12,17,37,38,142,70,18,322,17,31,118,83,15,42,9,7,199,2,1,1,3,4,12,143,33,145,1,1,1,112,8,17,4,1,140,15,28,26,22,28,12,8,1,146,16,11,12,49,7,23,23,5
E02005999,2935,165,393,373,737,307,438,422,100,370,17,42,42,149,38,58,13,11,311,1,29,21,18,37,69,127,9,279,13,40,16,60,12,76,44,18,254,12,29,31,75,37,42,21,7,587,35,134,194,142,17,48,10,7,298,4,0,2,18,5,84,151,34,106,1,2,1,85,4,10,3,0,352,31,81,26,53,119,17,18,7,378,51,36,40,137,38,34,35,7
E02006000,2654,43,126,368,324,188,450,1001,154,310,2,27,35,82,31,70,51,12,506,9,4,8,5,55,105,300,20,292,2,28,6,23,22,85,94,32,274,3,8,19,20,13,72,128,11,380,8,26,243,32,9,27,21,14,419,1,4,0,6,7,14,342,45,130,1,5,3,99,6,7,5,4,123,10,15,29,14,34,7,10,4,220,7,9,25,43,11,63,50,12
E02006001,2717,15,947,259,500,278,284,323,111,311,2,114,23,79,26,37,17,13,355,3,149,10,21,38,53,75,6,369,3,140,6,61,34,59,50,16,310,0,84,21,69,39,50,37,10,421,2,139,151,64,13,21,10,21,140,0,4,2,1,9,3,98,23,105,0,18,1,58,10,7,6,5,416,4,232,31,52,71,9,14,3,290,1,67,14,95,38,45,16,14
E02006002,7974,49,684,499,2703,514,1296,1822,407,1006,6,106,50,463,68,179,84,50,977,4,51,35,40,91,168,573,15,891,2,93,26,121,64,284,236,65,930,4,63,29,144,49,357,237,47,715,11,100,268,215,23,58,24,16,785,0,6,6,34,14,50,526,149,1312,3,21,10,1171,17,51,32,7,453,10,177,26,94,92,26,18,10,905,9,67,49,421,96,123,92,48
E02006003,3539,117,889,366,853,357,352,460,145,413,21,83,41,144,32,63,15,14,569,6,138,18,53,81,61,193,19,430,9,139,15,76,54,56,44,37,404,10,68,28,143,43,43,54,15,598,22,190,201,106,17,36,9,17,151,1,4,0,10,2,7,96,31,156,1,17,0,111,6,12,9,0,425,29,191,43,61,77,11,9,4,393,18,59,20,149,45,63,31,8
E02006004,2944,125,240,198,810,157,482,567,365,463,17,28,18,197,23,92,36,52,397,4,19,5,10,50,84,199,26,321,5,29,6,46,29,98,52,56,298,8,35,8,59,11,64,54,59,443,44,47,123,123,8,53,13,32,304,4,1,3,24,5,27,162,78,214,3,8,1,172,2,6,5,17,153,10,54,7,26,23,17,9,7,351,30,19,27,153,6,41,37,38
E02006005,1523,19,55,227,192,112,187,630,101,154,0,9,25,41,17,22,32,8,252,3,2,8,10,20,24,176,9,231,2,11,3,25,18,45,99,28,128,1,5,9,11,8,27,57,10,255,4,16,145,42,8,19,19,2,268,3,0,2,7,4,6,205,41,47,0,1,2,32,3,6,2,1,67,4,7,14,5,22,4,11,0,121,2,4,19,19,12,34,29,2
E02006006,6235,26,200,221,584,172,269,4628,135,910,1,23,14,77,12,26,736,21,294,3,10,7,10,10,20,228,6,2318,1,51,6,23,17,45,2155,20,535,7,13,8,40,16,44,392,15,775,5,68,127,94,15,20,435,11,369,0,4,1,11,4,20,281,48,253,0,3,0,218,3,11,17,1,366,5,19,29,29,45,15,222,2,415,4,9,29,82,50,68,162,11
E02006007,2012,158,110,200,332,121,311,676,104,270,30,15,28,80,18,51,34,14,359,6,10,10,15,37,47,222,12,188,2,13,3,15,22,48,65,20,151,21,9,8,22,11,28,44,8,339,28,35,112,68,7,48,34,7,281,0,0,2,10,1,12,224,32,59,1,8,0,41,1,3,4,1,109,18,15,9,12,15,20,18,2,256,52,5,28,69,9,54,31,8
