GeographyCode,WP702EW0001,WP702EW0002,WP702EW0003,WP702EW0004,WP702EW0005,WP702EW0006,WP702EW0007,WP702EW0008,WP702EW0009,WP702EW0010,WP702EW0011,WP702EW0012,WP702EW0013
E33035368,236,37,45,37,25,5,0,2,3,52,30,1723.4,11.19090909
E33035369,247,18,46,53,25,1,0,5,3,48,48,1878.7,12.44172185
E33035370,334,22,45,63,24,7,2,6,2,99,64,1767,10.33333333
E33035371,495,41,106,109,59,38,11,15,21,51,44,5934.4,14.836
E33035372,239,30,50,32,30,12,4,6,4,47,24,2037.4,12.12738095
E33035373,220,28,28,26,23,7,3,4,6,62,33,2198,17.584
E33035374,264,24,52,58,25,6,2,2,0,61,34,1256.4,7.434319527
E33035375,622,61,181,168,70,30,9,22,20,46,15,7502,13.37254902
E33035376,250,13,37,46,29,9,5,5,7,57,42,2442.8,16.17748344
E33035377,286,33,77,69,40,8,4,3,4,39,9,2576.7,10.82647059
E33035378,624,54,114,162,105,26,24,10,24,68,37,8644.5,16.65606936
E33035379,261,46,60,43,9,6,1,2,0,63,31,939.1,5.623353293
E33035380,417,63,45,45,26,10,4,3,5,79,137,2307.9,11.48208955
E33035381,289,24,31,29,15,4,1,0,1,83,101,739.5,7.042857143
E33035382,490,74,69,60,15,15,1,5,6,96,149,2033.5,8.3
E33035383,375,51,30,22,12,1,0,1,0,87,171,550.4,4.704273504
E33035384,1065,280,323,231,86,65,11,6,7,29,27,7468.4,7.401783944
E33035385,569,137,167,92,59,33,7,5,4,20,45,3708.7,7.358531746
E33035386,960,131,252,255,132,50,20,13,21,53,33,10267.8,11.74805492
E33035387,327,41,41,42,32,7,2,2,7,81,72,2268.2,13.03563218
E33035388,290,36,43,37,12,6,1,2,1,96,56,1040.2,7.537681159
E33035389,313,49,64,48,15,22,1,4,2,63,45,1742.1,8.49804878
E33035390,269,42,37,30,35,5,3,5,4,54,54,1677.4,10.41863354
E33035391,376,51,64,60,34,9,2,4,5,63,84,2152.9,9.401310044
E33035392,333,48,52,53,50,8,8,3,2,58,51,2042,9.116071429
E33035393,467,51,16,23,10,2,0,1,5,116,243,1389.4,12.86481481
E33035394,474,55,22,41,6,5,0,0,0,88,257,601,4.658914729
E33035395,746,90,96,88,74,35,12,19,12,98,222,5937.4,13.93755869
E33035396,405,38,33,33,21,1,0,2,2,77,198,1257.4,9.672307692
E33035397,454,60,72,76,31,18,5,7,7,51,127,3024.6,10.95869565
E33035398,445,28,28,45,21,8,1,2,2,91,219,1506.2,11.15703704
E33035399,585,95,80,86,51,16,7,6,3,57,184,2999.2,8.718604651
E33035400,271,42,54,42,28,14,2,4,1,49,35,1672.1,8.94171123
E33035401,386,37,44,70,64,36,16,12,28,44,35,7542.9,24.56970684
E33035402,247,26,47,41,19,7,9,4,16,41,37,3776.5,22.34615385
E33035403,374,32,71,69,39,9,2,0,8,90,54,2709.8,11.78173913
E33035404,317,43,51,60,41,5,1,5,1,59,51,1795.5,8.673913043
E33035405,423,45,69,118,82,27,5,11,8,35,23,4754,13.02465753
E33035406,366,52,110,89,41,7,6,1,13,32,15,4078.1,12.78401254
E33035407,585,90,105,153,94,28,11,10,6,49,39,5176.2,10.41488934
E33035408,353,44,80,51,16,5,5,2,8,100,42,2588.3,12.26682464
E33035409,418,35,42,47,51,14,8,4,5,143,69,2532.5,12.29368932
E33035410,255,33,22,23,8,4,0,0,2,106,57,1138.8,12.37826087
E33035411,384,68,98,79,38,9,0,0,5,55,32,3074.8,10.35286195
E33035412,288,36,69,63,38,9,1,2,5,50,15,2623.7,11.76547085
E33035413,270,31,25,16,9,6,2,1,0,118,62,617.4,6.86
E33035414,279,15,38,35,14,11,1,0,2,108,55,1134,9.775862069
E33035415,310,29,21,21,16,5,3,0,3,113,99,1066.7,10.88469388
E33035416,705,96,158,155,90,15,6,2,2,97,84,3676,7.015267176
E33035417,293,22,31,28,19,2,3,1,1,94,92,929.6,8.687850467
E33035418,300,60,55,39,37,9,0,2,11,56,31,2489.6,11.68826291
E33035419,349,75,47,18,4,1,0,1,2,68,133,652.5,4.408783784
E33035420,363,47,90,78,34,15,3,4,12,29,51,3688.3,13.03286219
E33035421,1303,154,273,299,224,107,34,43,64,39,66,20952.5,17.48956594
E33035422,527,42,34,10,10,7,0,1,0,117,306,577.8,5.555769231
E33035423,1048,23,41,77,114,38,18,200,469,28,40,100183.3,102.2278571
E33035424,439,118,102,81,16,11,2,2,0,39,68,1623.2,4.889156627
E33035425,354,54,55,54,22,7,0,1,3,45,113,1357.3,6.925
E33035426,640,143,126,57,21,2,2,1,4,102,182,1842.8,5.176404494
E33035427,381,43,30,24,15,4,6,4,8,93,154,1684.3,12.56940299
E33035428,593,65,49,17,12,0,0,1,6,163,280,1041.8,6.945333333
E33035429,434,80,63,47,24,0,0,0,5,81,134,1297.2,5.923287671
E33035430,364,31,23,14,9,1,0,0,0,149,137,331.3,4.247435897
E33035431,298,43,46,47,29,18,2,2,3,62,46,1918.9,10.09947368
E33035432,451,58,50,40,21,7,1,3,0,163,108,1119.4,6.218888889
E33035433,346,37,58,43,20,5,3,1,5,100,74,1491.2,8.669767442
E33035434,309,57,71,52,17,0,0,0,0,44,68,875.4,4.443654822
E33035435,604,97,153,125,42,9,6,5,33,45,89,8278.5,17.61382979
E33035436,737,128,244,184,74,17,5,11,21,25,28,8085.1,11.82032164
E33035437,670,144,241,158,37,9,2,6,9,39,25,4624,7.630363036
E33035438,287,40,62,53,14,5,0,0,4,59,50,1487.6,8.357303371
E33035439,242,27,43,59,35,6,2,3,5,28,34,2626,14.58888889
E33035440,575,97,109,91,52,30,7,6,4,101,78,3432.5,8.667929293
E33035441,302,15,35,68,46,12,5,2,16,52,51,3342,16.79396985
E33035442,334,59,32,31,4,2,0,2,0,68,136,553.1,4.254615385
E33035443,393,75,37,22,13,2,0,0,1,84,159,648.2,4.321333333
E33035444,353,53,37,30,16,0,1,1,2,81,132,1236.3,8.830714286
E33035445,367,27,35,42,22,6,5,4,4,76,146,1565.5,10.79655172
E33035446,404,66,83,60,33,15,14,14,16,26,77,5085.3,16.89468439
E33035447,298,43,55,29,15,8,0,2,1,51,94,1030.2,6.733333333
E33035448,314,64,37,33,26,5,0,0,2,46,101,1137.9,6.813772455
E33035449,449,96,58,49,24,2,1,2,0,66,151,1130.1,4.87112069
E33035450,514,122,140,101,37,15,10,3,1,31,54,2818.5,6.56993007
E33035451,459,33,14,9,4,0,0,0,1,150,248,259.1,4.247540984
E33035452,623,149,110,101,39,4,3,1,3,65,148,2260.9,5.514390244
E33035453,488,42,64,87,67,24,23,15,13,74,79,5072.7,15.14238806
E33035454,294,17,22,17,8,6,2,0,0,133,89,513.1,7.126388889
E33035455,339,51,48,27,12,2,2,0,0,98,99,658.3,4.635915493
E33035456,707,69,132,119,121,38,28,9,22,97,72,9515.8,17.68736059
E33035457,353,35,15,15,6,7,0,0,2,129,144,762.5,9.53125
E33035458,418,23,15,7,8,0,0,0,0,170,195,219.2,4.135849057
E33035459,311,50,43,12,8,2,0,0,0,93,103,408.4,3.551304348
E33035460,315,44,54,42,13,1,2,2,2,46,109,1020.3,6.376875
E33035461,361,41,55,37,17,4,1,2,5,78,121,1358.7,8.387037037
E33035462,618,106,172,157,72,12,4,0,7,33,55,3661.7,6.908867925
E33035463,385,24,76,85,46,24,9,9,18,29,65,5611.3,19.28281787
E33035464,575,64,196,143,69,8,5,6,9,27,48,4522.4,9.0448
E33035465,596,104,190,156,62,13,9,6,4,24,28,3878.7,7.129963235
E33035466,455,60,87,101,39,50,7,6,8,34,63,3985.7,11.13324022
E33035467,405,72,124,70,38,6,3,0,1,41,50,1814.8,5.779617834
E33035468,612,104,124,64,19,9,2,0,3,119,168,1905.1,5.861846154
E33035469,555,126,168,103,27,5,0,4,2,46,74,2228.2,5.122298851
E33035470,423,31,23,17,4,4,2,2,1,126,213,571.9,6.808333333
E33035471,398,42,48,29,8,2,1,1,3,96,168,832.3,6.21119403
E33035472,370,57,64,37,14,8,7,3,5,54,121,2170.7,11.13179487
E33035473,288,32,89,50,22,5,5,1,2,28,54,1668.9,8.101456311
E33035474,388,79,90,46,18,6,4,4,8,54,79,2766.2,10.84784314
E33035475,573,98,152,112,38,15,3,5,4,59,87,2835.8,6.641217799
E33035476,312,91,65,35,6,2,0,2,7,37,67,2242.1,10.77932692
E33035477,351,35,63,43,21,15,6,7,9,60,92,3100.4,15.5798995
E33035478,299,61,45,31,3,2,0,0,0,70,87,486.9,3.428873239
E33035479,386,50,38,13,5,1,2,1,2,112,162,727,6.491071429
E33035480,470,19,27,16,63,8,6,3,10,62,256,3220,21.18421053
E33035481,427,74,68,46,24,8,2,3,4,39,159,1855.7,8.10349345
E33035482,670,103,90,63,42,20,5,4,3,111,229,2494.4,7.558787879
E33035483,364,58,74,48,31,3,7,8,1,55,79,2123.2,9.231304348
E33035484,396,68,77,48,28,10,0,3,4,45,113,2672.6,11.22941176
E33035485,510,98,72,30,13,3,2,2,1,99,190,1058.8,4.790950226
E33035486,521,44,57,65,30,4,2,6,3,86,224,1837,8.706161137
E33035487,382,64,84,49,21,4,0,0,4,47,109,1668.3,7.381858407
E33035488,344,41,40,21,14,7,1,0,6,81,133,1781.8,13.70615385
E33035489,341,84,92,32,36,10,5,3,3,29,47,1919.4,7.243018868
E33035490,357,70,46,32,14,1,3,2,1,55,133,1031.8,6.105325444
E33035491,450,90,80,40,19,2,0,4,1,63,151,1300.3,5.509745763
E33035492,679,198,114,68,33,15,5,3,2,79,162,2670.3,6.096575342
E33035493,1053,139,165,128,62,33,10,13,54,141,308,13446.2,22.26192053
E33035494,514,98,91,74,36,6,4,5,8,53,139,2750.4,8.541614907
E33035495,315,60,56,33,8,0,0,1,3,38,116,1517.8,9.427329193
E33035496,569,73,57,37,22,5,1,4,8,94,268,2471.9,11.94154589
E33035497,463,45,20,36,26,7,1,0,2,96,230,1102.3,8.045985401
E33035498,354,63,22,29,9,7,0,0,1,73,150,776.6,5.928244275
E33035499,300,75,68,26,20,7,1,2,5,35,61,2443.2,11.97647059
E33035500,436,68,71,35,14,6,5,6,2,80,149,1727,8.342995169
E33035501,339,57,44,23,12,2,4,1,0,91,105,748,5.230769231
E33035502,941,90,117,163,178,68,66,79,35,46,99,14986.1,18.82675879
E33035503,487,89,115,96,46,4,6,3,12,37,79,4329,11.66846361
E33035504,418,103,78,64,24,6,2,0,3,42,96,1756.2,6.272142857
E33035505,302,68,42,32,16,5,0,0,5,46,88,1711.3,10.18630952
E33035506,422,95,85,58,18,13,5,6,2,54,86,2070.6,7.342553191
E33035507,610,160,129,77,50,21,7,7,5,36,118,3626,7.951754386
E33035508,300,42,48,56,35,4,1,4,4,21,85,1955.9,10.08195876
E33035509,370,54,37,48,15,12,0,3,10,41,150,3656.2,20.42569832
E33035510,1229,104,133,251,195,59,19,36,57,95,280,14901.8,17.44941452
E33035511,448,21,15,44,24,18,3,10,9,89,215,2933.2,20.36944444
E33035512,374,133,66,45,18,8,2,4,1,42,55,1465.7,5.29133574
E33035513,464,70,49,24,47,17,2,1,3,86,165,2030,9.530516432
E33035514,464,109,69,38,25,16,0,1,3,67,136,1580.7,6.056321839
E33035515,752,159,187,105,96,13,12,10,26,55,89,9166.8,15.07697368
E33035516,474,122,61,39,17,13,2,2,4,103,111,1801.7,6.929615385
E33035517,586,107,62,19,23,8,5,5,3,102,252,2052.4,8.846551724
E33035518,850,80,40,38,31,3,0,1,137,155,365,32278.5,97.81363636
E33035519,428,63,112,71,54,18,3,6,17,26,58,5079.1,14.76482558
E33035520,508,76,89,56,49,7,4,8,6,62,151,2961.4,10.03864407
E33035521,766,84,154,187,109,21,18,18,19,49,107,7322.1,12.00344262
E33035522,317,14,39,29,46,12,7,10,9,47,104,3505.1,21.11506024
E33035523,710,121,137,154,85,23,10,12,5,40,123,4961.7,9.070749543
E33035524,542,27,99,126,126,41,21,23,21,18,40,8482.2,17.52520661
E33035525,498,34,45,27,15,3,2,5,4,83,280,1379.3,10.21703704
E33035526,541,51,55,116,106,39,20,17,36,38,63,11084.1,25.19113636
E33035527,625,69,104,130,82,29,13,13,36,57,92,8141,17.10294118
E33035528,399,9,48,65,87,40,16,32,32,20,50,9758.1,29.65987842
E33035529,577,54,90,112,106,37,28,29,11,25,85,7330.9,15.69785867
E33035530,499,38,115,84,97,19,17,22,10,20,77,5899.7,14.67587065
E33035531,648,128,68,43,24,10,4,1,6,126,238,2021.4,7.117605634
E33035532,609,174,78,56,23,3,1,3,3,91,177,1829.5,5.365102639
E33035533,644,200,73,89,49,32,8,16,6,62,109,4961.7,10.48985201
E33035534,405,45,23,21,14,9,2,0,4,96,191,1534.9,13.00762712
E33035535,593,37,26,40,39,14,17,18,7,138,257,3776,19.07070707
E33035536,828,84,49,47,31,11,6,6,6,134,454,3074,12.80833333
E33035537,382,62,35,17,11,5,0,0,1,83,168,689.6,5.264122137
E33035538,338,71,34,28,8,6,2,0,0,71,118,686.5,4.60738255
E33035539,282,119,42,30,9,3,0,0,0,28,51,616.8,3.038423645
E33035540,404,52,35,51,25,13,3,2,1,83,139,1598.3,8.781868132
E33035541,786,223,124,144,56,41,12,7,3,60,116,4652.9,7.627704918
E33035542,537,143,118,106,38,10,3,3,1,47,68,2539,6.016587678
E33035543,370,79,46,37,29,8,5,2,2,60,102,1498,7.201923077
E33035544,827,144,124,113,81,30,17,10,14,112,182,6375.5,11.96153846
E33035545,458,44,17,66,17,3,3,2,1,117,188,1156.7,7.560130719
E33035546,544,158,127,101,34,12,7,7,3,29,66,3266.4,7.274832962
E33035547,665,129,109,98,87,33,21,11,12,52,113,6084.5,12.169
E33035548,448,146,68,91,44,11,4,6,7,26,45,3311.7,8.784350133
E33035549,365,78,33,28,15,5,3,0,1,70,132,861.7,5.286503067
E33035550,370,43,21,24,22,21,5,3,49,57,125,12179.8,64.78617021
E33035551,404,40,51,37,38,21,13,15,10,45,134,3789.6,16.84266667
E33035552,480,20,14,51,52,17,5,2,8,65,246,2423,14.33727811
E33035553,371,28,84,66,54,21,10,12,2,18,76,3067.2,11.07292419
E33035554,307,13,29,40,52,16,6,15,27,19,90,5592.3,28.24393939
E33035555,516,46,100,59,85,38,18,11,10,48,101,5109.2,13.92152589
E33035556,296,43,49,36,39,9,2,2,21,28,67,6189.9,30.79552239
E33035557,471,47,50,54,20,14,3,4,7,80,192,2384.7,11.98341709
E33035558,618,45,45,43,49,8,3,3,3,110,309,2173.7,10.92311558
E33035559,368,47,64,58,47,13,7,7,6,43,76,2722.9,10.93534137
E33035560,390,88,55,69,38,7,3,2,9,40,79,3146.1,11.60922509
E33035561,308,65,47,49,28,1,6,15,7,24,66,2592.2,11.89082569
E33035562,343,41,42,45,46,26,6,5,6,47,79,2972.5,13.69815668
E33035563,549,73,54,91,56,9,7,8,4,72,175,2922.4,9.676821192
E33035564,418,117,36,26,19,2,5,1,1,70,141,1079.4,5.214492754
E33035565,600,111,215,98,46,22,15,4,5,34,50,3944.3,7.643992248
E33035566,430,69,54,93,40,11,12,4,5,53,89,3063.6,10.6375
E33035567,605,110,125,54,37,10,7,2,0,85,175,1965.8,5.697971014
E33035568,372,52,37,25,25,7,1,0,1,65,159,976.2,6.595945946
E33035569,1234,227,362,245,172,50,43,25,18,29,63,12184.7,10.66961471
E33035570,405,33,20,23,94,63,20,3,9,44,96,5061,19.09811321
E33035571,289,40,49,44,31,12,4,10,5,25,69,2249.9,11.53794872
E33035572,595,134,98,82,29,9,3,1,0,70,169,1762.2,4.95
E33035573,475,52,37,38,24,13,6,3,3,89,210,2006.9,11.40284091
E33035574,386,62,25,23,13,2,1,0,1,81,178,740.8,5.833070866
E33035575,503,99,59,66,26,14,13,10,4,62,150,3123.7,10.73436426
E33035576,915,133,123,115,58,25,12,10,3,101,335,4195.9,8.759707724
E33035577,532,94,64,69,61,15,7,12,12,56,142,4881.4,14.61497006
E33035578,255,88,39,29,25,2,3,1,6,16,46,1698.3,8.799481865
E33035579,554,49,35,34,19,8,5,7,4,108,285,2026.9,12.58944099
E33035580,621,73,90,74,57,19,4,5,5,67,227,3096.2,9.468501529
E33035581,411,63,31,40,27,7,5,1,3,70,164,1958.7,11.06610169
E33035582,758,190,127,116,84,31,15,14,15,55,111,6347.1,10.7214527
E33035583,814,119,137,157,105,18,10,6,9,69,184,5484.1,9.775579323
E33035584,390,58,69,77,58,15,8,7,8,30,60,3795.4,12.65133333
E33035585,394,27,17,30,9,10,3,4,5,104,185,1643.3,15.65047619
E33035586,277,58,23,24,38,15,12,8,12,17,70,3458.1,18.20052632
E33035587,553,56,76,76,46,5,4,2,3,94,191,2172.3,8.105597015
E33035588,456,75,69,88,76,23,3,5,3,30,84,3364.7,9.838304094
E33035589,375,35,51,42,26,2,2,0,8,47,162,1682.1,10.13313253
E33035590,321,31,63,81,33,10,3,2,7,22,69,2289,9.952173913
E33035591,310,45,64,66,32,6,4,3,2,31,57,1840.8,8.291891892
E33035592,343,34,41,61,55,8,3,6,3,30,102,2869.7,13.60047393
E33035593,342,52,73,56,47,6,4,3,10,29,62,3041.9,12.11912351
E33035594,601,99,168,125,105,11,8,4,3,23,55,4016.3,7.679349904
E33035595,401,46,32,21,35,10,6,6,8,47,190,2378,14.5
E33035596,821,114,91,111,94,35,25,22,9,92,228,6184.1,12.34351297
E33035597,469,53,32,27,20,8,2,1,2,57,267,1338.7,9.232413793
E33035598,568,54,32,54,19,3,3,2,4,74,323,1701.1,9.947953216
E33035599,613,24,20,12,13,6,3,3,4,141,387,1162.3,13.67411765
E33035600,498,60,83,79,91,37,34,14,31,16,53,8755.3,20.40862471
E33035601,445,38,127,123,46,17,9,8,14,12,51,5119,13.40052356
E33035602,635,63,72,107,108,35,26,25,20,41,138,8174.4,17.92631579
E33035603,556,135,171,113,58,23,6,7,9,11,23,4534.3,8.686398467
E33035604,332,22,40,45,26,13,6,3,4,47,126,2240.2,14.08930818
E33035605,1221,19,148,275,309,140,82,61,70,51,66,24765.8,22.43278986
E33035606,876,51,345,176,72,30,20,11,11,51,109,6480.6,9.051117318
E33035607,421,43,32,49,27,5,2,0,4,60,199,1833.3,11.31666667
E33035608,546,57,88,74,111,37,15,8,18,37,101,6330.6,15.51617647
E33035609,493,46,68,61,48,10,4,6,5,102,143,2873.3,11.5858871
E33035610,371,43,31,29,39,6,6,7,4,40,166,2039.6,12.36121212
E33035611,730,59,73,124,183,52,22,26,12,43,136,8178,14.84210526
E33035612,563,57,103,138,125,29,12,15,12,19,53,6490.1,13.21812627
E33035613,362,42,51,45,28,4,5,2,4,38,143,2228.5,12.3121547
E33035614,755,45,70,92,77,15,4,11,4,113,324,3452.4,10.85660377
E33035615,362,54,60,32,21,3,2,0,5,53,132,1469.4,8.301694915
E33035616,486,68,48,34,29,9,0,3,3,65,227,1663.3,8.57371134
E33035617,704,117,82,113,92,27,18,9,12,52,182,5647.8,12.01659574
E33035618,549,102,54,54,45,7,8,4,1,70,204,2112.5,7.681818182
E33035619,385,22,113,87,25,14,5,2,8,32,77,3637.7,13.18007246
E33035620,558,33,151,127,75,26,18,22,10,37,59,6220.1,13.46341991
E33035621,772,51,116,129,155,34,30,21,31,83,122,11413.4,20.12945326
E33035622,501,17,19,45,42,14,8,6,12,96,242,3833.8,23.5202454
E33035623,527,46,87,103,107,34,19,14,14,22,81,6380.9,15.04929245
E33035624,379,25,38,41,43,12,7,13,17,66,117,7638.5,38.97193878
E33035625,811,175,199,153,107,21,27,10,10,60,49,6558,9.341880342
E33035626,288,22,47,52,14,7,4,4,1,100,37,1383.3,9.160927152
E33035627,294,9,4,2,1,0,2,2,0,174,100,223.2,11.16
E33035628,325,61,84,48,23,5,6,8,4,48,38,2259.2,9.452719665
E33035629,559,102,103,81,45,19,10,2,7,108,82,3393.7,9.19701897
E33035630,391,56,42,37,17,5,2,2,1,130,99,1419.2,8.760493827
E33035631,641,120,121,133,102,23,24,21,37,34,26,10171.1,17.50619621
E33035632,346,56,32,30,10,2,5,0,0,84,127,723.9,5.362222222
E33035633,372,75,50,74,33,8,2,0,1,42,87,1505.3,6.194650206
E33035634,255,51,37,46,15,9,15,0,3,23,56,1769.7,10.05511364
E33035635,268,17,32,58,23,23,6,8,12,32,57,3909.3,21.8396648
E33035636,391,73,98,122,27,11,6,5,5,20,24,2746,7.913544669
E33035637,690,55,33,41,14,3,4,2,1,193,344,1092.3,7.139215686
E33035638,692,70,77,93,50,15,11,14,7,160,195,3700.5,10.98071217
E33035639,442,34,40,26,21,8,5,1,2,135,170,1192.6,8.705109489
E33035640,763,155,147,118,87,29,9,8,4,78,128,4605,8.267504488
E33035641,382,21,21,37,17,6,2,0,0,111,167,789.2,7.588461538
E33035642,258,35,46,34,39,19,20,6,7,26,26,3166.8,15.37281553
E33035643,483,58,55,69,34,5,3,5,2,114,138,1774.5,7.681818182
E33035644,537,106,128,83,51,19,12,7,2,64,65,3234.7,7.928186275
E33035645,329,18,15,31,6,3,1,2,0,126,127,568.2,7.476315789
E33035646,489,119,104,117,41,9,11,5,5,30,48,3364.9,8.187104623
E33035647,277,62,40,34,6,0,0,0,2,58,75,733.9,5.096527778
E33035648,801,62,140,212,118,54,40,38,19,44,74,10414.1,15.24758419
E33035649,277,17,39,46,32,18,10,10,15,42,48,4556.5,24.36631016
E33035650,577,38,64,81,75,47,39,40,11,57,125,7526.5,19.05443038
E33035651,260,56,60,34,11,1,0,3,0,44,51,839.9,5.09030303
E33035652,366,37,22,35,8,7,0,3,4,137,113,1285.2,11.07931034
E33035653,646,117,172,142,75,39,18,13,13,30,27,6652.5,11.29456706
E33035654,246,19,61,39,16,8,4,5,5,45,44,2169.8,13.82038217
E33035655,316,57,50,44,15,4,1,2,4,69,70,1650.9,9.327118644
E33035656,470,112,49,43,21,5,1,0,4,124,111,1723.9,7.335744681
E33035657,318,31,48,46,29,10,7,0,2,66,79,1652.6,9.552601156
E33035658,463,69,64,78,27,16,9,6,7,85,102,2966.2,10.74710145
E33035659,387,97,103,60,21,8,6,1,2,32,57,1828.5,6.13590604
E33035660,421,80,41,19,13,2,1,1,5,135,124,1084.6,6.695061728
E33035661,338,42,37,25,18,6,6,2,2,83,117,1411.5,10.22826087
E33035662,361,17,31,36,31,7,7,5,3,88,136,1667.4,12.17080292
E33035663,505,40,61,57,35,18,9,5,2,125,153,2493.9,10.98634361
E33035664,453,81,59,36,24,6,2,6,4,104,131,1923,8.821100917
E33035665,379,45,76,85,57,19,13,7,8,36,33,3704.6,11.95032258
E33035666,546,57,102,83,63,8,7,8,5,92,121,3161.3,9.493393393
E33035667,553,123,113,83,30,4,5,3,2,95,95,2102.1,5.790909091
E33035668,414,69,61,33,10,2,1,0,3,125,110,1179.4,6.588826816
E33035669,383,38,22,12,3,1,2,0,0,140,165,296.3,3.798717949
E33035670,477,86,100,106,51,20,17,13,7,29,48,4982.1,12.45525
E33035671,382,24,15,7,10,4,2,1,0,143,176,444.9,7.061904762
E33035672,596,89,100,94,45,10,5,3,3,104,143,2744.5,7.863896848
E33035673,483,27,105,103,58,21,7,18,10,57,77,4460.4,12.78051576
E33035674,341,34,33,23,6,7,4,1,3,108,122,1139.4,10.26486486
E33035675,539,121,118,98,41,12,10,0,3,64,72,2658.9,6.597766749
E33035676,662,116,186,139,48,19,9,4,7,54,80,4167.5,7.892992424
E33035677,546,68,156,107,37,14,6,3,5,77,73,3111.3,7.856818182
E33035678,448,28,80,86,70,5,4,6,4,78,87,3191.3,11.27667845
E33035679,535,110,175,100,49,28,7,8,4,26,28,4111.5,8.547817048
E33035680,409,56,43,52,34,16,7,12,13,91,85,4517.1,19.38669528
E33035681,290,47,52,39,20,4,1,3,1,53,70,1132.9,6.783832335
E33035682,374,36,30,22,10,9,8,7,0,152,100,1281.9,10.50737705
E33035683,270,28,18,40,37,19,11,18,17,38,44,5396.4,28.70425532
E33035684,330,49,57,43,24,7,3,6,4,62,75,1703.6,8.826943005
E33035685,549,120,133,79,26,4,9,2,2,80,94,2324.5,6.198666667
E33035686,569,115,137,76,47,18,3,4,6,69,94,3138.5,7.730295567
E33035687,353,42,71,39,24,1,2,1,0,89,84,1003.4,5.574444444
E33035688,314,82,88,39,23,7,3,3,1,27,41,1532.1,6.22804878
E33035689,287,36,64,41,7,4,5,0,0,52,78,888.5,5.659235669
E33035690,369,71,54,34,8,3,0,0,3,89,107,1179,6.815028902
E33035691,427,101,115,60,16,9,3,1,2,46,74,1851.1,6.029641694
E33035692,385,102,91,59,20,2,4,3,0,37,67,1427.6,5.080427046
E33035693,523,38,69,23,22,9,4,2,3,187,166,1446.6,8.509411765
E33035694,440,46,88,58,37,4,5,4,3,91,104,2399,9.791836735
E33035695,556,55,107,119,41,8,6,1,8,91,120,3337.7,9.674492754
E33035696,381,108,65,59,37,10,14,5,4,31,48,2960.5,9.802980132
E33035697,649,109,89,97,62,44,35,28,21,70,94,7075.7,14.58907216
E33035698,414,44,35,42,25,15,16,8,1,104,124,2367,12.72580645
E33035699,372,63,33,30,7,12,4,0,0,92,131,898,6.026845638
E33035700,401,48,70,49,15,14,11,5,1,80,108,2180.8,10.23849765
E33035701,350,50,37,43,27,19,25,19,9,45,76,3978.7,17.37423581
E33035702,443,70,95,70,32,7,9,9,2,63,86,2467.7,8.393537415
E33035703,325,35,35,37,16,16,18,8,0,71,89,1976.6,11.97939394
E33035704,321,24,38,44,23,13,7,5,0,75,92,1592.8,10.34285714
E33035705,323,42,59,31,13,2,4,3,0,69,100,921.9,5.986363636
E33035706,337,89,72,35,24,4,2,2,6,54,49,1593.6,6.81025641
E33035707,298,75,68,42,23,10,6,1,1,30,42,1511.2,6.686725664
E33035708,388,72,47,61,27,11,6,1,5,66,92,1894.8,8.23826087
E33035709,505,61,132,108,53,16,19,9,5,47,55,4143.3,10.28114144
E33035710,447,38,33,28,62,30,22,12,7,85,130,3904.2,16.82844828
E33035711,302,57,34,27,9,1,0,0,3,80,91,1010.9,7.716793893
E33035712,811,149,195,146,102,14,18,7,9,67,104,5290.4,8.26625
E33035713,243,45,58,37,21,10,4,4,4,26,34,1958.7,10.70327869
E33035714,475,60,74,46,20,15,4,1,6,91,158,2017.2,8.925663717
E33035715,399,78,37,29,4,0,6,4,2,89,150,1065.1,6.656875
E33035716,471,112,112,62,22,13,4,5,4,53,84,2547.4,7.626946108
E33035717,266,91,54,35,12,7,6,3,1,33,24,1422.3,6.805263158
E33035718,385,26,19,11,4,4,3,0,0,132,186,414.1,6.180597015
E33035719,599,103,177,127,71,43,12,6,16,13,31,6716,12.1009009
E33035720,365,54,74,53,24,16,20,14,21,41,48,4806.4,17.41449275
E33035721,547,30,43,22,27,5,4,5,4,189,218,1751.2,12.50857143
E33035722,331,34,29,26,13,5,0,0,2,117,105,1068.4,9.801834862
E33035723,779,111,145,125,83,14,6,4,4,102,185,3776.8,7.676422764
E33035724,444,103,116,69,25,7,2,4,3,44,71,1955.6,5.944072948
E33035725,356,52,50,26,2,5,3,1,0,90,127,723.9,5.207913669
E33035726,370,80,100,68,21,5,4,5,1,37,49,1767.5,6.223591549
E33035727,653,83,145,161,85,32,25,12,36,29,45,9088.1,15.69620035
E33035728,340,73,66,42,14,7,13,3,2,50,70,1802.8,8.194545455
E33035729,645,59,118,158,114,53,48,44,19,15,17,9752,15.908646
E33035730,266,51,33,32,26,15,6,4,4,39,56,2255,13.1871345
