GeographyCode,WP403EW0001,WP403EW0002,WP403EW0003,WP403EW0004,WP403EW0005,WP403EW0006,WP403EW0007,WP403EW0008,WP403EW0009,WP403EW0010,WP403EW0011,WP403EW0012,WP403EW0013,WP403EW0014
E33043255,231,151,54,97,1,16,11,5,63,53,5,2,3,0
E33043256,374,247,73,174,5,18,12,6,101,83,6,6,6,3
E33043257,579,406,130,276,1,42,31,11,123,112,2,8,1,7
E33043258,357,237,92,145,2,24,17,7,90,82,2,6,0,4
E33043259,762,628,151,477,4,24,12,12,103,95,3,5,0,3
E33043260,471,341,107,234,2,20,14,6,104,90,3,7,4,4
E33043261,498,384,137,247,4,38,19,19,70,65,0,4,1,2
E33043262,317,222,90,132,1,10,7,3,81,75,1,3,2,3
E33043263,308,253,82,171,2,9,5,4,41,34,2,4,1,3
E33043264,440,333,107,226,4,16,7,9,75,64,2,6,3,12
E33043265,370,254,104,150,2,21,13,8,90,80,4,6,0,3
E33043266,541,382,144,238,7,40,21,19,104,89,7,7,1,8
E33043267,239,183,65,118,2,18,11,7,35,29,1,5,0,1
E33043268,767,554,147,407,15,53,28,25,139,118,4,13,4,6
E33043269,592,442,112,330,6,27,10,17,115,98,3,11,3,2
E33043270,445,368,118,250,0,17,10,7,51,35,6,7,3,9
E33043271,286,183,52,131,2,24,20,4,75,66,1,6,2,2
E33043272,393,254,75,179,1,29,16,13,103,94,3,4,2,6
E33043273,482,327,114,213,3,32,26,6,118,106,3,8,1,2
E33043274,357,267,88,179,1,27,15,12,56,49,2,3,2,6
E33043275,466,306,96,210,6,39,28,11,111,96,7,4,4,4
E33043276,311,230,81,149,3,29,18,11,36,31,1,4,0,13
E33043277,344,245,106,139,3,26,14,12,57,48,6,1,2,13
E33043278,221,171,60,111,1,15,8,7,34,25,0,6,3,0
E33043279,273,209,73,136,0,16,12,4,47,39,3,3,2,1
E33043280,244,174,67,107,3,26,18,8,36,30,1,2,3,5
E33043281,306,231,81,150,1,19,15,4,54,49,0,5,0,1
E33043282,350,242,83,159,4,31,18,13,68,54,3,11,0,5
E33043283,401,306,110,196,0,20,9,11,64,53,4,3,4,11
E33043284,518,416,132,284,1,32,18,14,63,56,2,5,0,6
E33043285,541,397,124,273,1,27,17,10,114,103,1,5,5,2
E33043286,133,100,33,67,0,12,8,4,20,17,0,3,0,1
E33043287,292,214,63,151,1,16,10,6,57,44,0,10,3,4
E33043288,351,279,88,191,2,16,13,3,52,46,2,2,2,2
E33043289,323,238,75,163,1,26,20,6,50,41,3,5,1,8
E33043290,426,285,97,188,3,30,18,12,97,81,4,9,3,11
E33043291,312,185,53,132,1,29,22,7,91,66,10,3,12,6
E33043292,277,168,49,119,3,24,5,19,81,78,2,1,0,1
E33043293,450,316,101,215,5,28,4,24,101,93,0,8,0,0
E33043294,603,399,118,281,7,56,6,50,135,120,2,12,1,6
E33043295,297,191,57,134,2,41,8,33,58,54,1,2,1,5
E33043296,339,221,52,169,2,62,10,52,52,46,1,4,1,2
E33043297,509,331,86,245,5,67,8,59,102,98,2,2,0,4
E33043298,364,246,82,164,4,42,6,36,71,64,2,2,3,1
E33043299,312,265,69,196,1,14,0,14,29,25,0,2,2,3
E33043300,428,352,96,256,3,17,2,15,53,50,0,3,0,3
E33043301,486,338,75,263,22,56,14,42,69,63,1,5,0,1
E33043302,359,286,78,208,4,15,2,13,54,49,1,4,0,0
E33043303,467,369,87,282,9,32,4,28,55,52,0,2,1,2
E33043304,390,305,89,216,3,14,3,11,61,56,0,3,2,7
E33043305,901,701,193,508,4,67,10,57,126,110,5,9,2,3
E33043306,321,240,85,155,1,16,4,12,49,43,2,3,1,15
E33043307,641,461,123,338,6,66,11,55,106,98,4,4,0,2
E33043308,298,229,64,165,1,20,1,19,47,41,0,6,0,1
E33043309,1057,804,178,626,20,45,11,34,173,153,5,13,2,15
E33043310,450,365,116,249,2,21,4,17,51,49,0,2,0,11
E33043311,383,266,91,175,1,33,6,27,69,55,3,8,3,14
E33043312,345,241,45,196,0,64,11,53,39,30,0,7,2,1
E33043313,387,315,49,266,2,20,5,15,49,48,0,1,0,1
E33043314,941,559,130,429,7,86,26,60,286,266,9,10,1,3
E33043315,443,341,52,289,5,30,5,25,61,57,0,4,0,6
E33043316,1310,1029,215,814,15,73,18,55,188,175,0,12,1,5
E33043317,379,291,86,205,4,30,5,25,46,42,2,2,0,8
E33043318,414,326,118,208,3,37,13,24,47,39,3,5,0,1
E33043319,940,597,191,406,7,80,26,54,253,238,9,4,2,3
E33043320,384,278,61,217,4,30,4,26,66,58,0,6,2,6
E33043321,257,216,61,155,3,10,5,5,25,20,0,5,0,3
E33043322,496,415,104,311,3,16,1,15,60,53,1,4,2,2
E33043323,626,480,76,404,11,41,6,35,92,88,0,3,1,2
E33043324,483,359,95,264,8,47,9,38,66,63,0,3,0,3
E33043325,339,258,79,179,4,39,4,35,38,35,1,2,0,0
E33043326,576,469,153,316,6,34,3,31,60,47,5,5,3,7
E33043327,463,334,80,254,4,48,7,41,74,68,0,4,2,3
E33043328,282,224,55,169,1,15,5,10,40,28,4,8,0,2
E33043329,754,567,162,405,11,38,5,33,133,123,2,4,4,5
E33043330,464,297,64,233,10,74,11,63,81,76,2,3,0,2
E33043331,322,253,63,190,4,25,3,22,37,36,0,1,0,3
E33043332,269,175,45,130,3,46,8,38,44,39,0,4,1,1
E33043333,324,228,62,166,3,22,2,20,65,59,0,6,0,6
E33043334,453,356,94,262,5,25,4,21,63,57,0,5,1,4
E33043335,603,470,137,333,1,39,9,30,91,83,1,7,0,2
E33043336,640,480,123,357,9,63,6,57,85,74,2,8,1,3
E33043337,503,386,90,296,5,29,5,24,82,78,1,2,1,1
E33043338,343,299,82,217,1,21,3,18,22,21,0,0,1,0
E33043339,293,262,79,183,1,5,0,5,25,21,0,1,3,0
E33043340,309,230,59,171,1,20,5,15,58,51,1,6,0,0
E33043341,342,255,59,196,4,29,5,24,51,44,0,4,3,3
E33043342,248,183,59,124,2,20,4,16,42,37,0,4,1,1
E33043343,320,253,66,187,8,16,0,16,41,38,0,3,0,2
E33043344,304,232,77,155,7,16,1,15,42,41,0,1,0,7
E33043345,377,293,89,204,1,22,4,18,61,54,0,6,1,0
E33043346,380,315,83,232,0,12,2,10,46,35,5,3,3,7
E33043347,617,457,132,325,12,45,5,40,99,89,1,9,0,4
E33043348,594,496,154,342,9,30,6,24,58,52,1,4,1,1
E33043349,512,395,90,305,8,38,12,26,69,62,0,6,1,2
E33043350,367,276,73,203,5,39,11,28,44,41,1,2,0,3
E33043351,398,285,73,212,5,60,11,49,44,41,1,2,0,4
E33043352,800,590,184,406,9,70,9,61,127,114,2,6,5,4
E33043353,645,439,119,320,9,73,20,53,118,105,7,4,2,6
E33043354,266,194,54,140,5,27,3,24,40,33,2,4,1,0
E33043355,364,252,85,167,7,60,14,46,40,35,0,3,2,5
E33043356,452,345,129,216,2,32,12,20,69,63,2,4,0,4
E33043357,260,209,54,155,1,9,0,9,33,30,1,2,0,8
E33043358,622,472,150,322,5,60,8,52,79,70,2,3,4,6
E33043359,403,268,66,202,3,47,9,38,80,73,3,3,1,5
E33043360,314,235,64,171,1,23,2,21,51,46,0,5,0,4
E33043361,303,208,86,122,3,39,3,36,48,41,5,1,1,5
E33043362,417,318,104,214,6,39,7,32,51,46,0,5,0,3
E33043363,276,193,69,124,0,18,6,12,51,45,4,2,0,14
E33043364,350,252,75,177,2,27,6,21,56,46,5,3,2,13
E33043365,434,311,105,206,2,48,7,41,70,62,0,7,1,3
E33043366,381,291,93,198,1,38,7,31,49,39,2,6,2,2
E33043367,297,224,73,151,3,32,11,21,29,26,0,2,1,9
E33043368,212,149,53,96,1,14,2,12,42,23,16,3,0,6
E33043369,599,422,137,285,5,45,12,33,111,92,6,12,1,16
E33043370,275,171,52,119,1,11,4,7,58,48,5,3,2,34
E33043371,253,155,49,106,0,15,3,12,81,77,0,4,0,2
E33043372,529,396,69,327,2,21,11,10,106,92,3,9,2,4
E33043373,282,126,40,86,1,29,12,17,121,112,3,5,1,5
E33043374,240,132,47,85,1,16,4,12,91,85,0,2,4,0
E33043375,304,183,49,134,2,9,7,2,106,103,0,2,1,4
E33043376,356,157,44,113,1,23,10,13,171,164,0,7,0,4
E33043377,294,148,54,94,3,35,15,20,104,97,0,7,0,4
E33043378,357,221,50,171,1,39,21,18,94,84,2,8,0,2
E33043379,413,330,109,221,1,20,7,13,60,59,0,1,0,2
E33043380,390,310,88,222,1,9,5,4,63,56,0,7,0,7
E33043381,309,232,53,179,3,14,5,9,57,47,2,4,4,3
E33043382,257,186,50,136,1,13,8,5,52,48,0,4,0,5
E33043383,490,342,105,237,2,35,20,15,104,96,1,6,1,7
E33043384,294,173,56,117,0,25,13,12,96,93,2,1,0,0
E33043385,331,234,50,184,1,30,13,17,64,59,1,4,0,2
E33043386,243,163,27,136,0,13,5,8,67,58,2,7,0,0
E33043387,719,469,109,360,4,52,27,25,189,168,12,8,1,5
E33043388,475,303,79,224,6,25,9,16,135,120,4,11,0,6
E33043389,294,191,52,139,1,39,14,25,61,53,4,2,2,2
E33043390,298,220,55,165,2,32,22,10,43,37,0,6,0,1
E33043391,426,287,68,219,1,40,21,19,96,86,0,9,1,2
E33043392,427,293,93,200,0,54,32,22,78,74,0,3,1,2
E33043393,410,253,77,176,3,36,12,24,115,108,2,5,0,3
E33043394,301,218,68,150,0,11,6,5,72,69,0,3,0,0
E33043395,428,349,98,251,1,17,8,9,56,50,2,4,0,5
E33043396,459,335,87,248,0,41,16,25,82,78,0,4,0,1
E33043397,288,214,50,164,1,15,7,8,58,55,0,3,0,0
E33043398,891,602,146,456,2,106,66,40,176,156,1,19,0,5
E33043399,287,211,40,171,0,33,17,16,42,36,0,6,0,1
E33043400,254,188,47,141,0,38,29,9,25,24,0,1,0,3
E33043401,441,319,80,239,2,26,9,17,93,88,0,5,0,1
E33043402,589,399,118,281,2,33,14,19,148,137,2,9,0,7
E33043403,327,197,71,126,1,22,12,10,103,98,1,2,2,4
E33043404,369,268,79,189,1,25,14,11,75,67,3,4,1,0
E33043405,478,304,84,220,1,35,22,13,131,126,0,5,0,7
E33043406,304,229,83,146,1,6,1,5,63,60,1,2,0,5
E33043407,318,242,77,165,1,15,11,4,52,48,1,1,2,8
E33043408,333,255,85,170,0,16,7,9,62,57,0,5,0,0
E33043409,674,453,129,324,1,43,25,18,168,153,5,8,2,9
E33043410,275,220,86,134,1,8,2,6,43,41,0,2,0,3
E33043411,584,465,147,318,1,17,10,7,97,90,2,5,0,4
E33043412,361,265,80,185,0,28,22,6,66,61,1,2,2,2
E33043413,256,182,64,118,0,16,6,10,52,49,2,1,0,6
E33043414,346,297,101,196,1,9,2,7,37,35,0,2,0,2
E33043415,331,205,54,151,3,20,9,11,94,79,2,9,4,9
E33043416,235,150,52,98,1,18,10,8,61,56,1,3,1,5
E33043417,406,288,100,188,0,23,9,14,93,89,0,4,0,2
E33043418,400,287,68,219,3,13,5,8,92,82,2,8,0,5
E33043419,225,177,70,107,2,7,2,5,38,36,0,2,0,1
E33043420,356,238,72,166,2,28,13,15,87,83,0,4,0,1
E33043421,565,432,149,283,1,23,10,13,104,92,0,12,0,5
E33043422,376,293,122,171,1,24,13,11,46,37,2,6,1,12
E33043423,365,285,91,194,2,21,10,11,57,53,0,4,0,0
E33043424,358,274,65,209,1,29,18,11,51,44,1,6,0,3
E33043425,424,296,89,207,0,48,19,29,77,68,1,8,0,3
E33043426,282,207,59,148,2,26,13,13,45,41,0,4,0,2
E33043427,604,426,113,313,0,31,18,13,144,134,0,9,1,3
E33043428,246,160,51,109,1,33,16,17,48,44,0,1,3,4
E33043429,445,320,109,211,0,51,21,30,73,64,0,9,0,1
E33043430,404,277,78,199,1,18,11,7,107,100,0,5,2,1
E33043431,326,214,58,156,1,18,7,11,92,81,1,9,1,1
E33043432,297,216,61,155,0,11,6,5,63,56,0,6,1,7
E33043433,417,303,93,210,0,56,27,29,57,53,1,3,0,1
E33043434,592,386,100,286,1,89,49,40,115,103,0,9,3,1
E33043435,348,250,69,181,1,33,17,16,61,53,2,6,0,3
E33043436,270,206,70,136,0,11,6,5,49,43,1,3,2,4
E33043437,520,376,110,266,6,42,23,19,86,76,2,7,1,10
E33043438,451,346,94,252,0,22,13,9,79,71,0,6,2,4
E33043439,457,307,104,203,3,26,11,15,118,100,7,3,8,3
E33043440,402,288,86,202,0,35,17,18,64,48,4,10,2,15
E33043441,331,213,73,140,1,34,24,10,78,70,0,6,2,5
E33043442,495,347,93,254,0,27,9,18,114,105,3,5,1,7
E33043443,549,408,110,298,1,36,13,23,103,97,0,6,0,1
E33043444,302,212,64,148,0,29,17,12,48,47,0,1,0,13
E33043445,377,255,66,189,0,21,9,12,93,85,1,7,0,8
E33043446,285,186,49,137,0,12,5,7,85,82,2,1,0,2
E33043447,287,149,47,102,0,28,18,10,107,98,4,4,1,3
E33043448,482,364,100,264,4,25,11,14,88,83,0,4,1,1
E33043449,273,186,52,134,2,6,4,2,78,73,0,5,0,1
E33043450,339,219,67,152,0,23,14,9,95,86,0,9,0,2
E33043451,499,266,92,174,1,55,30,25,170,158,2,8,2,7
E33043452,413,240,76,164,0,45,31,14,125,115,1,8,1,3
E33043453,410,270,94,176,1,27,15,12,107,99,1,7,0,5
E33043454,335,253,77,176,0,11,6,5,67,59,0,8,0,4
E33043455,348,251,69,182,1,17,7,10,76,75,0,1,0,3
E33043456,468,360,119,241,1,14,5,9,90,80,1,7,2,3
E33043457,315,211,39,172,6,14,1,13,82,77,1,3,1,2
E33043458,502,373,102,271,2,56,10,46,67,59,1,5,2,4
E33043459,378,285,58,227,5,36,8,28,50,40,1,7,2,2
E33043460,483,353,99,254,4,49,9,40,69,61,0,7,1,8
E33043461,272,206,57,149,5,25,4,21,36,33,0,2,1,0
E33043462,285,244,58,186,3,11,4,7,25,23,0,2,0,2
E33043463,420,368,103,265,1,19,4,15,31,28,1,2,0,1
E33043464,375,233,60,173,7,71,13,58,62,58,1,2,1,2
E33043465,324,264,66,198,2,29,4,25,28,27,0,1,0,1
E33043466,233,148,35,113,5,37,5,32,41,34,0,6,1,2
E33043467,940,578,135,443,17,143,17,126,202,197,2,3,0,0
E33043468,289,214,61,153,4,27,5,22,43,39,0,3,1,1
E33043469,405,314,82,232,2,42,6,36,41,40,0,1,0,6
E33043470,442,331,86,245,6,52,10,42,51,47,1,3,0,2
E33043471,312,251,67,184,8,20,2,18,28,25,1,2,0,5
E33043472,559,431,115,316,12,41,11,30,70,64,2,3,1,5
E33043473,441,343,98,245,10,63,11,52,24,23,0,1,0,1
E33043474,839,566,148,418,17,144,17,127,111,104,1,6,0,1
E33043475,381,303,86,217,7,35,4,31,31,26,0,5,0,5
E33043476,476,366,95,271,11,38,19,19,57,54,1,1,1,4
E33043477,408,297,67,230,8,48,7,41,48,40,1,7,0,7
E33043478,454,356,83,273,9,46,4,42,42,37,0,5,0,1
E33043479,530,359,90,269,9,83,21,62,77,74,0,3,0,2
E33043480,1892,1315,357,958,45,205,44,161,315,293,5,16,1,12
E33043481,815,612,195,417,9,72,13,59,113,92,12,4,5,9
E33043482,393,292,91,201,7,43,9,34,50,46,1,3,0,1
E33043483,555,401,116,285,10,63,5,58,77,65,3,5,4,4
E33043484,234,175,68,107,0,14,1,13,26,22,1,2,1,19
E33043485,261,206,61,145,5,11,1,10,25,21,4,0,0,14
E33043486,364,270,78,192,2,44,6,38,43,37,1,4,1,5
E33043487,477,332,95,237,7,55,12,43,77,59,9,7,2,6
E33043488,215,162,52,110,4,21,1,20,27,23,2,2,0,1
E33043489,403,302,94,208,8,44,10,34,46,43,0,1,2,3
E33043490,573,458,133,325,3,31,7,24,76,64,6,5,1,5
E33043491,286,218,30,188,15,24,4,20,28,28,0,0,0,1
E33043492,281,225,74,151,2,14,6,8,39,33,1,5,0,1
E33043493,301,252,37,215,6,15,2,13,27,25,0,2,0,1
E33043494,567,366,79,287,17,89,8,81,88,83,2,3,0,7
E33043495,437,328,91,237,10,33,6,27,64,60,3,1,0,2
E33043496,921,734,165,569,16,60,13,47,110,105,0,5,0,1
E33043497,474,350,108,242,11,30,4,26,64,59,2,3,0,19
E33043498,358,269,88,181,1,30,6,24,49,40,1,2,6,9
E33043499,595,396,108,288,8,97,15,82,88,72,8,6,2,6
E33043500,292,213,67,146,5,33,3,30,35,27,1,7,0,6
E33043501,405,305,102,203,3,35,2,33,53,47,3,1,2,9
E33043502,360,254,85,169,2,31,6,25,67,49,9,5,4,6
E33043503,700,520,172,348,11,85,10,75,78,65,2,9,2,6
E33043504,278,231,74,157,1,16,2,14,20,16,2,2,0,10
E33043505,440,293,83,210,8,84,8,76,51,48,0,2,1,4
E33043506,304,194,53,141,2,91,10,81,17,12,0,4,1,0
E33043507,400,331,118,213,7,19,1,18,39,34,3,1,1,4
E33043508,747,563,131,432,7,38,9,29,129,103,20,6,0,10
E33043509,606,478,136,342,9,48,7,41,65,59,2,2,2,6
E33043510,279,201,71,130,5,45,8,37,25,21,3,1,0,3
E33043511,282,232,76,156,2,19,2,17,25,24,0,1,0,4
E33043512,354,244,97,147,6,67,10,57,31,29,0,2,0,6
E33043513,416,345,130,215,1,28,1,27,41,37,2,2,0,1
E33043514,553,385,114,271,7,120,12,108,39,34,2,3,0,2
E33043515,260,181,64,117,3,47,9,38,28,24,1,3,0,1
E33043516,695,422,146,276,20,170,20,150,80,75,0,4,1,3
E33043517,528,380,110,270,18,41,6,35,86,86,0,0,0,3
E33043518,388,284,76,208,5,34,6,28,61,55,0,6,0,4
E33043519,470,296,66,230,7,57,10,47,107,98,5,3,1,3
E33043520,890,606,201,405,8,85,12,73,174,120,49,3,2,17
E33043521,301,217,68,149,2,20,4,16,61,58,1,2,0,1
E33043522,418,279,81,198,7,55,4,51,72,66,0,6,0,5
E33043523,392,256,69,187,4,48,12,36,77,70,0,7,0,7
E33043524,392,291,102,189,10,54,3,51,33,30,0,3,0,4
E33043525,397,286,77,209,6,12,3,9,91,86,1,4,0,2
E33043526,469,342,101,241,6,64,7,57,56,52,2,2,0,1
E33043527,660,442,101,341,20,58,12,46,129,119,5,3,2,11
E33043528,340,231,77,154,4,56,5,51,43,42,1,0,0,6
E33043529,398,262,105,157,3,62,8,54,66,59,3,3,1,5
E33043530,425,297,94,203,9,56,8,48,56,43,0,8,5,7
E33043531,271,215,63,152,2,28,3,25,23,21,0,2,0,3
E33043532,342,274,77,197,2,23,3,20,37,30,3,4,0,6
E33043533,830,547,145,402,17,115,14,101,148,142,1,3,2,3
E33043534,756,568,172,396,11,83,9,74,91,81,4,5,1,3
E33043535,326,195,70,125,2,37,5,32,79,60,15,3,1,13
E33043536,308,217,62,155,7,40,5,35,40,37,0,1,2,4
E33043537,584,415,115,300,9,61,3,58,92,89,1,2,0,7
E33043538,494,323,91,232,4,71,13,58,89,82,1,5,1,7
E33043539,466,375,118,257,4,36,2,34,49,44,1,4,0,2
E33043540,318,237,70,167,3,26,0,26,49,45,2,1,1,3
E33043541,251,155,68,87,1,56,9,47,38,32,6,0,0,1
E33043542,483,311,90,221,7,57,7,50,107,103,1,3,0,1
E33043543,1300,840,226,614,16,185,25,160,254,236,3,15,0,5
E33043544,242,171,55,116,2,26,4,22,41,36,2,2,1,2
E33043545,541,354,93,261,11,73,14,59,95,91,1,3,0,8
E33043546,293,218,59,159,3,35,3,32,35,32,1,1,1,2
E33043547,994,644,195,449,16,158,19,139,169,161,0,6,2,7
E33043548,306,207,57,150,8,49,7,42,39,35,1,3,0,3
E33043549,342,241,84,157,2,56,24,32,41,37,1,0,3,2
E33043550,300,232,67,165,3,30,2,28,33,30,0,3,0,2
E33043551,334,247,76,171,1,32,2,30,47,46,0,1,0,7
E33043552,437,334,119,215,3,51,6,45,44,39,1,2,2,5
E33043553,617,450,136,314,5,60,4,56,81,68,4,7,2,21
E33043554,331,167,51,116,4,118,7,111,36,33,0,2,1,6
E33043555,1094,775,219,556,20,130,17,113,165,157,2,6,0,4
E33043556,554,350,114,236,5,141,19,122,52,44,2,5,1,6
E33043557,598,480,142,338,1,42,7,35,71,61,2,5,3,4
E33043558,258,201,77,124,1,21,1,20,31,29,1,1,0,4
E33043559,267,195,70,125,0,7,0,7,55,23,25,4,3,10
E33043560,313,241,88,153,1,29,2,27,36,34,0,1,1,6
E33043561,391,328,125,203,2,14,0,14,34,31,1,2,0,13
E33043562,280,190,45,145,3,25,2,23,60,57,0,3,0,2
E33043563,363,250,78,172,7,15,1,14,83,68,0,12,3,8
E33043564,473,311,95,216,3,43,9,34,108,100,2,4,2,8
E33043565,492,386,113,273,10,21,3,18,71,66,2,2,1,4
E33043566,547,400,118,282,4,30,9,21,109,103,1,4,1,4
E33043567,468,370,131,239,7,31,2,29,56,51,0,5,0,4
E33043568,490,347,107,240,5,31,6,25,100,95,1,2,2,7
E33043569,264,173,65,108,1,14,1,13,72,71,0,1,0,4
E33043570,269,204,73,131,2,13,1,12,44,44,0,0,0,6
E33043571,337,188,61,127,7,41,2,39,96,92,0,4,0,5
E33043572,290,182,57,125,6,14,2,12,87,82,1,3,1,1
E33043573,546,394,97,297,7,29,2,27,115,108,1,6,0,1
E33043574,438,252,81,171,7,49,4,45,127,111,2,13,1,3
E33043575,366,201,40,161,6,62,12,50,96,85,0,6,5,1
E33043576,808,570,153,417,8,34,6,28,183,171,2,10,0,13
E33043577,269,173,55,118,1,28,6,22,65,58,0,7,0,2
E33043578,541,339,114,225,8,82,9,73,105,97,2,1,5,7
E33043579,271,201,75,126,2,25,2,23,43,42,0,1,0,0
E33043580,321,242,82,160,4,18,0,18,55,50,3,2,0,2
E33043581,261,171,42,129,4,41,6,35,45,33,8,1,3,0
E33043582,262,197,75,122,4,17,4,13,39,38,0,1,0,5
E33043583,503,332,144,188,2,65,7,58,99,95,3,1,0,5
E33043584,411,244,74,170,7,33,10,23,127,116,4,4,3,0
E33043585,328,201,65,136,4,66,1,65,57,55,2,0,0,0
E33043586,303,200,69,131,1,52,7,45,46,46,0,0,0,4
E33043587,346,210,64,146,7,56,7,49,70,63,2,5,0,3
E33043588,510,259,96,163,3,99,22,77,149,144,2,3,0,0
E33043589,447,334,114,220,4,27,4,23,58,48,8,2,0,24
E33043590,366,273,127,146,3,25,0,25,54,50,2,2,0,11
E33043591,284,190,70,120,0,18,2,16,68,50,8,5,5,8
E33043592,313,232,88,144,1,22,1,21,52,48,2,2,0,6
E33043593,354,261,86,175,5,37,1,36,48,36,5,5,2,3
E33043594,529,365,123,242,2,58,7,51,88,78,4,5,1,16
E33043595,398,275,94,181,3,35,10,25,77,67,4,6,0,8
E33043596,458,323,85,238,3,38,6,32,84,75,0,9,0,10
E33043597,361,267,127,140,3,20,6,14,67,67,0,0,0,4
E33043598,716,486,131,355,6,42,3,39,177,169,1,6,1,5
E33043599,263,213,80,133,2,4,0,4,43,42,0,1,0,1
E33043600,444,303,118,185,3,55,4,51,76,71,0,2,3,7
E33043601,553,366,154,212,14,54,8,46,100,86,10,3,1,19
E33043602,278,203,80,123,1,22,5,17,42,36,2,3,1,10
E33043603,634,438,147,291,9,92,14,78,81,70,2,7,2,14
E33043604,266,176,45,131,9,55,7,48,25,22,0,2,1,1
E33043605,232,152,60,92,2,28,1,27,46,44,1,1,0,4
E33043606,358,252,87,165,5,39,4,35,37,33,1,3,0,25
E33043607,432,280,102,178,4,49,17,32,93,91,1,1,0,6
E33043608,316,226,80,146,3,22,4,18,57,54,2,1,0,8
E33043609,363,249,67,182,7,31,3,28,72,68,0,3,1,4
E33043610,411,284,86,198,7,47,5,42,64,63,0,0,1,9
E33043611,440,296,99,197,1,63,10,53,70,62,2,6,0,10
E33043612,358,255,84,171,4,31,1,30,60,45,10,4,1,8
E33043613,531,379,147,232,6,54,13,41,75,66,3,5,1,17
E33043614,379,292,106,186,6,40,4,36,27,20,0,7,0,14
E33043615,290,206,74,132,2,28,6,22,49,38,4,3,4,5
E33043616,429,348,143,205,3,20,3,17,51,46,1,1,3,7
E33043617,352,276,92,184,0,24,4,20,49,47,1,1,0,3
E33043618,258,202,81,121,0,11,4,7,39,36,2,1,0,6
E33043619,296,204,70,134,3,24,9,15,62,51,2,4,5,3
E33043620,417,310,60,250,4,28,3,25,74,70,0,4,0,1
E33043621,455,281,54,227,4,68,13,55,97,92,1,3,1,5
E33043622,388,287,71,216,2,20,4,16,75,67,0,8,0,4
E33043623,398,251,69,182,5,61,20,41,78,75,0,3,0,3
E33043624,1590,1193,279,914,18,128,33,95,245,233,1,9,2,6
E33043625,377,246,62,184,5,35,5,30,89,84,2,2,1,2
E33043626,424,289,68,221,2,26,3,23,105,102,0,3,0,2
E33043627,305,177,64,113,1,27,6,21,93,91,1,1,0,7
E33043628,405,290,64,226,4,19,2,17,85,77,3,5,0,7
E33043629,281,156,48,108,3,31,8,23,87,79,2,4,2,4
E33043630,396,239,43,196,0,116,35,81,37,34,0,3,0,4
E33043631,355,257,67,190,2,52,14,38,40,34,1,4,1,4
E33043632,292,237,77,160,0,20,3,17,33,32,0,1,0,2
E33043633,617,482,141,341,6,28,7,21,93,81,3,9,0,8
E33043634,571,444,147,297,3,44,21,23,77,73,3,1,0,3
E33043635,234,174,54,120,1,13,1,12,44,43,0,1,0,2
E33043636,552,440,123,317,4,20,5,15,65,55,2,5,3,23
E33043637,338,264,74,190,1,24,6,18,45,43,0,0,2,4
E33043638,283,240,80,160,0,9,2,7,33,29,0,4,0,1
E33043639,762,565,175,390,8,67,14,53,120,115,0,5,0,2
E33043640,1315,953,250,703,16,110,20,90,234,220,3,10,1,2
E33043641,253,187,59,128,2,19,4,15,44,43,0,0,1,1
E33043642,680,545,180,365,6,38,9,29,77,60,11,5,1,14
E33043643,286,220,75,145,2,14,1,13,48,42,0,5,1,2
E33043644,484,364,132,232,1,22,5,17,92,82,3,6,1,5
E33043645,268,210,61,149,2,17,5,12,34,32,0,2,0,5
E33043646,357,257,93,164,2,26,4,22,61,49,3,5,4,11
E33043647,302,220,81,139,0,24,4,20,52,47,0,1,4,6
E33043648,502,384,148,236,3,16,2,14,84,58,17,5,4,15
E33043649,311,238,102,136,1,25,13,12,37,29,2,2,4,10
E33043650,606,473,172,301,0,32,7,25,73,59,8,3,3,28
E33043651,281,213,74,139,3,35,5,30,25,23,0,2,0,5
E33043652,566,423,126,297,7,28,5,23,99,84,5,9,1,9
E33043653,322,233,91,142,4,23,7,16,55,53,1,1,0,7
E33043654,303,225,106,119,0,24,2,22,46,36,0,3,7,8
E33043655,861,585,186,399,10,64,17,47,198,184,1,8,5,4
E33043656,322,224,73,151,5,15,2,13,69,63,2,3,1,9
E33043657,415,335,129,206,3,36,7,29,35,30,3,1,1,6
E33043658,295,205,63,142,2,41,14,27,42,37,1,1,3,5
E33043659,299,222,62,160,1,10,3,7,44,33,7,3,1,22
E33043660,442,301,71,230,5,41,10,31,93,83,4,4,2,2
E33043661,385,298,101,197,3,21,3,18,52,40,2,8,2,11
E33043662,1002,561,155,406,7,106,24,82,324,123,110,8,83,4
E33043663,339,241,92,149,3,23,4,19,65,50,8,4,3,7
E33043664,293,224,81,143,2,14,6,8,46,38,3,4,1,7
E33043665,305,221,69,152,0,28,10,18,52,45,1,3,3,4
E33043666,333,233,85,148,3,20,2,18,58,50,5,1,2,19
E33043667,638,490,101,389,2,62,11,51,78,73,2,2,1,6
E33043668,428,333,50,283,2,23,0,23,69,66,0,3,0,1
E33043669,459,350,88,262,5,45,13,32,55,50,1,3,1,4
E33043670,589,477,129,348,5,41,13,28,62,59,1,2,0,4
E33043671,295,204,49,155,2,33,12,21,52,44,5,3,0,4
E33043672,453,322,89,233,3,48,5,43,75,69,2,3,1,5
E33043673,389,287,59,228,5,36,8,28,57,50,0,4,3,4
E33043674,337,250,76,174,1,52,15,37,31,28,1,2,0,3
