GeographyCode,WP703EW0001,WP703EW0002,WP703EW0003,WP703EW0004,WP703EW0005,WP703EW0006,WP703EW0007,WP703EW0008,WP703EW0009,WP703EW0010,WP703EW0011,WP703EW0012
E33047613,240,64,0,2,5,0,3,131,23,4,8,0
E33047614,333,115,0,3,3,0,4,176,10,13,8,1
E33047615,400,31,0,17,4,0,2,200,16,17,113,0
E33047616,729,74,0,22,6,4,12,494,47,27,40,3
E33047617,388,102,0,26,7,1,12,195,17,6,21,1
E33047618,420,95,0,10,1,1,6,213,14,9,67,4
E33047619,565,94,1,4,6,0,2,411,13,9,23,2
E33047620,251,87,0,2,6,1,2,110,10,5,26,2
E33047621,278,29,0,2,2,0,2,185,6,22,29,1
E33047622,299,69,0,1,7,1,1,175,25,2,17,1
E33047623,305,113,0,1,0,0,0,163,11,1,16,0
E33047624,365,90,0,0,4,0,3,193,5,4,65,1
E33047625,215,68,1,3,2,0,0,116,4,3,17,1
E33047626,239,99,0,0,0,2,2,123,5,2,5,1
E33047627,707,91,1,7,5,1,5,441,46,16,91,3
E33047628,405,90,0,1,15,0,4,251,31,3,10,0
E33047629,414,89,0,3,5,0,1,254,21,6,33,2
E33047630,373,144,0,0,3,1,4,182,22,7,8,2
E33047631,538,108,1,4,15,17,9,274,45,12,51,2
E33047632,887,113,0,7,37,2,2,488,47,30,157,4
E33047633,624,195,0,1,10,5,1,321,30,10,51,0
E33047634,339,140,0,2,6,3,1,150,12,6,16,3
E33047635,288,47,0,0,5,2,0,187,12,10,25,0
E33047636,331,49,0,3,11,1,1,214,6,6,40,0
E33047637,683,77,0,3,24,1,9,423,44,19,78,5
E33047638,245,38,4,1,19,0,3,124,13,10,33,0
E33047639,287,52,0,4,4,1,1,196,8,7,14,0
E33047640,283,112,1,4,10,1,1,130,7,2,13,2
E33047641,375,103,0,4,8,0,0,210,9,13,26,2
E33047642,355,49,0,1,8,1,7,229,14,12,32,2
E33047643,411,96,0,7,8,4,1,243,14,5,32,1
E33047644,319,63,0,2,10,0,1,156,27,4,52,4
E33047645,439,97,0,8,14,4,5,188,31,12,79,1
E33047646,616,109,1,7,22,9,4,334,40,6,81,3
E33047647,273,96,0,2,2,1,1,136,11,8,13,3
E33047648,496,87,0,12,24,10,4,213,30,6,108,2
E33047649,756,68,0,16,47,7,2,425,45,33,111,2
E33047650,449,13,0,3,30,2,2,294,32,12,61,0
E33047651,340,43,1,7,24,5,1,171,23,3,59,3
E33047652,383,63,0,3,5,4,6,231,12,8,49,2
E33047653,316,36,0,5,21,2,3,157,24,7,60,1
E33047654,209,18,1,0,4,0,0,150,6,8,22,0
E33047655,309,50,0,2,12,3,2,159,24,13,41,3
E33047656,257,50,0,2,5,3,0,141,7,7,42,0
E33047657,254,50,0,2,6,0,0,136,11,17,31,1
E33047658,495,34,0,2,26,9,2,312,22,12,74,2
E33047659,500,33,0,8,17,3,2,327,27,16,67,0
E33047660,382,17,0,4,5,3,10,256,17,25,44,1
E33047661,900,42,0,4,22,5,12,627,63,41,84,0
E33047662,415,46,0,1,20,1,1,253,24,10,57,2
E33047663,598,27,0,11,17,1,9,359,46,21,105,2
E33047664,436,110,0,2,15,1,0,220,23,4,57,4
E33047665,449,27,0,3,26,5,5,228,36,21,93,5
E33047666,323,87,0,3,14,1,5,169,14,8,22,0
E33047667,436,61,0,5,24,5,2,251,26,18,43,1
E33047668,333,70,0,2,6,3,3,213,19,2,14,1
E33047669,286,105,0,3,2,2,3,136,9,5,21,0
E33047670,246,100,0,2,6,2,1,119,6,2,4,4
E33047671,361,95,0,3,4,0,3,206,18,4,25,3
E33047672,347,119,0,2,10,2,3,177,10,1,22,1
E33047673,321,98,0,1,3,2,2,188,13,2,7,5
E33047674,610,50,0,2,5,0,3,454,17,26,52,1
E33047675,263,99,0,1,3,0,0,122,14,5,18,1
E33047676,805,59,0,1,6,0,8,577,126,1,24,3
E33047677,603,87,1,0,2,1,3,377,105,9,18,0
E33047678,303,74,0,1,5,1,2,177,15,3,23,2
E33047679,405,64,1,1,8,0,2,284,15,8,22,0
E33047680,361,69,0,2,5,0,1,227,18,7,31,1
E33047681,332,83,0,1,2,1,7,200,16,5,15,2
E33047682,381,49,0,0,3,0,0,252,17,4,54,2
E33047683,221,49,0,2,0,0,0,143,17,3,5,2
E33047684,367,31,0,3,11,2,4,231,24,16,45,0
E33047685,457,101,2,0,25,1,1,247,17,3,58,2
E33047686,359,76,0,1,14,2,3,182,18,14,48,1
E33047687,449,59,0,2,3,0,1,292,17,6,69,0
E33047688,297,32,1,9,7,0,7,177,7,12,45,0
E33047689,266,79,0,1,11,0,1,123,10,7,32,2
E33047690,728,74,0,0,2,2,9,579,36,6,14,6
E33047691,374,78,0,0,7,0,2,227,14,5,41,0
E33047692,443,12,0,0,2,0,3,345,17,7,57,0
E33047693,1288,81,2,7,16,2,19,942,92,18,107,2
E33047694,660,73,0,5,11,1,5,417,32,20,95,1
E33047695,372,51,0,1,7,0,2,237,14,7,51,2
E33047696,393,93,0,1,8,0,3,235,13,8,29,3
E33047697,302,40,0,4,3,1,2,215,17,13,5,2
E33047698,562,122,0,1,5,0,6,390,17,8,12,1
E33047699,341,103,0,2,2,0,2,192,12,5,21,2
E33047700,445,56,0,1,3,1,4,327,13,12,25,3
E33047701,291,113,0,0,2,0,3,147,10,2,13,1
E33047702,329,56,0,1,0,0,2,230,19,5,15,1
E33047703,370,79,0,1,1,1,11,238,4,7,27,1
E33047704,397,68,0,0,4,1,1,268,25,1,28,1
E33047705,333,117,0,1,1,0,3,177,5,9,20,0
E33047706,288,87,0,0,6,0,3,141,16,7,28,0
E33047707,401,105,0,1,14,2,2,248,13,2,14,0
E33047708,247,49,0,0,2,0,0,164,17,2,13,0
E33047709,1116,140,0,3,6,0,11,874,42,15,22,3
E33047710,307,54,0,0,5,0,2,213,15,8,9,1
E33047711,346,101,0,5,2,0,3,195,11,7,19,3
E33047712,460,63,0,1,7,1,4,342,22,6,11,3
E33047713,240,55,0,2,6,0,2,132,22,9,11,1
E33047714,530,36,0,1,15,1,16,398,24,19,19,1
E33047715,290,80,1,0,5,0,2,169,4,3,25,1
E33047716,285,88,0,1,5,0,4,159,8,5,15,0
E33047717,276,52,0,3,6,0,1,146,19,5,44,0
E33047718,365,70,0,3,3,0,1,209,17,8,50,4
E33047719,365,120,0,2,4,1,2,172,21,8,35,0
E33047720,598,110,0,5,7,0,3,389,23,26,34,1
E33047721,303,79,0,3,3,1,2,157,16,7,35,0
E33047722,443,66,0,1,13,1,3,237,25,12,85,0
E33047723,331,107,0,1,2,0,2,162,21,4,32,0
E33047724,293,90,0,0,1,0,2,149,10,7,33,1
E33047725,354,123,0,3,3,0,0,177,13,6,26,3
E33047726,428,66,0,0,7,1,3,269,22,8,51,1
E33047727,392,42,0,1,15,0,6,284,18,11,15,0
E33047728,628,32,3,30,7,0,9,480,19,29,19,0
E33047729,540,113,0,4,11,0,1,330,19,18,41,3
E33047730,531,39,0,3,21,1,11,362,32,22,40,0
E33047731,393,116,2,6,5,0,4,189,16,13,39,3
E33047732,1230,37,2,24,69,1,23,931,45,42,55,1
E33047733,456,48,0,2,4,0,8,271,12,55,56,0
E33047734,348,74,2,2,12,1,0,192,12,9,41,3
E33047735,449,87,0,4,3,2,10,304,14,14,6,5
E33047736,542,67,0,1,15,1,2,275,39,38,103,1
E33047737,276,29,0,0,6,3,2,184,12,2,38,0
E33047738,399,42,0,2,15,0,4,266,32,10,27,1
E33047739,370,54,0,2,9,1,4,198,10,16,73,3
E33047740,338,81,0,0,12,0,1,190,23,5,26,0
E33047741,535,21,0,6,29,0,11,366,17,57,27,1
E33047742,278,51,0,1,1,1,1,160,16,11,36,0
E33047743,309,78,0,0,10,1,4,176,12,8,18,2
E33047744,352,89,0,5,17,1,4,182,15,6,31,2
E33047745,565,44,0,2,23,0,1,326,40,17,112,0
E33047746,306,135,0,2,6,0,2,134,9,3,13,2
E33047747,344,84,0,4,6,0,3,196,21,13,16,1
E33047748,651,80,0,6,26,0,9,379,34,24,87,6
E33047749,306,118,0,1,4,0,1,139,12,5,23,3
E33047750,267,103,0,3,2,1,1,119,7,5,26,0
E33047751,449,149,0,1,6,0,3,218,18,5,47,2
E33047752,562,138,2,2,3,0,2,310,26,8,70,1
E33047753,332,104,0,0,2,4,1,176,14,10,20,1
E33047754,327,85,0,3,5,0,0,189,11,8,23,3
E33047755,350,101,1,8,7,1,4,187,7,6,24,4
E33047756,388,85,0,5,10,2,2,207,15,7,55,0
E33047757,306,80,0,3,4,1,3,164,13,12,26,0
E33047758,301,88,0,0,7,0,3,168,13,4,18,0
E33047759,312,39,0,0,9,1,2,216,13,9,23,0
E33047760,567,73,0,1,10,1,2,375,26,15,64,0
E33047761,408,54,1,0,7,0,1,301,13,7,23,1
E33047762,756,49,0,34,22,1,4,505,16,41,83,1
E33047763,2727,44,0,10,134,7,32,2054,126,161,157,2
E33047764,498,24,0,5,20,6,8,349,20,36,26,4
E33047765,554,28,1,26,7,1,4,462,7,8,10,0
E33047766,275,51,0,3,13,1,1,161,10,8,27,0
E33047767,8947,145,10,897,204,10,185,5643,416,878,541,18
E33047768,597,74,0,32,6,0,8,429,13,19,16,0
E33047769,403,30,0,4,16,0,4,288,6,11,44,0
E33047770,353,10,0,25,10,0,6,235,13,25,29,0
E33047771,615,53,1,8,32,1,7,393,29,31,58,2
E33047772,292,55,0,3,16,0,2,153,11,6,46,0
E33047773,391,51,0,4,27,3,4,190,32,24,55,1
E33047774,660,46,1,29,34,1,15,441,24,29,39,1
E33047775,420,84,1,2,18,1,4,247,12,9,38,4
E33047776,249,68,0,0,3,1,5,152,9,8,3,0
E33047777,727,51,0,0,13,8,16,460,105,41,22,11
E33047778,249,58,0,0,2,1,1,157,9,4,15,2
E33047779,370,99,0,0,5,1,1,208,18,16,22,0
E33047780,322,59,0,1,1,0,4,202,23,9,18,5
E33047781,340,79,0,1,4,1,0,217,10,9,19,0
E33047782,271,75,0,2,6,3,1,143,5,4,31,1
E33047783,401,120,0,1,9,0,3,201,14,11,40,2
E33047784,283,45,0,1,4,0,3,180,10,4,35,1
E33047785,387,113,0,2,3,1,8,218,15,25,0,2
E33047786,487,86,0,2,12,1,3,323,10,15,34,1
E33047787,404,56,8,7,28,0,1,241,26,13,24,0
E33047788,571,82,0,3,15,2,4,377,19,10,59,0
E33047789,322,84,0,2,4,0,3,200,8,8,12,1
E33047790,486,152,0,3,8,2,3,272,10,15,21,0
E33047791,463,85,0,3,13,2,3,294,15,15,32,1
E33047792,275,88,0,0,4,2,1,145,14,4,16,1
E33047793,363,37,0,0,7,4,3,249,19,12,30,2
E33047794,285,74,0,0,12,0,2,143,8,13,29,4
E33047795,614,46,0,2,25,2,6,412,21,22,77,1
E33047796,286,49,1,1,8,0,2,180,15,5,25,0
E33047797,315,79,0,2,11,0,3,176,6,5,32,1
E33047798,378,95,0,0,7,0,1,207,22,10,34,2
E33047799,298,126,2,3,2,0,0,125,10,3,26,1
E33047800,488,117,0,1,4,0,2,314,17,8,25,0
E33047801,209,90,0,0,2,0,1,98,9,3,6,0
E33047802,306,83,0,2,1,0,5,186,15,4,9,1
E33047803,411,114,0,4,3,1,1,233,10,5,40,0
E33047804,353,117,0,0,7,0,4,183,22,1,15,4
E33047805,251,59,1,2,3,0,1,148,14,14,9,0
E33047806,574,110,0,10,8,1,7,374,17,19,26,2
E33047807,367,102,0,0,1,0,1,225,15,5,16,2
E33047808,279,106,0,1,0,0,5,136,11,4,15,1
E33047809,459,72,0,0,3,0,9,291,30,19,31,4
E33047810,475,64,0,2,8,1,10,321,12,22,33,2
E33047811,577,27,0,17,42,1,2,349,21,28,88,2
E33047812,286,37,1,0,15,0,0,168,15,8,41,1
E33047813,397,43,0,1,11,1,8,282,13,15,22,1
E33047814,539,25,0,2,33,0,1,308,38,13,117,2
E33047815,316,47,2,0,8,1,3,183,22,4,46,0
E33047816,464,32,0,0,18,0,0,295,26,10,81,2
E33047817,319,80,0,0,13,1,4,174,16,3,26,2
E33047818,588,57,0,2,14,2,8,402,24,32,47,0
E33047819,265,23,0,2,11,0,3,156,17,14,37,2
E33047820,683,36,0,1,44,1,7,459,28,19,88,0
E33047821,353,81,0,0,9,2,2,204,20,8,27,0
E33047822,380,31,0,0,26,2,2,253,15,5,46,0
E33047823,333,33,0,2,13,0,2,220,17,16,29,1
E33047824,349,56,0,0,11,0,12,211,19,15,22,3
E33047825,536,43,0,1,17,4,4,384,23,13,46,1
E33047826,270,28,0,1,21,3,7,144,19,6,41,0
E33047827,283,61,0,2,12,0,1,157,14,9,25,2
E33047828,359,43,1,0,10,1,4,230,15,9,46,0
E33047829,528,48,0,2,18,1,3,340,21,32,62,1
E33047830,320,46,0,1,8,2,5,183,17,10,48,0
E33047831,382,113,0,1,15,1,2,198,14,5,31,2
E33047832,338,56,0,0,5,0,4,216,28,10,18,1
E33047833,418,111,0,2,13,1,4,240,19,7,21,0
E33047834,351,119,0,0,6,1,1,182,13,4,25,0
E33047835,429,64,0,0,6,0,2,298,17,3,39,0
E33047836,404,80,0,2,7,0,4,244,16,10,40,1
E33047837,647,86,0,1,10,0,10,438,30,26,45,1
E33047838,252,48,0,0,4,0,1,153,27,4,15,0
E33047839,492,76,1,2,8,0,3,310,26,15,48,3
E33047840,601,69,0,0,22,1,4,408,23,4,70,0
E33047841,483,59,1,3,20,2,7,286,28,14,61,2
E33047842,506,90,0,2,12,0,6,261,40,23,70,2
E33047843,317,74,0,0,7,0,3,196,20,7,9,1
E33047844,486,71,1,1,4,0,4,315,15,18,55,2
E33047845,424,170,0,0,13,0,3,204,16,3,13,2
E33047846,372,69,0,1,9,0,3,211,17,5,57,0
E33047847,428,116,0,0,6,0,1,245,19,5,33,3
E33047848,437,102,0,1,9,0,3,242,19,9,50,2
E33047849,444,72,0,2,39,4,3,254,34,4,31,1
E33047850,1289,57,0,0,71,8,35,897,129,35,50,7
E33047851,262,49,0,2,17,4,1,124,9,2,53,1
E33047852,692,49,0,0,58,3,16,399,67,7,89,4
E33047853,529,23,0,1,37,3,4,320,56,15,70,0
E33047854,458,30,0,0,17,1,11,343,20,19,16,1
E33047855,358,65,0,3,24,4,4,185,15,3,52,3
E33047856,522,60,0,1,62,5,9,323,22,4,29,7
E33047857,714,141,0,1,62,8,8,373,37,9,68,7
E33047858,260,44,0,0,6,2,4,164,17,1,20,2
E33047859,366,56,0,1,20,6,10,212,23,8,27,3
E33047860,334,77,0,0,18,2,2,176,21,5,31,2
E33047861,544,58,0,2,36,6,7,344,43,10,37,1
E33047862,496,18,0,1,48,0,3,381,19,14,11,1
E33047863,408,14,0,0,11,1,2,343,15,10,7,5
E33047864,402,50,0,1,11,4,3,253,24,2,51,3
E33047865,825,62,2,1,27,2,17,621,41,24,23,5
E33047866,419,69,1,1,17,6,6,258,21,14,26,0
E33047867,553,69,0,2,30,8,6,326,30,6,72,4
E33047868,444,53,0,0,29,6,4,268,23,0,61,0
E33047869,257,31,0,2,12,0,2,168,11,1,29,1
E33047870,361,8,0,0,17,5,3,259,14,4,51,0
E33047871,339,80,0,1,38,5,3,152,22,4,28,6
E33047872,976,53,0,0,132,13,13,506,68,7,181,3
E33047873,327,39,0,1,16,4,1,197,11,6,51,1
E33047874,272,15,0,0,34,1,2,163,13,2,39,3
E33047875,227,29,0,1,15,0,2,120,17,1,42,0
E33047876,431,19,0,2,62,1,3,264,30,2,47,1
E33047877,370,30,0,0,19,4,3,233,17,3,58,3
E33047878,809,27,0,3,41,2,9,595,21,52,54,5
E33047879,411,76,0,1,40,2,11,177,31,3,64,6
E33047880,322,60,0,0,17,11,4,169,18,2,39,2
E33047881,500,67,1,2,43,6,6,268,25,5,72,5
E33047882,308,54,0,0,16,6,4,177,16,4,27,4
E33047883,381,77,0,0,18,4,1,219,25,4,31,2
E33047884,503,64,0,1,27,1,7,326,24,9,39,5
E33047885,468,42,0,0,21,4,12,327,28,14,20,0
E33047886,596,58,0,0,33,2,5,370,45,13,67,3
E33047887,370,39,0,1,24,4,14,204,16,4,63,1
E33047888,366,88,1,3,13,5,1,179,29,2,37,8
E33047889,457,44,1,3,21,2,1,284,14,4,83,0
E33047890,422,118,0,3,18,3,5,209,19,4,36,7
E33047891,671,116,0,2,25,3,7,421,32,11,49,5
E33047892,306,36,0,1,16,5,4,161,13,1,65,4
E33047893,367,51,0,0,23,2,5,234,17,11,22,2
E33047894,279,21,2,0,22,1,4,166,18,3,41,1
E33047895,534,24,0,1,11,12,15,398,27,4,37,5
E33047896,1733,99,3,35,113,14,36,836,70,99,384,44
E33047897,286,42,0,1,19,0,4,158,10,6,44,2
E33047898,266,31,0,0,6,0,5,159,15,13,35,2
E33047899,469,36,0,1,30,2,2,294,32,4,68,0
E33047900,331,79,0,1,9,2,2,217,10,0,10,1
E33047901,405,45,0,0,20,3,4,241,18,12,59,3
E33047902,234,44,0,0,18,2,0,130,12,4,23,1
E33047903,231,21,0,1,20,1,4,141,14,8,21,0
E33047904,570,38,0,1,32,3,11,397,37,13,35,3
E33047905,349,108,0,3,13,2,0,166,12,3,37,5
E33047906,329,55,0,3,11,1,9,211,8,1,28,2
E33047907,266,80,0,0,23,6,4,101,19,3,28,2
E33047908,265,64,0,1,9,0,2,159,3,0,24,3
E33047909,387,83,0,3,33,1,0,201,17,3,43,3
E33047910,272,70,0,3,7,0,1,154,10,6,19,2
E33047911,291,62,0,1,16,0,1,168,18,4,18,3
E33047912,288,63,0,0,11,0,2,165,10,7,28,2
E33047913,382,112,0,4,16,3,3,146,10,11,73,4
E33047914,289,45,0,4,17,0,2,137,14,3,66,1
E33047915,586,186,0,3,25,1,6,292,13,1,48,11
E33047916,674,38,0,0,28,1,16,508,30,17,34,2
E33047917,661,39,0,2,31,0,33,466,32,33,23,2
E33047918,272,43,1,2,17,2,2,164,16,1,20,4
E33047919,564,45,0,1,41,6,7,343,42,5,68,6
E33047920,310,73,0,1,17,1,2,153,13,3,44,3
E33047921,409,97,0,1,11,6,7,177,23,5,72,10
E33047922,305,53,0,0,16,1,3,147,15,2,64,4
E33047923,353,40,0,3,25,7,5,194,14,5,59,1
E33047924,543,77,0,2,63,13,7,232,36,11,97,5
E33047925,342,33,1,0,25,6,2,185,19,7,61,3
E33047926,542,52,0,5,18,4,4,346,35,7,70,1
E33047927,1445,51,0,9,76,10,24,1065,62,33,110,5
E33047928,772,60,0,2,114,7,9,423,65,14,76,2
E33047929,468,146,0,3,16,1,3,238,12,1,40,8
E33047930,488,106,0,0,23,5,2,250,25,6,70,1
E33047931,219,34,0,1,27,0,0,95,16,1,45,0
E33047932,303,72,0,4,20,3,3,131,18,3,48,1
E33047933,378,37,0,7,51,2,3,191,29,4,52,2
E33047934,650,26,0,14,59,1,6,376,34,6,123,5
E33047935,265,62,0,2,12,0,0,148,7,6,26,2
E33047936,818,57,1,7,45,4,4,608,36,7,44,5
E33047937,440,58,1,2,28,3,3,227,27,11,78,2
E33047938,1090,60,0,8,137,15,10,468,70,25,294,3
E33047939,294,26,0,3,25,13,2,145,19,3,55,3
E33047940,260,67,0,1,17,4,0,108,13,1,47,2
E33047941,273,61,0,4,8,0,0,150,8,2,40,0
E33047942,302,56,0,6,13,6,5,144,23,14,33,2
E33047943,344,68,0,1,16,3,6,158,23,4,61,4
E33047944,597,78,0,1,31,3,2,367,25,10,75,5
E33047945,264,21,0,1,28,3,0,115,23,6,65,2
E33047946,4011,15,0,18,180,4,307,2530,153,329,459,16
E33047947,305,59,0,4,20,16,2,131,18,5,46,4
E33047948,697,33,0,8,54,1,17,439,30,21,87,7
E33047949,281,17,0,3,26,0,1,161,18,10,43,2
E33047950,474,29,0,1,35,4,10,284,18,17,75,1
E33047951,408,10,0,5,45,2,5,232,27,5,77,0
E33047952,511,13,0,5,136,2,6,197,28,4,118,2
E33047953,405,40,0,4,49,0,7,161,18,17,99,10
E33047954,338,21,0,5,67,2,4,138,23,7,67,4
E33047955,574,18,0,4,161,3,9,209,52,8,105,5
E33047956,321,12,0,9,57,5,4,144,17,11,60,2
E33047957,409,34,0,3,23,0,0,291,8,1,45,4
E33047958,481,25,0,6,82,0,2,238,27,7,94,0
E33047959,451,23,0,2,123,4,10,148,29,12,97,3
E33047960,334,67,0,5,26,2,1,157,22,3,49,2
E33047961,328,41,0,3,32,2,1,151,15,8,74,1
E33047962,286,41,0,0,18,0,5,156,15,9,40,2
E33047963,681,27,0,1,67,16,5,337,36,16,172,4
E33047964,447,25,0,2,22,1,5,324,26,4,32,6
E33047965,291,72,0,4,27,2,4,90,18,3,65,6
E33047966,1124,57,2,7,72,4,17,694,64,50,145,12
E33047967,697,37,0,7,18,2,24,411,19,42,112,25
E33047968,641,23,0,3,61,7,12,417,38,14,60,6
E33047969,897,35,0,9,69,5,14,583,48,14,112,8
E33047970,570,39,1,2,41,6,10,359,18,29,61,4
E33047971,279,66,0,5,17,2,0,125,17,1,37,9
E33047972,450,60,0,2,19,1,3,276,12,9,66,2
E33047973,544,16,0,2,58,9,8,329,29,4,85,4
E33047974,383,26,0,5,51,0,6,166,17,29,82,1
E33047975,274,56,0,0,6,1,12,155,10,6,26,2
E33047976,526,118,1,2,38,0,1,240,28,2,92,4
E33047977,372,116,0,0,15,1,1,194,19,2,19,5
E33047978,319,111,0,1,8,1,10,156,12,2,17,1
E33047979,262,54,0,0,9,1,5,132,10,1,47,3
E33047980,554,20,0,2,50,2,6,310,42,15,106,1
E33047981,133,18,0,0,2,0,0,82,8,3,18,2
E33047982,283,70,0,4,15,0,3,146,13,3,23,6
E33047983,295,42,0,1,27,3,4,165,16,1,34,2
E33047984,524,128,0,0,39,5,4,267,18,7,49,7
E33047985,644,35,0,3,44,2,8,427,19,15,88,3
E33047986,425,58,0,3,23,1,2,245,18,9,63,3
E33047987,335,100,0,0,5,0,6,186,16,1,19,2
E33047988,420,79,0,0,14,1,2,258,26,5,34,1
E33047989,393,77,0,1,7,0,2,231,24,8,43,0
E33047990,250,57,0,3,5,0,8,132,18,2,24,1
E33047991,223,30,0,1,9,0,2,95,21,2,62,1
E33047992,377,71,0,0,10,1,3,232,15,3,41,1
E33047993,297,33,0,0,19,5,2,143,17,1,77,0
E33047994,285,107,0,1,2,1,5,122,14,1,31,1
E33047995,299,26,0,3,9,0,2,171,13,3,72,0
E33047996,525,110,0,3,17,1,4,258,14,2,107,9
E33047997,380,86,0,1,8,3,3,235,26,2,15,1
E33047998,377,91,0,2,5,1,4,177,16,1,80,0
E33047999,471,140,0,3,8,1,8,236,27,12,32,4
E33048000,438,29,0,3,18,7,3,299,17,3,56,3
E33048001,384,51,0,0,4,1,2,249,24,1,50,2
E33048002,277,22,0,0,5,2,3,198,12,3,29,3
E33048003,313,58,0,2,9,1,3,172,25,3,36,4
E33048004,756,67,0,6,45,1,17,486,31,8,93,2
E33048005,274,50,0,0,15,2,1,137,18,3,47,1
E33048006,458,74,0,0,10,5,2,249,37,1,77,3
E33048007,238,28,0,0,14,6,0,108,12,3,64,3
E33048008,380,29,0,1,11,0,3,234,28,2,71,1
E33048009,327,83,0,0,10,6,3,148,16,0,59,2
E33048010,266,76,0,2,1,2,2,118,19,1,43,2
E33048011,690,169,0,3,14,4,5,375,47,3,63,7
E33048012,381,33,0,4,4,0,13,230,13,23,60,1
E33048013,348,36,0,3,23,0,3,201,26,3,53,0
E33048014,458,54,0,2,52,2,7,198,26,3,107,7
E33048015,608,114,0,1,34,10,9,250,25,7,155,3
E33048016,390,128,1,1,19,1,7,137,21,4,69,2
E33048017,248,48,0,3,8,1,2,99,18,3,62,4
E33048018,231,61,0,1,18,6,1,100,8,7,29,0
E33048019,416,104,0,2,22,4,2,209,16,3,50,4
E33048020,276,26,0,4,18,0,1,172,23,2,29,1
E33048021,266,78,0,2,16,0,0,117,18,3,32,0
E33048022,275,94,0,1,6,3,5,131,13,1,19,2
E33048023,373,89,1,1,11,15,4,170,18,6,55,3
E33048024,494,70,1,3,35,7,3,219,35,4,114,3
E33048025,340,31,0,0,29,1,3,178,14,5,76,3
E33048026,487,42,1,3,17,2,8,293,26,10,84,1
E33048027,272,51,0,3,9,0,6,141,14,5,42,1
E33048028,399,183,0,3,13,2,3,163,10,0,20,2
E33048029,448,102,0,0,22,6,1,251,22,6,37,1
E33048030,336,94,0,0,6,3,4,192,17,5,15,0
E33048031,638,175,0,1,15,1,12,333,32,8,58,3
E33048032,457,129,1,1,11,3,2,211,28,3,65,3
E33048033,427,143,0,3,19,0,2,204,15,3,33,5
E33048034,292,80,2,0,5,2,3,154,11,0,29,6
E33048035,1136,89,0,3,24,3,31,793,63,31,99,0
E33048036,415,61,0,4,5,2,7,264,21,7,42,2
E33048037,475,47,0,5,19,3,4,278,28,9,82,0
E33048038,337,28,0,2,13,2,9,181,19,5,78,0
E33048039,369,79,0,1,30,2,8,121,20,4,104,0
E33048040,316,81,0,1,13,3,1,119,14,4,80,0
E33048041,516,27,0,3,27,15,5,333,25,8,70,3
E33048042,233,53,0,4,15,0,4,77,18,5,56,1
E33048043,296,72,0,3,15,1,3,118,24,2,58,0
E33048044,360,54,0,2,27,1,4,194,14,7,56,1
E33048045,290,59,1,3,17,2,5,130,11,6,56,0
E33048046,656,29,0,5,29,4,7,402,28,9,142,1
E33048047,350,93,0,0,8,3,1,190,13,3,33,6
E33048048,332,95,0,1,14,0,3,153,21,3,36,6
E33048049,332,82,0,3,10,6,4,166,23,3,32,3
E33048050,496,25,0,0,40,4,11,273,30,7,106,0
E33048051,385,133,1,0,5,1,4,193,12,4,31,1
E33048052,300,84,0,1,11,0,1,152,11,0,40,0
E33048053,233,74,0,1,11,2,3,105,12,3,22,0
E33048054,459,80,1,2,18,0,5,285,32,6,28,2
E33048055,244,56,1,1,3,1,6,120,4,6,43,3
E33048056,296,60,0,1,4,1,1,152,11,5,60,1
E33048057,256,45,0,2,1,2,5,110,9,4,74,4
E33048058,424,61,0,3,9,0,9,210,25,5,100,2
E33048059,397,83,0,2,11,2,1,193,19,2,83,1
E33048060,275,71,0,1,10,4,4,134,9,6,33,3
E33048061,317,63,0,0,9,2,4,150,30,9,46,4
E33048062,405,110,0,2,11,6,2,192,24,6,48,4
E33048063,245,56,0,0,4,1,0,124,7,1,51,1
E33048064,353,98,0,0,8,3,4,152,18,2,61,7
E33048065,484,74,0,0,8,1,3,294,20,2,77,5
E33048066,367,114,0,1,8,1,1,191,16,5,27,3
E33048067,339,84,0,1,8,1,1,209,13,5,15,2
E33048068,480,35,0,2,23,4,2,330,21,8,50,5
E33048069,871,40,1,2,49,1,25,476,74,59,143,1
E33048070,1423,24,0,5,45,1,38,1071,77,91,68,3
E33048071,389,71,0,1,9,1,4,241,15,13,32,2
E33048072,331,88,0,5,4,1,2,179,21,8,21,2
E33048073,478,118,0,3,9,1,1,264,17,10,50,5
E33048074,317,94,0,1,20,2,4,136,14,8,37,1
E33048075,502,198,0,2,6,0,1,237,16,9,28,5
E33048076,401,130,0,2,16,1,2,187,12,13,33,5
E33048077,387,150,0,2,5,3,4,181,12,13,16,1
E33048078,503,111,0,0,21,2,0,290,15,10,53,1
E33048079,367,49,0,1,19,3,2,253,16,8,15,1
E33048080,274,26,0,0,11,1,1,167,21,12,33,2
E33048081,372,57,0,2,14,2,5,228,15,4,44,1
E33048082,446,43,0,2,15,2,5,289,22,24,43,1
E33048083,325,100,0,3,12,0,3,179,3,5,19,1
E33048084,387,130,1,4,11,1,4,168,20,10,36,2
E33048085,485,103,1,4,8,1,2,305,12,8,36,5
E33048086,324,85,0,3,18,0,7,148,10,21,30,2
E33048087,314,46,0,0,5,0,0,212,17,6,28,0
E33048088,326,71,1,1,12,2,1,184,14,11,28,1
E33048089,415,123,0,1,18,4,2,218,14,6,25,4
E33048090,603,71,0,2,23,1,3,394,26,22,57,4
