GeographyCode,WP613EW0001,WP613EW0002,WP613EW0003,WP613EW0004,WP613EW0005
E33039339,674,165,202,159,148
E33039340,375,112,138,66,59
E33039341,269,87,109,54,19
E33039342,988,206,307,216,259
E33039343,556,158,226,103,69
E33039344,519,97,158,122,142
E33039345,280,54,106,77,43
E33039346,446,152,181,70,43
E33039347,562,176,181,131,74
E33039348,1180,370,498,192,120
E33039349,558,222,175,93,68
E33039350,179,17,47,44,71
E33039351,679,205,221,141,112
E33039352,203,61,66,34,42
E33039353,305,79,115,64,47
E33039354,845,316,359,110,60
E33039355,256,95,100,36,25
E33039356,111,29,53,20,9
E33039357,297,79,115,54,49
E33039358,240,62,100,39,39
E33039359,214,65,84,41,24
E33039360,1714,456,741,319,198
E33039361,490,99,155,164,72
E33039362,996,344,484,98,70
E33039363,303,117,131,31,24
E33039364,207,66,87,33,21
E33039365,622,124,226,131,141
E33039366,481,175,219,66,21
E33039367,257,46,53,99,59
E33039368,206,56,47,64,39
E33039369,196,48,65,54,29
E33039370,803,95,418,174,116
E33039371,395,75,125,121,74
E33039372,601,134,199,146,122
E33039373,591,231,242,83,35
E33039374,219,57,103,33,26
E33039375,690,160,221,139,170
E33039376,365,45,87,154,79
E33039377,247,53,88,69,37
E33039378,197,45,85,40,27
E33039379,239,42,90,64,43
E33039380,233,74,70,41,48
E33039381,286,60,85,71,70
E33039382,438,71,146,91,130
E33039383,330,65,105,75,85
E33039384,303,56,127,70,50
E33039385,645,243,296,58,48
E33039386,373,68,109,88,108
E33039387,308,72,127,67,42
E33039388,280,80,110,54,36
E33039389,402,89,146,78,89
E33039390,352,50,100,144,58
E33039391,744,169,279,189,107
E33039392,3372,998,1398,602,374
E33039393,196,60,65,40,31
E33039394,601,170,267,105,59
E33039395,654,236,247,91,80
E33039396,275,64,104,76,31
E33039397,263,70,115,54,24
E33039398,682,116,274,132,160
E33039399,1249,321,705,152,71
E33039400,981,201,295,228,257
E33039401,1096,337,448,205,106
E33039402,222,50,93,52,27
E33039403,784,165,263,144,212
E33039404,238,38,99,62,39
E33039405,493,156,217,71,49
E33039406,854,233,400,127,94
E33039407,423,125,132,130,36
E33039408,244,75,105,40,24
E33039409,463,154,172,84,53
E33039410,253,58,118,32,45
E33039411,542,127,210,101,104
E33039412,347,85,123,74,65
E33039413,270,63,130,45,32
E33039414,506,237,177,54,38
E33039415,439,77,134,132,96
E33039416,1469,313,406,392,358
E33039417,1814,1042,507,157,108
E33039418,373,120,105,96,52
E33039419,1137,659,330,101,47
E33039420,2175,537,697,462,479
E33039421,568,178,203,118,69
E33039422,895,200,304,178,213
E33039423,734,117,240,170,207
E33039424,509,229,172,62,46
E33039425,311,74,183,32,22
E33039426,322,86,112,70,54
E33039427,352,92,153,52,55
E33039428,776,333,260,114,69
E33039429,600,282,154,108,56
E33039430,110,24,45,26,15
E33039431,414,181,117,63,53
E33039432,735,357,204,90,84
E33039433,307,57,120,62,68
E33039434,232,96,94,23,19
E33039435,285,113,120,33,19
E33039436,827,323,214,124,166
E33039437,276,40,71,93,72
E33039438,432,100,131,143,58
E33039439,2990,972,1167,522,329
E33039440,360,102,144,67,47
E33039441,256,40,67,85,64
E33039442,195,58,79,31,27
E33039443,827,209,346,178,94
E33039444,425,198,79,67,81
E33039445,283,110,98,36,39
E33039446,981,378,406,117,80
E33039447,409,167,159,48,35
E33039448,206,27,65,74,40
E33039449,266,37,85,81,63
E33039450,314,37,70,72,135
E33039451,439,123,177,71,68
E33039452,333,175,117,25,16
E33039453,720,229,304,97,90
E33039454,281,70,142,36,33
E33039455,404,71,170,72,91
E33039456,510,89,149,174,98
E33039457,1292,666,411,132,83
E33039458,276,150,67,33,26
E33039459,236,88,86,24,38
E33039460,256,74,114,34,34
E33039461,272,45,116,60,51
E33039462,287,132,94,34,27
E33039463,393,169,141,45,38
E33039464,414,93,112,63,146
E33039465,825,361,303,99,62
E33039466,313,31,119,71,92
E33039467,578,86,188,118,186
E33039468,328,55,149,67,57
E33039469,198,21,68,40,69
E33039470,271,52,96,54,69
E33039471,287,121,88,40,38
E33039472,434,146,180,66,42
E33039473,432,100,132,55,145
E33039474,314,42,113,71,88
E33039475,178,39,77,36,26
E33039476,239,28,99,66,46
E33039477,335,56,95,77,107
E33039478,235,52,79,51,53
E33039479,464,67,142,113,142
E33039480,397,120,134,87,56
E33039481,1025,189,454,209,173
E33039482,314,42,182,61,29
E33039483,217,34,83,43,57
E33039484,280,52,157,48,23
E33039485,335,71,98,64,102
E33039486,1741,507,787,273,174
E33039487,755,93,217,219,226
E33039488,724,102,447,99,76
E33039489,407,65,159,111,72
E33039490,250,63,87,49,51
E33039491,322,58,80,129,55
E33039492,355,57,114,93,91
E33039493,764,75,468,136,85
E33039494,444,67,91,132,154
E33039495,292,126,81,56,29
E33039496,280,99,137,26,18
E33039497,283,123,87,41,32
E33039498,190,90,61,26,13
E33039499,1628,772,604,136,116
E33039500,401,101,222,41,37
E33039501,183,90,45,30,18
E33039502,1373,450,543,206,174
E33039503,235,70,102,47,16
E33039504,477,199,178,65,35
E33039505,505,241,161,67,36
E33039506,801,253,318,170,60
E33039507,871,266,348,140,117
E33039508,392,196,136,38,22
E33039509,272,125,80,34,33
E33039510,879,123,267,233,256
E33039511,201,43,63,53,42
E33039512,338,136,125,41,36
E33039513,390,89,139,90,72
E33039514,246,31,77,77,61
E33039515,730,132,224,207,167
E33039516,299,49,95,90,65
E33039517,296,101,116,47,32
E33039518,316,100,139,45,32
E33039519,306,70,124,52,60
E33039520,383,136,156,53,38
E33039521,409,31,100,110,168
E33039522,489,134,168,118,69
E33039523,1643,682,478,255,228
E33039524,209,36,70,65,38
E33039525,744,180,246,149,169
E33039526,292,89,112,58,33
E33039527,647,281,269,63,34
E33039528,1214,229,659,170,156
E33039529,411,266,94,29,22
E33039530,820,569,165,56,30
E33039531,209,129,56,12,12
E33039532,661,370,181,58,52
E33039533,3800,1362,1452,599,387
E33039534,267,80,137,29,21
E33039535,388,239,102,37,10
E33039536,2931,1610,807,324,190
E33039537,1417,757,406,181,73
E33039538,215,88,69,33,25
E33039539,619,279,203,83,54
E33039540,394,92,167,89,46
E33039541,491,123,182,118,68
E33039542,332,65,138,64,65
E33039543,598,279,193,82,44
E33039544,576,204,232,85,55
E33039545,486,116,173,88,109
E33039546,506,215,146,90,55
E33039547,235,56,87,52,40
E33039548,328,81,121,69,57
E33039549,826,185,416,154,71
E33039550,493,156,183,88,66
E33039551,2446,843,913,425,265
E33039552,550,101,153,212,84
E33039553,325,98,148,43,36
E33039554,176,37,78,34,27
E33039555,1084,215,383,258,228
E33039556,275,76,94,41,64
E33039557,258,64,83,50,61
E33039558,659,130,227,124,178
E33039559,227,47,73,53,54
E33039560,471,85,124,103,159
E33039561,673,345,184,69,75
E33039562,717,330,262,76,49
E33039563,149,55,41,42,11
E33039564,1683,405,840,291,147
E33039565,632,120,347,76,89
E33039566,637,152,310,105,70
E33039567,207,38,104,39,26
E33039568,328,76,126,68,58
E33039569,360,56,128,85,91
E33039570,2275,446,600,589,640
E33039571,755,428,218,65,44
E33039572,421,108,144,98,71
E33039573,1952,621,730,407,194
E33039574,1030,339,217,186,288
E33039575,1076,169,280,416,211
E33039576,210,29,42,61,78
E33039577,602,193,228,87,94
E33039578,565,175,162,127,101
E33039579,413,83,125,132,73
E33039580,176,51,67,30,28
E33039581,249,59,74,55,61
E33039582,1069,267,277,250,275
E33039583,445,82,180,90,93
E33039584,242,35,88,66,53
E33039585,471,80,149,141,101
E33039586,277,58,75,79,65
E33039587,339,93,101,78,67
E33039588,619,73,109,216,221
E33039589,419,129,141,92,57
E33039590,368,72,100,117,79
E33039591,241,57,84,70,30
E33039592,284,34,46,102,102
E33039593,660,144,209,144,163
E33039594,566,180,194,108,84
E33039595,1029,320,322,245,142
E33039596,2122,781,868,306,167
E33039597,229,50,67,70,42
E33039598,3495,984,1303,681,527
E33039599,254,57,97,55,45
E33039600,271,52,96,66,57
E33039601,235,56,77,57,45
E33039602,370,104,144,76,46
E33039603,241,44,66,65,66
E33039604,254,55,120,52,27
E33039605,732,104,472,90,66
E33039606,328,41,105,73,109
E33039607,303,73,125,55,50
E33039608,227,36,85,57,49
E33039609,411,113,168,57,73
E33039610,686,199,317,91,79
E33039611,235,73,101,39,22
E33039612,200,43,83,48,26
E33039613,253,68,97,46,42
E33039614,817,138,292,204,183
E33039615,365,72,140,80,73
E33039616,441,60,145,118,118
E33039617,337,62,123,96,56
E33039618,99,14,36,26,23
E33039619,425,55,142,152,76
E33039620,221,34,57,68,62
E33039621,273,112,108,30,23
E33039622,589,353,154,61,21
E33039623,405,195,132,43,35
E33039624,715,381,218,71,45
E33039625,450,171,204,44,31
E33039626,198,30,66,50,52
E33039627,462,93,170,122,77
E33039628,982,176,640,110,56
E33039629,677,221,180,140,136
E33039630,804,163,307,167,167
E33039631,226,65,56,64,41
E33039632,592,52,175,172,193
E33039633,1273,160,523,286,304
E33039634,217,13,55,106,43
E33039635,340,80,121,57,82
E33039636,943,101,281,216,345
E33039637,268,43,86,65,74
E33039638,370,61,150,81,78
E33039639,199,42,52,55,50
E33039640,219,56,74,60,29
E33039641,313,78,111,90,34
E33039642,272,47,109,73,43
E33039643,1414,428,520,267,199
E33039644,954,194,309,235,216
E33039645,311,194,68,25,24
E33039646,214,58,85,43,28
E33039647,515,355,94,36,30
E33039648,457,281,86,53,37
E33039649,383,191,86,72,34
E33039650,198,85,53,29,31
E33039651,335,137,74,80,44
E33039652,207,121,55,17,14
E33039653,428,157,100,79,92
E33039654,549,413,91,26,19
E33039655,256,179,61,7,9
E33039656,221,95,65,37,24
E33039657,183,114,41,15,13
E33039658,259,98,62,49,50
E33039659,285,131,72,55,27
E33039660,212,110,63,20,19
E33039661,318,228,60,25,5
E33039662,199,72,42,45,40
E33039663,283,107,55,67,54
E33039664,230,47,68,51,64
E33039665,374,220,83,37,34
E33039666,442,87,140,140,75
E33039667,232,47,86,46,53
E33039668,183,59,63,32,29
E33039669,221,75,72,45,29
E33039670,864,364,304,106,90
E33039671,229,97,52,47,33
E33039672,667,320,216,62,69
E33039673,245,127,71,30,17
E33039674,312,58,150,39,65
E33039675,935,182,342,179,232
E33039676,537,87,201,86,163
E33039677,229,58,48,92,31
E33039678,213,100,51,41,21
E33039679,198,38,63,32,65
E33039680,308,86,93,85,44
E33039681,510,87,191,112,120
E33039682,438,205,172,31,30
E33039683,223,80,83,28,32
E33039684,204,42,68,48,46
E33039685,248,43,67,43,95
E33039686,253,59,93,45,56
E33039687,258,76,114,31,37
E33039688,239,44,63,99,33
E33039689,346,137,117,49,43
E33039690,721,268,296,93,64
E33039691,232,90,76,42,24
E33039692,258,51,96,40,71
E33039693,306,40,219,25,22
E33039694,521,164,223,79,55
E33039695,1939,709,616,349,265
E33039696,304,85,135,39,45
E33039697,320,70,110,82,58
E33039698,351,79,172,74,26
E33039699,479,116,168,122,73
E33039700,328,129,153,26,20
E33039701,754,401,222,81,50
E33039702,1161,628,370,97,66
E33039703,353,234,75,22,22
E33039704,289,165,85,31,8
E33039705,231,181,37,11,2
E33039706,175,44,88,30,13
E33039707,245,78,90,47,30
E33039708,259,86,91,55,27
E33039709,460,123,117,142,78
E33039710,510,231,126,89,64
E33039711,307,114,115,55,23
E33039712,391,84,119,105,83
E33039713,368,70,108,87,103
E33039714,411,47,272,49,43
E33039715,590,52,176,174,188
E33039716,321,73,124,62,62
E33039717,2873,791,1146,539,397
E33039718,464,125,222,56,61
E33039719,560,149,236,103,72
E33039720,307,58,172,52,25
E33039721,329,187,87,29,26
E33039722,341,189,91,40,21
E33039723,1119,163,585,183,188
E33039724,771,123,332,155,161
E33039725,407,69,173,72,93
E33039726,1082,208,472,197,205
E33039727,598,80,241,121,156
E33039728,695,93,256,165,181
E33039729,498,84,172,109,133
E33039730,325,67,158,56,44
E33039731,856,82,157,426,191
E33039732,539,76,247,96,120
E33039733,249,97,91,32,29
E33039734,231,103,63,41,24
E33039735,720,179,440,60,41
E33039736,314,93,113,63,45
E33039737,360,62,120,78,100
E33039738,439,192,139,67,41
E33039739,575,134,145,133,163
E33039740,877,175,275,192,235
E33039741,526,254,158,65,49
E33039742,490,302,134,31,23
E33039743,213,60,69,42,42
E33039744,536,108,194,107,127
E33039745,1474,586,568,194,126
E33039746,610,150,232,117,111
E33039747,580,288,180,57,55
E33039748,281,51,111,70,49
E33039749,238,89,83,42,24
E33039750,644,205,215,106,118
E33039751,238,79,97,32,30
E33039752,558,140,187,141,90
E33039753,1425,783,447,117,78
E33039754,582,259,228,47,48
E33039755,271,61,133,47,30
E33039756,836,469,230,78,59
E33039757,450,146,232,39,33
E33039758,395,241,109,27,18
E33039759,420,202,144,47,27
E33039760,1418,613,572,135,98
E33039761,759,430,230,66,33
E33039762,393,160,147,51,35
E33039763,453,185,184,51,33
E33039764,229,86,102,21,20
E33039765,358,91,208,36,23
E33039766,264,55,89,58,62
E33039767,1638,291,482,455,410
E33039768,215,64,79,30,42
E33039769,292,94,113,45,40
E33039770,1903,370,652,393,488
E33039771,498,320,112,43,23
E33039772,310,169,81,44,16
E33039773,518,178,142,102,96
E33039774,441,127,103,108,103
E33039775,1208,647,340,134,87
E33039776,1031,720,167,99,45
E33039777,727,377,209,88,53
E33039778,532,101,231,101,99
E33039779,481,136,170,106,69
E33039780,452,103,117,95,137
E33039781,485,94,180,97,114
E33039782,418,128,132,81,77
E33039783,425,103,124,98,100
E33039784,265,21,54,132,58
E33039785,360,118,127,59,56
E33039786,441,123,170,65,83
E33039787,1596,531,650,183,232
E33039788,606,290,199,57,60
E33039789,1050,466,373,109,102
E33039790,260,42,84,55,79
E33039791,2599,1065,947,329,258
E33039792,475,206,163,48,58
E33039793,1074,455,404,131,84
E33039794,512,166,178,80,88
E33039795,230,67,101,31,31
E33039796,479,195,171,48,65
E33039797,228,92,93,28,15
E33039798,339,104,118,58,59
E33039799,323,45,222,27,29
E33039800,450,122,203,66,59
E33039801,326,127,123,46,30
E33039802,211,93,74,27,17
E33039803,544,146,231,76,91
E33039804,1028,200,658,105,65
E33039805,2450,988,897,262,303
E33039806,1463,527,539,190,207
E33039807,506,129,215,73,89
E33039808,213,21,65,66,61
E33039809,1502,294,882,188,138
E33039810,744,63,158,187,336
E33039811,568,158,161,85,164
E33039812,537,68,103,216,150
E33039813,213,56,62,36,59
E33039814,907,215,261,192,239
E33039815,412,90,145,118,59
E33039816,262,24,68,101,69
E33039817,399,95,85,150,69
E33039818,1024,141,234,450,199
E33039819,547,42,134,179,192
E33039820,373,80,97,147,49
E33039821,364,56,120,131,57
E33039822,554,103,128,215,108
E33039823,477,90,135,170,82
E33039824,530,165,123,157,85
E33039825,313,77,88,91,57
E33039826,429,108,120,134,67
E33039827,226,36,65,70,55
E33039828,350,64,88,133,65
E33039829,302,44,135,75,48
E33039830,401,77,115,136,73
E33039831,654,141,168,221,124
E33039832,362,61,100,137,64
E33039833,394,66,103,163,62
E33039834,299,41,72,109,77
E33039835,585,126,141,174,144
E33039836,291,43,64,103,81
E33039837,365,55,113,107,90
E33039838,232,28,55,94,55
E33039839,362,127,115,87,33
E33039840,373,68,120,101,84
E33039841,388,45,120,123,100
E33039842,424,81,110,156,77
E33039843,607,155,126,216,110
E33039844,328,50,111,82,85
E33039845,591,53,131,158,249
E33039846,411,77,124,119,91
E33039847,352,63,93,120,76
E33039848,317,55,75,101,86
E33039849,428,39,107,159,123
E33039850,941,143,240,349,209
E33039851,395,54,93,155,93
E33039852,924,146,261,281,236
E33039853,421,124,109,106,82
E33039854,769,93,234,206,236
E33039855,596,103,186,148,159
E33039856,360,62,97,124,77
E33039857,357,53,102,114,88
E33039858,328,37,112,109,70
E33039859,451,81,115,152,103
E33039860,372,63,149,115,45
E33039861,508,147,156,119,86
E33039862,283,43,102,84,54
E33039863,339,93,90,89,67
E33039864,604,157,191,152,104
E33039865,564,60,167,216,121
E33039866,263,44,105,48,66
E33039867,356,65,88,82,121
E33039868,325,49,85,84,107
E33039869,700,122,226,211,141
E33039870,421,71,92,138,120
E33039871,287,65,52,91,79
E33039872,4480,1079,1661,1002,738
E33039873,429,27,72,248,82
E33039874,364,76,92,121,75
E33039875,427,86,131,130,80
E33039876,427,127,89,136,75
E33039877,341,79,130,78,54
E33039878,426,74,103,166,83
E33039879,407,51,103,149,104
E33039880,657,83,172,246,156
E33039881,336,75,74,128,59
E33039882,865,230,226,280,129
E33039883,640,132,191,196,121
E33039884,284,44,71,101,68
E33039885,293,19,62,91,121
E33039886,296,85,62,86,63
E33039887,378,65,122,114,77
E33039888,513,100,114,158,141
E33039889,348,98,97,86,67
E33039890,366,57,97,129,83
E33039891,524,107,124,156,137
E33039892,790,151,283,237,119
E33039893,429,148,92,142,47
E33039894,312,87,80,96,49
E33039895,403,123,104,104,72
E33039896,571,86,225,110,150
E33039897,457,63,87,207,100
E33039898,306,43,111,92,60
E33039899,611,96,200,178,137
E33039900,447,78,135,141,93
E33039901,495,66,168,136,125
E33039902,355,127,66,107,55
E33039903,421,73,96,139,113
E33039904,399,58,113,138,90
E33039905,391,145,77,120,49
E33039906,452,138,94,125,95
E33039907,385,65,93,130,97
E33039908,522,79,122,216,105
E33039909,473,88,132,187,66
E33039910,472,102,132,156,82
E33039911,348,55,92,140,61
E33039912,317,56,101,100,60
E33039913,442,194,99,101,48
E33039914,360,79,113,108,60
E33039915,1236,457,300,323,156
E33039916,268,79,76,82,31
E33039917,277,37,103,92,45
E33039918,471,65,156,122,128
E33039919,572,110,134,227,101
E33039920,315,34,102,95,84
E33039921,886,167,257,347,115
E33039922,313,68,88,89,68
E33039923,286,78,48,113,47
E33039924,287,45,73,108,61
E33039925,308,70,76,100,62
E33039926,409,65,111,178,55
E33039927,514,153,112,170,79
E33039928,459,130,129,138,62
E33039929,343,88,109,98,48
E33039930,427,75,130,146,76
E33039931,290,71,81,97,41
E33039932,513,106,146,166,95
E33039933,421,78,119,151,73
E33039934,424,73,94,137,120
E33039935,541,115,141,177,108
E33039936,252,42,70,87,53
E33039937,677,114,164,266,133
E33039938,497,101,137,186,73
E33039939,368,168,70,83,47
E33039940,494,198,147,109,40
E33039941,339,105,122,64,48
E33039942,583,202,192,128,61
E33039943,384,173,106,64,41
E33039944,291,106,94,55,36
E33039945,557,183,178,117,79
E33039946,294,86,98,72,38
E33039947,332,142,89,66,35
E33039948,969,386,267,186,130
E33039949,2675,1555,695,294,131
E33039950,232,75,76,56,25
E33039951,349,134,102,82,31
E33039952,542,172,175,108,87
E33039953,751,314,250,101,86
E33039954,426,194,124,84,24
E33039955,514,221,120,121,52
E33039956,527,113,140,186,88
E33039957,500,177,163,108,52
E33039958,674,238,269,100,67
E33039959,269,95,92,64,18
E33039960,448,172,121,101,54
E33039961,670,230,205,147,88
E33039962,311,107,101,64,39
E33039963,592,227,145,138,82
E33039964,540,247,163,87,43
E33039965,466,120,126,157,63
E33039966,456,62,118,148,128
E33039967,640,319,163,103,55
E33039968,339,88,98,94,59
E33039969,310,90,88,90,42
E33039970,363,69,114,100,80
E33039971,534,147,163,143,81
E33039972,316,102,85,92,37
E33039973,371,104,89,111,67
